timestamp,pMMG,angle_interp
-18.581,126.444,60.42504594
-18.58,126.444,60.42287852
-18.579,126.444,60.42071109
-18.578,126.444,60.41854366
-18.577,126.444,60.41637624
-18.576,126.41,60.41420881
-18.575,126.41,60.41204138
-18.574,126.41,60.40987395
-18.573,126.41,60.40770653
-18.572,126.41,60.4055391
-18.571,126.41,60.40337167
-18.57,126.41,60.40120425
-18.569,126.41,60.39903682
-18.568,126.41,60.39686939
-18.567,126.41,60.39470197
-18.566,126.351,60.39253454
-18.565,126.351,60.39342847
-18.564,126.351,60.39432239
-18.563,126.351,60.39521632
-18.562,126.351,60.39611025
-18.561,126.366,60.39700417
-18.56,126.366,60.3978981
-18.559,126.366,60.39879202
-18.558,126.366,60.39968595
-18.557,126.366,60.40057988
-18.556,126.327,60.4014738
-18.555,126.327,60.40236773
-18.554,126.327,60.40326166
-18.553,126.327,60.40415558
-18.552,126.327,60.40504951
-18.551,126.331,60.40594344
-18.55,126.331,60.40683736
-18.549,126.331,60.40773129
-18.548,126.331,60.40862522
-18.547,126.331,60.40951914
-18.546,126.307,60.41041307
-18.545,126.307,60.411307
-18.544,126.307,60.41220092
-18.543,126.307,60.41309485
-18.542,126.307,60.41398878
-18.541,126.292,60.4148827
-18.54,126.292,60.41577663
-18.539,126.292,60.41667056
-18.538,126.292,60.41756448
-18.537,126.292,60.41845841
-18.536,126.287,60.41935234
-18.535,126.287,60.42024626
-18.534,126.287,60.42114019
-18.533,126.287,60.42203412
-18.532,126.287,60.42171141
-18.531,126.273,60.4213887
-18.53,126.273,60.42106599
-18.529,126.273,60.42074328
-18.528,126.273,60.42042058
-18.527,126.273,60.42009787
-18.526,126.287,60.41977516
-18.525,126.287,60.41945245
-18.524,126.287,60.41912974
-18.523,126.287,60.41880703
-18.522,126.287,60.41848433
-18.521,126.307,60.41816162
-18.52,126.307,60.41783891
-18.519,126.307,60.4175162
-18.518,126.307,60.41719349
-18.517,126.307,60.41687079
-18.516,126.312,60.41654808
-18.515,126.312,60.41622537
-18.514,126.312,60.41590266
-18.513,126.312,60.41557995
-18.512,126.312,60.41525724
-18.511,126.331,60.41493454
-18.51,126.331,60.41461183
-18.509,126.331,60.41428912
-18.508,126.331,60.41396641
-18.507,126.331,60.4136437
-18.506,126.346,60.41332099
-18.505,126.346,60.41299829
-18.504,126.346,60.41267558
-18.503,126.346,60.41235287
-18.502,126.346,60.41203016
-18.501,126.371,60.41170745
-18.5,126.371,60.41138475
-18.499,126.371,60.41919429
-18.498,126.371,60.42700384
-18.497,126.371,60.43481338
-18.496,126.405,60.44262293
-18.495,126.405,60.45043248
-18.494,126.405,60.45824202
-18.493,126.405,60.46605157
-18.492,126.405,60.47386111
-18.491,126.41,60.48167066
-18.49,126.41,60.48948021
-18.489,126.41,60.49728975
-18.488,126.41,60.5050993
-18.487,126.41,60.51290884
-18.486,126.39,60.52071839
-18.485,126.39,60.52852794
-18.484,126.39,60.53633748
-18.483,126.39,60.54414703
-18.482,126.39,60.55195657
-18.481,126.41,60.55976612
-18.48,126.41,60.56757567
-18.479,126.41,60.57538521
-18.478,126.41,60.58319476
-18.477,126.41,60.5910043
-18.476,126.385,60.59881385
-18.475,126.385,60.6066234
-18.474,126.385,60.61443294
-18.473,126.385,60.62224249
-18.472,126.385,60.63005204
-18.471,126.385,60.63786158
-18.47,126.385,60.64567113
-18.469,126.39,60.65348067
-18.468,126.39,60.66129022
-18.467,126.39,60.66909977
-18.466,126.39,60.67690931
-18.465,126.39,60.67278865
-18.464,126.39,60.668668
-18.463,126.39,60.66454734
-18.462,126.39,60.66042668
-18.461,126.405,60.65630602
-18.46,126.429,60.65218536
-18.459,126.429,60.64806471
-18.458,126.429,60.64394405
-18.457,126.449,60.63982339
-18.456,126.449,60.63570273
-18.455,126.449,60.63158208
-18.454,126.449,60.62746142
-18.453,126.449,60.62334076
-18.452,126.449,60.6192201
-18.451,126.483,60.61509944
-18.45,126.483,60.61097879
-18.449,126.483,60.60685813
-18.448,126.488,60.60273747
-18.447,126.488,60.59861681
-18.446,126.488,60.59449616
-18.445,126.488,60.5903755
-18.444,126.488,60.58625484
-18.443,126.488,60.58213418
-18.442,126.488,60.57801352
-18.441,126.488,60.57389287
-18.44,126.488,60.56977221
-18.439,126.488,60.56565155
-18.438,126.562,60.56153089
-18.437,126.562,60.55741024
-18.436,126.562,60.55328958
-18.435,126.562,60.54916892
-18.434,126.562,60.54504826
-18.433,126.562,60.5409276
-18.432,126.562,60.54887481
-18.431,126.606,60.55682201
-18.43,126.606,60.56476921
-18.429,126.606,60.57271641
-18.428,126.606,60.58066361
-18.427,126.606,60.58861081
-18.426,126.645,60.59655801
-18.425,126.645,60.60450521
-18.424,126.645,60.61245241
-18.423,126.645,60.62039961
-18.422,126.645,60.62834681
-18.421,126.704,60.63629402
-18.42,126.704,60.64424122
-18.419,126.704,60.65218842
-18.418,126.704,60.66013562
-18.417,126.704,60.66808282
-18.416,126.743,60.67603002
-18.415,126.743,60.68397722
-18.414,126.743,60.69192442
-18.413,126.743,60.69987162
-18.412,126.743,60.70781882
-18.411,126.758,60.71576602
-18.41,126.758,60.72371323
-18.409,126.758,60.73166043
-18.408,126.758,60.73960763
-18.407,126.758,60.74755483
-18.406,126.758,60.75550203
-18.405,126.758,60.76344923
-18.404,126.758,60.77139643
-18.403,126.758,60.77934363
-18.402,126.758,60.78729083
-18.401,126.782,60.79523803
-18.4,126.782,60.80318523
-18.399,126.782,60.80455492
-18.398,126.782,60.80592461
-18.397,126.782,60.80729429
-18.396,126.802,60.80866398
-18.395,126.802,60.81003367
-18.394,126.802,60.81140335
-18.393,126.802,60.81277304
-18.392,126.802,60.81414273
-18.391,126.816,60.81551241
-18.39,126.816,60.8168821
-18.389,126.816,60.81825179
-18.388,126.816,60.81962147
-18.387,126.816,60.82099116
-18.386,126.782,60.82236085
-18.385,126.782,60.82373053
-18.384,126.782,60.82510022
-18.383,126.782,60.82646991
-18.382,126.782,60.82783959
-18.381,126.762,60.82920928
-18.38,126.762,60.83057897
-18.379,126.762,60.83194865
-18.378,126.762,60.83331834
-18.377,126.762,60.83468803
-18.376,126.743,60.83605771
-18.375,126.743,60.8374274
-18.374,126.743,60.83879709
-18.373,126.743,60.84016677
-18.372,126.743,60.84153646
-18.371,126.718,60.84290615
-18.37,126.718,60.84427583
-18.369,126.718,60.84564552
-18.368,126.718,60.84701521
-18.367,126.718,60.84838489
-18.366,126.704,60.84975458
-18.365,126.704,60.85524546
-18.364,126.704,60.86073633
-18.363,126.704,60.86622721
-18.362,126.704,60.87171809
-18.361,126.66,60.87720897
-18.36,126.66,60.88269984
-18.359,126.66,60.88819072
-18.358,126.66,60.8936816
-18.357,126.66,60.89917248
-18.356,126.64,60.90466335
-18.355,126.64,60.91015423
-18.354,126.64,60.91564511
-18.353,126.64,60.92113599
-18.352,126.64,60.92662686
-18.351,126.664,60.93211774
-18.35,126.664,60.93760862
-18.349,126.664,60.9430995
-18.348,126.664,60.94859037
-18.347,126.664,60.95408125
-18.346,126.645,60.95957213
-18.345,126.645,60.96506301
-18.344,126.645,60.97055388
-18.343,126.645,60.97604476
-18.342,126.645,60.98153564
-18.341,126.645,60.98702652
-18.34,126.645,60.99251739
-18.339,126.645,60.99800827
-18.338,126.645,61.00349915
-18.337,126.645,61.00899003
-18.336,126.62,61.0144809
-18.335,126.62,61.01997178
-18.334,126.62,61.02546266
-18.333,126.62,61.03095354
-18.332,126.62,61.00182322
-18.331,126.62,60.97269291
-18.33,126.62,60.94356259
-18.329,126.62,60.91443228
-18.328,126.62,60.88530197
-18.327,126.62,60.85617165
-18.326,126.625,60.82704134
-18.325,126.625,60.79791102
-18.324,126.625,60.76878071
-18.323,126.625,60.7396504
-18.322,126.625,60.71052008
-18.321,126.606,60.68138977
-18.32,126.606,60.65225945
-18.319,126.606,60.62312914
-18.318,126.606,60.59399882
-18.317,126.606,60.56486851
-18.316,126.581,60.5357382
-18.315,126.581,60.50660788
-18.314,126.581,60.47747757
-18.313,126.581,60.44834725
-18.312,126.581,60.41921694
-18.311,126.566,60.39008663
-18.31,126.566,60.36095631
-18.309,126.566,60.331826
-18.308,126.566,60.30269568
-18.307,126.566,60.27356537
-18.306,126.562,60.24443506
-18.305,126.562,60.21530474
-18.304,126.562,60.18617443
-18.303,126.562,60.15704411
-18.302,126.562,60.1279138
-18.301,126.508,60.09878348
-18.3,126.508,60.06965317
-18.299,126.508,60.1206339
-18.298,126.508,60.17161463
-18.297,126.508,60.22259536
-18.296,126.503,60.27357609
-18.295,126.503,60.32455681
-18.294,126.503,60.37553754
-18.293,126.503,60.42651827
-18.292,126.503,60.477499
-18.291,126.464,60.52847973
-18.29,126.464,60.57946046
-18.289,126.464,60.63044119
-18.288,126.464,60.68142192
-18.287,126.464,60.73240264
-18.286,126.464,60.78338337
-18.285,126.464,60.8343641
-18.284,126.464,60.88534483
-18.283,126.464,60.93632556
-18.282,126.464,60.98730629
-18.281,126.449,61.03828702
-18.28,126.449,61.08926775
-18.279,126.449,61.14024848
-18.278,126.449,61.1912292
-18.277,126.449,61.24220993
-18.276,126.449,61.29319066
-18.275,126.449,61.34417139
-18.274,126.449,61.39515212
-18.273,126.449,61.44613285
-18.272,126.449,61.49711358
-18.271,126.429,61.54809431
-18.27,126.429,61.59907503
-18.269,126.429,61.65005576
-18.268,126.429,61.70103649
-18.267,126.429,61.75201722
-18.266,126.425,61.80299795
-18.265,126.425,61.78524788
-18.264,126.425,61.7674978
-18.263,126.425,61.74974773
-18.262,126.425,61.73199765
-18.261,126.425,61.71424758
-18.26,126.425,61.69649751
-18.259,126.425,61.67874743
-18.258,126.425,61.66099736
-18.257,126.425,61.64324728
-18.256,126.429,61.62549721
-18.255,126.429,61.60774714
-18.254,126.429,61.58999706
-18.253,126.429,61.57224699
-18.252,126.429,61.55449691
-18.251,126.429,61.53674684
-18.25,126.429,61.51899677
-18.249,126.429,61.50124669
-18.248,126.469,61.48349662
-18.247,126.488,61.46574654
-18.246,126.488,61.44799647
-18.245,126.488,61.4302464
-18.244,126.488,61.41249632
-18.243,126.488,61.39474625
-18.242,126.488,61.37699617
-18.241,126.488,61.3592461
-18.24,126.488,61.34149602
-18.239,126.464,61.32374595
-18.238,126.464,61.30599588
-18.237,126.464,61.2882458
-18.236,126.464,61.27049573
-18.235,126.464,61.25274565
-18.234,126.464,61.23499558
-18.233,126.464,61.21724551
-18.232,126.464,61.22339956
-18.231,126.464,61.22955361
-18.23,126.464,61.23570766
-18.229,126.464,61.24186171
-18.228,126.464,61.24801576
-18.227,126.508,61.25416982
-18.226,126.508,61.26032387
-18.225,126.508,61.26647792
-18.224,126.508,61.27263197
-18.223,126.508,61.27878602
-18.222,126.508,61.28494007
-18.221,126.523,61.29109413
-18.22,126.523,61.29724818
-18.219,126.523,61.30340223
-18.218,126.523,61.30955628
-18.217,126.523,61.31571033
-18.216,126.527,61.32186438
-18.215,126.527,61.32801844
-18.214,126.527,61.33417249
-18.213,126.527,61.34032654
-18.212,126.527,61.34648059
-18.211,126.562,61.35263464
-18.21,126.562,61.35878869
-18.209,126.562,61.36494275
-18.208,126.562,61.3710968
-18.207,126.562,61.37725085
-18.206,126.562,61.3834049
-18.205,126.562,61.38955895
-18.204,126.562,61.395713
-18.203,126.562,61.40186706
-18.202,126.562,61.40802111
-18.201,126.62,61.41417516
-18.2,126.62,61.42032921
-18.199,126.62,61.43165313
-18.198,126.62,61.44297705
-18.197,126.62,61.45430098
-18.196,126.645,61.4656249
-18.195,126.645,61.47694882
-18.194,126.645,61.48827274
-18.193,126.664,61.49959666
-18.192,126.664,61.51092058
-18.191,126.664,61.5222445
-18.19,126.664,61.53356843
-18.189,126.664,61.54489235
-18.188,126.664,61.55621627
-18.187,126.664,61.56754019
-18.186,126.684,61.57886411
-18.185,126.684,61.59018803
-18.184,126.684,61.60151195
-18.183,126.684,61.61283587
-18.182,126.684,61.6241598
-18.181,126.704,61.63548372
-18.18,126.704,61.64680764
-18.179,126.704,61.65813156
-18.178,126.704,61.66945548
-18.177,126.704,61.6807794
-18.176,126.723,61.69210332
-18.175,126.723,61.70342725
-18.174,126.723,61.71475117
-18.173,126.723,61.72607509
-18.172,126.723,61.73739901
-18.171,126.718,61.74872293
-18.17,126.718,61.76004685
-18.169,126.718,61.77137077
-18.168,126.718,61.7826947
-18.167,126.718,61.79401862
-18.166,126.723,61.80534254
-18.165,126.723,61.80379887
-18.164,126.723,61.80225521
-18.163,126.723,61.80071154
-18.162,126.738,61.79916787
-18.161,126.738,61.79762421
-18.16,126.738,61.79608054
-18.159,126.738,61.79453687
-18.158,126.738,61.79299321
-18.157,126.738,61.79144954
-18.156,126.743,61.78990587
-18.155,126.743,61.78836221
-18.154,126.743,61.78681854
-18.153,126.743,61.78527487
-18.152,126.743,61.78373121
-18.151,126.743,61.78218754
-18.15,126.743,61.78064387
-18.149,126.743,61.77910021
-18.148,126.743,61.77755654
-18.147,126.743,61.77601287
-18.146,126.762,61.77446921
-18.145,126.762,61.77292554
-18.144,126.743,61.77138187
-18.143,126.743,61.76983821
-18.142,126.743,61.76829454
-18.141,126.743,61.76675087
-18.14,126.743,61.76520721
-18.139,126.743,61.76366354
-18.138,126.743,61.76211987
-18.137,126.743,61.76057621
-18.136,126.743,61.75903254
-18.135,126.743,61.75748887
-18.134,126.743,61.75594521
-18.133,126.743,61.75440154
-18.132,126.743,61.76286984
-18.131,126.723,61.77133813
-18.13,126.723,61.77980643
-18.129,126.723,61.78827473
-18.128,126.723,61.79674302
-18.127,126.723,61.80521132
-18.126,126.738,61.81367962
-18.125,126.738,61.82214792
-18.124,126.738,61.83061621
-18.123,126.738,61.83908451
-18.122,126.738,61.84755281
-18.121,126.743,61.8560211
-18.12,126.743,61.8644894
-18.119,126.743,61.8729577
-18.118,126.743,61.88142599
-18.117,126.743,61.88989429
-18.116,126.738,61.89836259
-18.115,126.738,61.90683088
-18.114,126.738,61.91529918
-18.113,126.738,61.92376748
-18.112,126.738,61.93223578
-18.111,126.762,61.94070407
-18.11,126.762,61.94917237
-18.109,126.762,61.95764067
-18.108,126.762,61.96610896
-18.107,126.762,61.97457726
-18.106,126.841,61.98304556
-18.105,126.841,61.99151385
-18.104,126.841,61.99998215
-18.103,126.841,62.00845045
-18.102,126.841,62.01691875
-18.101,126.88,62.02538704
-18.1,126.88,62.03385534
-18.099,126.88,62.03555218
-18.098,126.88,62.03724903
-18.097,126.88,62.03894587
-18.096,126.919,62.04064271
-18.095,126.919,62.04233955
-18.094,126.919,62.0440364
-18.093,126.919,62.04573324
-18.092,126.919,62.04743008
-18.091,126.954,62.04912693
-18.09,126.954,62.05082377
-18.089,126.954,62.05252061
-18.088,126.954,62.05421746
-18.087,126.954,62.0559143
-18.086,126.998,62.05761114
-18.085,126.998,62.05930798
-18.084,126.998,62.06100483
-18.083,126.998,62.06270167
-18.082,126.998,62.06439851
-18.081,126.998,62.06609536
-18.08,126.998,62.0677922
-18.079,126.998,62.06948904
-18.078,126.998,62.07118589
-18.077,126.998,62.07288273
-18.076,127.017,62.07457957
-18.075,127.017,62.07627641
-18.074,127.017,62.07797326
-18.073,127.017,62.0796701
-18.072,127.017,62.08136694
-18.071,127.056,62.08306379
-18.07,127.056,62.08476063
-18.069,127.056,62.08645747
-18.068,127.056,62.08815431
-18.067,127.056,62.08985116
-18.066,127.091,62.091548
-18.065,127.091,62.08379454
-18.064,127.091,62.07604108
-18.063,127.091,62.06828762
-18.062,127.091,62.06053416
-18.061,127.11,62.0527807
-18.06,127.11,62.04502723
-18.059,127.11,62.03727377
-18.058,127.11,62.02952031
-18.057,127.135,62.02176685
-18.056,127.135,62.01401339
-18.055,127.135,62.00625993
-18.054,127.135,61.99850647
-18.053,127.135,61.99075301
-18.052,127.135,61.98299955
-18.051,127.135,61.97524608
-18.05,127.135,61.96749262
-18.049,127.135,61.95973916
-18.048,127.135,61.9519857
-18.047,127.115,61.94423224
-18.046,127.115,61.93647878
-18.045,127.115,61.92872532
-18.044,127.115,61.92097186
-18.043,127.115,61.9132184
-18.042,127.115,61.90546494
-18.041,127.095,61.89771147
-18.04,127.095,61.88995801
-18.039,127.095,61.88220455
-18.038,127.095,61.87445109
-18.037,127.095,61.86669763
-18.036,127.095,61.85894417
-18.035,127.095,61.85119071
-18.034,127.095,61.84343725
-18.033,127.095,61.83568379
-18.032,127.095,61.84086495
-18.031,127.115,61.84604612
-18.03,127.115,61.85122728
-18.029,127.115,61.85640845
-18.028,127.115,61.86158961
-18.027,127.115,61.86677078
-18.026,127.115,61.87195194
-18.025,127.115,61.87713311
-18.024,127.115,61.88231428
-18.023,127.115,61.88749544
-18.022,127.115,61.89267661
-18.021,127.095,61.89785777
-18.02,127.095,61.90303894
-18.019,127.095,61.9082201
-18.018,127.095,61.91340127
-18.017,127.095,61.91858243
-18.016,127.076,61.9237636
-18.015,127.076,61.92894477
-18.014,127.076,61.93412593
-18.013,127.076,61.9393071
-18.012,127.076,61.94448826
-18.011,127.076,61.94966943
-18.01,127.076,61.95485059
-18.009,127.076,61.96003176
-18.008,127.076,61.96521292
-18.007,127.076,61.97039409
-18.006,127.056,61.97557526
-18.005,127.056,61.98075642
-18.004,127.056,61.98593759
-18.003,127.056,61.99111875
-18.002,127.056,61.99629992
-18.001,127.037,62.00148108
-18,127.037,62.00666225
-17.999,127.037,61.992221
-17.998,127.037,61.97777975
-17.997,127.037,61.96333851
-17.996,126.993,61.94889726
-17.995,126.993,61.93445601
-17.994,126.993,61.92001477
-17.993,126.993,61.90557352
-17.992,126.993,61.89113227
-17.991,126.998,61.87669102
-17.99,126.998,61.86224978
-17.989,126.998,61.84780853
-17.988,126.998,61.83336728
-17.987,126.998,61.81892604
-17.986,127.017,61.80448479
-17.985,127.017,61.79004354
-17.984,127.017,61.77560229
-17.983,127.017,61.76116105
-17.982,127.017,61.7467198
-17.981,126.998,61.73227855
-17.98,126.998,61.7178373
-17.979,126.998,61.70339606
-17.978,126.998,61.68895481
-17.977,126.998,61.67451356
-17.976,127.037,61.66007232
-17.975,127.037,61.64563107
-17.974,127.037,61.63118982
-17.973,127.037,61.61674857
-17.972,127.037,61.60230733
-17.971,127.037,61.58786608
-17.97,127.037,61.57342483
-17.969,127.037,61.55898358
-17.968,127.037,61.54454234
-17.967,127.037,61.53010109
-17.966,127.056,61.51565984
-17.965,127.056,61.50907677
-17.964,127.056,61.5024937
-17.963,127.056,61.49591064
-17.962,127.056,61.48932757
-17.961,127.076,61.4827445
-17.96,127.076,61.47616143
-17.959,127.076,61.46957836
-17.958,127.076,61.46299529
-17.957,127.076,61.45641222
-17.956,127.076,61.44982915
-17.955,127.076,61.44324608
-17.954,127.076,61.43666301
-17.953,127.076,61.43007995
-17.952,127.076,61.42349688
-17.951,127.115,61.41691381
-17.95,127.115,61.41033074
-17.949,127.115,61.40374767
-17.948,127.115,61.3971646
-17.947,127.115,61.39058153
-17.946,127.154,61.38399846
-17.945,127.154,61.37741539
-17.944,127.154,61.37083232
-17.943,127.154,61.36424926
-17.942,127.154,61.35766619
-17.941,127.135,61.35108312
-17.94,127.135,61.34450005
-17.939,127.135,61.33791698
-17.938,127.135,61.33133391
-17.937,127.135,61.32475084
-17.936,127.154,61.31816777
-17.935,127.154,61.3115847
-17.934,127.154,61.30500163
-17.933,127.154,61.29841857
-17.932,127.154,61.29069425
-17.931,127.174,61.28296994
-17.93,127.174,61.27524563
-17.929,127.174,61.26752132
-17.928,127.174,61.259797
-17.927,127.174,61.25207269
-17.926,127.174,61.24434838
-17.925,127.174,61.23662407
-17.924,127.174,61.22889975
-17.923,127.174,61.22117544
-17.922,127.174,61.21345113
-17.921,127.149,61.20572682
-17.92,127.149,61.1980025
-17.919,127.149,61.19027819
-17.918,127.149,61.18255388
-17.917,127.149,61.17482957
-17.916,127.154,61.16710525
-17.915,127.154,61.15938094
-17.914,127.154,61.15165663
-17.913,127.154,61.14393232
-17.912,127.154,61.136208
-17.911,127.154,61.12848369
-17.91,127.154,61.12075938
-17.909,127.154,61.11303506
-17.908,127.154,61.10531075
-17.907,127.154,61.09758644
-17.906,127.135,61.08986213
-17.905,127.135,61.08213781
-17.904,127.135,61.0744135
-17.903,127.135,61.06668919
-17.902,127.135,61.05896488
-17.901,127.154,61.05124056
-17.9,127.154,61.04351625
-17.899,127.154,61.03572433
-17.898,127.154,61.02793242
-17.897,127.154,61.0201405
-17.896,127.115,61.01234858
-17.895,127.115,61.00455666
-17.894,127.115,60.99676474
-17.893,127.115,60.98897283
-17.892,127.115,60.98118091
-17.891,127.091,60.97338899
-17.89,127.091,60.96559707
-17.889,127.091,60.95780515
-17.888,127.091,60.95001324
-17.887,127.091,60.94222132
-17.886,127.037,60.9344294
-17.885,127.037,60.92663748
-17.884,127.037,60.91884556
-17.883,127.037,60.91105365
-17.882,127.037,60.90326173
-17.881,127.017,60.89546981
-17.88,127.017,60.88767789
-17.879,127.017,60.87988597
-17.878,127.017,60.87209406
-17.877,127.017,60.86430214
-17.876,126.978,60.85651022
-17.875,126.978,60.8487183
-17.874,126.978,60.84092638
-17.873,126.978,60.83313446
-17.872,126.978,60.82534255
-17.871,126.939,60.81755063
-17.87,126.939,60.80975871
-17.869,126.939,60.80196679
-17.868,126.939,60.79417487
-17.867,126.939,60.78638296
-17.866,126.88,60.77859104
-17.865,126.88,60.77677611
-17.864,126.88,60.77496118
-17.863,126.88,60.77314625
-17.862,126.88,60.77133132
-17.861,126.86,60.76951639
-17.86,126.86,60.76770146
-17.859,126.86,60.76588653
-17.858,126.86,60.7640716
-17.857,126.86,60.76225667
-17.856,126.821,60.76044174
-17.855,126.821,60.75862681
-17.854,126.821,60.75681188
-17.853,126.821,60.75499695
-17.852,126.821,60.75318202
-17.851,126.782,60.75136709
-17.85,126.782,60.74955216
-17.849,126.782,60.74773723
-17.848,126.782,60.7459223
-17.847,126.782,60.74410737
-17.846,126.762,60.74229244
-17.845,126.762,60.74047751
-17.844,126.762,60.73866258
-17.843,126.762,60.73684764
-17.842,126.762,60.73503271
-17.841,126.782,60.73321778
-17.84,126.782,60.73140285
-17.839,126.782,60.72958792
-17.838,126.782,60.72777299
-17.837,126.782,60.72595806
-17.836,126.802,60.72414313
-17.835,126.802,60.7223282
-17.834,126.802,60.72051327
-17.833,126.802,60.71869834
-17.832,126.802,60.72309701
-17.831,126.821,60.72749567
-17.83,126.821,60.73189434
-17.829,126.821,60.73629301
-17.828,126.821,60.74069167
-17.827,126.821,60.74509034
-17.826,126.836,60.749489
-17.825,126.836,60.75388767
-17.824,126.836,60.75828633
-17.823,126.836,60.762685
-17.822,126.836,60.76708366
-17.821,126.86,60.77148233
-17.82,126.86,60.775881
-17.819,126.86,60.78027966
-17.818,126.86,60.78467833
-17.817,126.86,60.78907699
-17.816,126.919,60.79347566
-17.815,126.919,60.79787432
-17.814,126.919,60.80227299
-17.813,126.919,60.80667165
-17.812,126.919,60.81107032
-17.811,126.958,60.81546899
-17.81,126.958,60.81986765
-17.809,126.958,60.82426632
-17.808,126.958,60.82866498
-17.807,126.958,60.83306365
-17.806,126.978,60.83746231
-17.805,126.978,60.84186098
-17.804,126.978,60.84625964
-17.803,126.978,60.85065831
-17.802,126.978,60.85505698
-17.801,126.978,60.85945564
-17.8,126.978,60.86385431
-17.799,126.978,60.85891412
-17.798,126.978,60.85397393
-17.797,126.978,60.84903375
-17.796,126.998,60.84409356
-17.795,126.998,60.83915338
-17.794,126.998,60.83421319
-17.793,126.998,60.829273
-17.792,126.998,60.82433282
-17.791,127.017,60.81939263
-17.79,127.017,60.81445245
-17.789,127.017,60.80951226
-17.788,127.017,60.80457207
-17.787,127.017,60.79963189
-17.786,127.037,60.7946917
-17.785,127.037,60.78975151
-17.784,127.037,60.78481133
-17.783,127.037,60.77987114
-17.782,127.037,60.77493096
-17.781,126.998,60.76999077
-17.78,126.998,60.76505058
-17.779,126.998,60.7601104
-17.778,126.998,60.75517021
-17.777,126.998,60.75023003
-17.776,126.998,60.74528984
-17.775,126.998,60.74034965
-17.774,126.998,60.73540947
-17.773,126.998,60.73046928
-17.772,126.998,60.7255291
-17.771,127.032,60.72058891
-17.77,127.032,60.71564872
-17.769,127.032,60.71070854
-17.768,127.032,60.70576835
-17.767,127.032,60.70082816
-17.766,127.017,60.69588798
-17.765,127.017,60.70611009
-17.764,127.017,60.71633219
-17.763,127.017,60.7265543
-17.762,127.017,60.73677641
-17.761,127.037,60.74699852
-17.76,127.037,60.75722062
-17.759,127.037,60.76744273
-17.758,127.037,60.77766484
-17.757,127.037,60.78788695
-17.756,127.037,60.79810905
-17.755,127.037,60.80833116
-17.754,127.037,60.81855327
-17.753,127.037,60.82877538
-17.752,127.037,60.83899748
-17.751,127.037,60.84921959
-17.75,127.037,60.8594417
-17.749,127.037,60.8696638
-17.748,127.037,60.87988591
-17.747,127.037,60.89010802
-17.746,127.056,60.90033013
-17.745,127.056,60.91055223
-17.744,127.056,60.92077434
-17.743,127.056,60.93099645
-17.742,127.056,60.94121856
-17.741,127.095,60.95144066
-17.74,127.095,60.96166277
-17.739,127.095,60.97188488
-17.738,127.095,60.98210699
-17.737,127.095,60.99232909
-17.736,127.135,61.0025512
-17.735,127.135,61.01277331
-17.734,127.135,61.02299542
-17.733,127.135,61.03321752
-17.732,127.135,61.03993004
-17.731,127.154,61.04664256
-17.73,127.154,61.05335508
-17.729,127.154,61.0600676
-17.728,127.154,61.06678011
-17.727,127.154,61.07349263
-17.726,127.174,61.08020515
-17.725,127.174,61.08691767
-17.724,127.174,61.09363019
-17.723,127.174,61.1003427
-17.722,127.174,61.10705522
-17.721,127.213,61.11376774
-17.72,127.213,61.12048026
-17.719,127.213,61.12719278
-17.718,127.213,61.13390529
-17.717,127.213,61.14061781
-17.716,127.213,61.14733033
-17.715,127.213,61.15404285
-17.714,127.213,61.16075537
-17.713,127.213,61.16746788
-17.712,127.213,61.1741804
-17.711,127.193,61.18089292
-17.71,127.193,61.18760544
-17.709,127.193,61.19431796
-17.708,127.193,61.20103047
-17.707,127.193,61.20774299
-17.706,127.193,61.21445551
-17.705,127.193,61.22116803
-17.704,127.193,61.22788055
-17.703,127.193,61.23459306
-17.702,127.193,61.24130558
-17.701,127.154,61.2480181
-17.7,127.154,61.25473062
-17.699,127.154,61.25596526
-17.698,127.154,61.2571999
-17.697,127.154,61.25843455
-17.696,127.154,61.25966919
-17.695,127.154,61.26090383
-17.694,127.154,61.26213848
-17.693,127.154,61.26337312
-17.692,127.154,61.26460776
-17.691,127.154,61.2658424
-17.69,127.154,61.26707705
-17.689,127.154,61.26831169
-17.688,127.154,61.26954633
-17.687,127.154,61.27078098
-17.686,127.135,61.27201562
-17.685,127.135,61.27325026
-17.684,127.135,61.27448491
-17.683,127.135,61.27571955
-17.682,127.135,61.27695419
-17.681,127.154,61.27818883
-17.68,127.154,61.27942348
-17.679,127.154,61.28065812
-17.678,127.154,61.28189276
-17.677,127.154,61.28312741
-17.676,127.135,61.28436205
-17.675,127.135,61.28559669
-17.674,127.135,61.28683133
-17.673,127.135,61.28806598
-17.672,127.135,61.28930062
-17.671,127.135,61.29053526
-17.67,127.135,61.29176991
-17.669,127.135,61.29300455
-17.668,127.135,61.29423919
-17.667,127.135,61.29547384
-17.666,127.115,61.29670848
-17.665,127.115,61.31129619
-17.664,127.115,61.32588389
-17.663,127.115,61.3404716
-17.662,127.115,61.35505931
-17.661,127.115,61.36964702
-17.66,127.115,61.38423473
-17.659,127.115,61.39882243
-17.658,127.115,61.41341014
-17.657,127.115,61.42799785
-17.656,127.135,61.44258556
-17.655,127.135,61.45717327
-17.654,127.135,61.47176097
-17.653,127.135,61.48634868
-17.652,127.135,61.50093639
-17.651,127.174,61.5155241
-17.65,127.174,61.53011181
-17.649,127.174,61.54469951
