GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
4.104104104,0.923001769,0.696701005,0.976263222,0.835018042,0.443318908,-182.67736,-0.406694977501929,-0.60396563696323,-0.742497144624582,-0.687314969481229,-0.585716218402523
4.204204204,0.920091226,0.705993406,0.977464444,0.836739751,0.445822798,-175.6202592,-0.418607500080315,-0.603971834902781,-0.726799593952464,-0.673358685732302,-0.559589860877001
4.304304304,0.915887809,0.711370171,0.97637802,0.839804674,0.451686848,-168.5445388,-0.428346579858281,-0.60397803308482,-0.711102043280347,-0.668624429361754,-0.533463502752489
4.404404404,0.915243951,0.711108099,0.976771221,0.839936292,0.459708809,-165.5805347,-0.42311009825123,-0.603984231266859,-0.700011659607462,-0.674492577979131,-0.516253912782832
4.504504505,0.915835515,0.716213947,0.976628202,0.841607082,0.461179043,-163.4053447,-0.417873616591866,-0.603655700617369,-0.689540601011606,-0.633374894679985,-0.500556361953896
4.604604605,0.915810915,0.725751794,0.975187961,0.843337354,0.462615853,-160.9550932,-0.412637134984815,-0.6001658774505,-0.679069542520356,-0.617677344496846,-0.479756750696363
4.704704705,0.909183909,0.744773032,0.972419033,0.848863556,0.464449598,-159.8402556,-0.379640806022458,-0.59497601654732,-0.666844658040795,-0.592412196998955,-0.480591626373329
4.804804805,0.907506869,0.75313043,0.973668189,0.85906807,0.469187342,-162.1014792,-0.365041201719903,-0.586248918109698,-0.651147107302392,-0.570103486729633,-0.533493558372893
4.904904905,0.908138375,0.757627641,0.97507618,0.862967378,0.47576699,-164.1548928,-0.35980472010576,-0.577521819672076,-0.635449556563988,-0.549187509391553,-0.421400247834013
5.005005005,0.90726785,0.765101612,0.974145788,0.867580615,0.477800055,-166.2338467,-0.354568238498709,-0.568794721234453,-0.619752005544232,-0.508372411004575,-0.403962325993914
5.105105105,0.905864082,0.764104947,0.97435904,0.867371465,0.479798048,-171.755999,-0.349331756891657,-0.564831584075676,-0.603232685852417,-0.483276857791427,-0.387838238288926
5.205205205,0.904009457,0.765528216,0.973279955,0.871630841,0.481976499,-179.0890569,-0.344095275284606,-0.562215427964605,-0.58649080518252,-0.457028945492057,-0.357261300261772
5.305305305,0.903127713,0.780013612,0.972713336,0.878198144,0.484529942,-186.7266478,-0.359383658336426,-0.556313091840579,-0.569748924512623,-0.449174163722129,-0.346112165081681
5.405405405,0.900383948,0.795916647,0.972262131,0.892980893,0.48135883,-194.4458783,-0.337521849605041,-0.545842033772348,-0.543417937463562,-0.414251489932842,-0.372708448810431
5.505505506,0.897010872,0.805339124,0.972064712,0.898079468,0.48629173,-202.4416663,-0.32827746365752,-0.535370975574091,-0.522691840628851,-0.324845098279676,-0.250852136749813
5.605605606,0.89754307,0.804492433,0.973061461,0.903456086,0.485702084,-210.4147263,-0.3329506394768,-0.52489991703859,-0.510895600566356,-0.300454641306717,-0.229936158625836
5.705705706,0.895081312,0.805660699,0.971688136,0.902884591,0.485193957,-218.3476898,-0.33762381529608,-0.51442885850309,-0.511118476266213,-0.27692141591494,-0.191791214664518
5.805805806,0.893989451,0.814519824,0.971339162,0.906867961,0.483925793,-226.8348096,-0.342296991115359,-0.506366630517154,-0.503957800192855,-0.256333761451123,-0.151562127942513
5.905905906,0.890217254,0.82513137,0.970149359,0.910254196,0.48624503,-233.7111113,-0.346970166934639,-0.499384390843695,-0.493486741983618,-0.240636210422599,-0.141091069451263
6.006006006,0.889421237,0.823845011,0.971341556,0.915063988,0.48714114,-237.6458194,-0.347919481347199,-0.48439811905037,-0.468652354360849,-0.222853503393193,-0.170709160538707
6.106106106,0.888165082,0.836026191,0.97008928,0.923444729,0.495717045,-241.3387608,-0.340438618414726,-0.475110632395974,-0.415952542468471,-0.210639383354651,-0.0935675723304509
6.206206206,0.884887925,0.837881003,0.970130633,0.921101346,0.500524493,-244.6086728,-0.332957755482252,-0.468128392683153,-0.398505904088179,-0.198425263316108,-0.0622388631485829
6.306306306,0.881253567,0.84306192,0.970488088,0.927116254,0.504381883,-244.6260905,-0.325476892549779,-0.459225006223558,-0.381059265707887,-0.186211143277565,-0.0323031639725816
6.406406406,0.879902395,0.84061251,0.971022296,0.928540398,0.505778551,-242.197756,-0.317483845396913,-0.450248715250998,-0.371485817924024,-0.153664648919498,-0.00797978631331785
6.506506507,0.880728263,0.84413177,0.971821857,0.930234533,0.518464655,-239.3965912,-0.307012787558595,-0.441272424188764,-0.365926282120551,-0.133906141043737,0.037910593263106
6.606606607,0.879579406,0.845449802,0.970797136,0.931843626,0.531650585,-234.8771138,-0.303448325025836,-0.432296133216203,-0.347750563003618,-0.000529343487989977,0.128208786156564
6.706706707,0.872467306,0.85025743,0.970079764,0.938062141,0.532873773,-224.2457606,-0.299958501858968,-0.423165211688014,-0.314675218810868,0.00784885559452465,0.119793035205016
6.806806807,0.871397397,0.853400167,0.970000753,0.936646417,0.534512249,-210.5650429,-0.296468678692099,-0.414002038987252,-0.29308110183938,0.0162270546770392,0.0940745509191332
6.906906907,0.873384848,0.850275537,0.971838516,0.942771558,0.537963434,-196.2861093,-0.299239772119082,-0.404838866286491,-0.253886663992869,0.0128177139029417,0.116383667451789
7.007007007,0.876186635,0.854635773,0.972875184,0.947263283,0.539104158,-180.4187343,-0.305241582065329,-0.395675693585729,-0.223651322956872,0.0469445258094001,0.178094792164417
7.107107107,0.871217804,0.863490112,0.97217291,0.952148341,0.542404538,-159.8837303,-0.298957537253533,-0.386031193371583,-0.232634553832852,0.0964529571894185,0.253340780594953
7.207207207,0.867527451,0.863260088,0.969215361,0.954677253,0.546376496,-137.4855036,-0.292673492441736,-0.372074909622655,-0.214832425673567,0.127781666635259,0.298533085454486
7.307307307,0.866907875,0.861071096,0.969859889,0.955952101,0.548890273,-114.9224726,-0.285068122173828,-0.357550035524941,-0.181438385900437,0.242763333181155,0.255231319952271
7.407407407,0.866964612,0.863467757,0.970289435,0.962308361,0.553539036,-90.35302463,-0.275396383323726,-0.341852484430131,-0.155513813965591,0.147814081767882,0.32079780620415
7.507507508,0.866489314,0.865242879,0.971706161,0.966849217,0.557204808,-64.0652046,-0.270908359292754,-0.326154933178502,-0.131123356186105,0.204574295380354,0.289564404822848
7.607607608,0.863702661,0.870772553,0.972595134,0.972132069,0.559359262,-37.40479529,-0.266420335306619,-0.313546185746986,-0.104376531197482,0.270305826489241,0.320893114180698
7.707707708,0.862470702,0.869967993,0.971411456,0.97362391,0.563777325,-10.3821987,-0.261932311320483,-0.298174025563156,-0.0416005308631728,0.31504125975636,0.3914989137977
7.807807808,0.861062828,0.870852592,0.971297856,0.975033794,0.574311581,17.91218177,-0.257442834590119,-0.284217741814229,-0.0648447833267774,0.344289990382903,0.417389750705421
7.907907908,0.861156592,0.871513455,0.971267738,0.973565478,0.582275417,46.21682394,-0.248466543859336,-0.254126727885277,0.00260997893631279,0.373538721009446,0.501027161667379
8.008008008,0.857535617,0.874985908,0.970510247,0.974818073,0.589953411,74.34591833,-0.239490253128554,-0.20110214007793,0.00260378058481464,0.397487962978472,0.494003332069071
8.108108108,0.856603362,0.87706424,0.971404339,0.97861386,0.603387173,102.6863241,-0.230513962397772,-0.203407340741683,0.00308058006067376,0.435020924183437,0.512693023645743
8.208208208,0.85927209,0.880164356,0.973707031,0.981085236,0.611030668,130.8055833,-0.22153767166699,-0.213209354201527,0.0478812178024453,0.489233227114866,0.546790879454067
8.308308308,0.859377385,0.88519044,0.974893136,0.985398723,0.615564735,156.943099,-0.236965270187278,-0.215541275442486,0.119056094467691,0.48376959405119,0.586257608200884
8.408408408,0.853634499,0.883150924,0.972580799,0.983615788,0.617808584,182.1910828,-0.22998303021198,-0.198103353700542,0.116055639641041,0.473253651464756,0.611434949916245
8.508508509,0.853033499,0.883895409,0.973749207,0.981986442,0.634403035,207.2971481,-0.223000790166929,-0.180665431784393,0.161218178081967,0.476145326292779,0.671434149766968
8.608608609,0.852200754,0.877189652,0.973092976,0.983076132,0.646179208,231.5127775,-0.216018550191631,-0.163227510042449,0.187136904403067,0.498930837983073,0.655114862245149
8.708708709,0.852383293,0.878812249,0.973919463,0.987563278,0.655012874,253.6546122,-0.214157872413356,-0.143269245402985,0.159032115993896,0.554569008723631,0.714835532752178
8.808808809,0.854024695,0.881487536,0.97658189,0.99092577,0.662135711,275.0965838,-0.214164070595395,-0.122353267585834,0.144969056069864,0.585897717905499,0.749628025344567
8.908908909,0.851192115,0.887326555,0.976013785,0.992303502,0.679485655,295.5211059,-0.214170268777434,-0.105166427627465,0.259633506556031,0.613301897737361,0.769381122185537
9.009009009,0.850756772,0.887984605,0.977228774,0.989760228,0.681321563,313.4462854,-0.20761583594883,-0.0946953693054226,0.227575738599986,0.629828755193412,0.765592893648553
9.109109109,0.850984655,0.887954602,0.976516839,0.989680618,0.690983201,329.4162397,-0.199237637204836,-0.08422431098338,0.256304274205518,0.657690120888238,0.777530785789835
9.209209209,0.849445586,0.888767959,0.976228811,0.986898991,0.712366273,344.961453,-0.190859438460841,-0.0723519114880674,0.282298297658446,0.687314379567304,0.823234640159849
9.309309309,0.846350278,0.894145709,0.975734484,0.98961017,0.732734727,359.4721657,-0.187254780919893,-0.0583956277391402,0.303214274996526,0.721241259892573,0.823928037735538
9.409409409,0.847946033,0.893189397,0.97832811,0.988516627,0.738484826,371.9077598,-0.184638624808822,-0.0433454832256237,0.318131676739652,0.755168140217843,0.937417478420001
9.50950951,0.84798204,0.893236174,0.978714784,0.989303756,0.743608284,384.2754896,-0.179847308091964,-0.0299753167075733,0.328602735335508,0.786708698458169,0.882083268051299
9.60960961,0.847791393,0.897945837,0.978883508,0.989942022,0.761876962,396.5029049,-0.172575689413819,-0.0195042584983361,0.371568500360948,0.851862971258305,0.902999245389379
9.70970971,0.845590594,0.894126561,0.978273803,0.98599004,0.773267791,408.2733246,-0.165304070735673,0.00165591897802878,0.394863945160412,0.85974445649024,0.968879313925262
9.80980981,0.844994267,0.89321453,0.978139901,0.986805227,0.791524715,419.9051527,-0.158032452057528,0.0280254501926275,0.382182926751325,0.867625941722176,0.910459409413249
9.90990991,0.845133137,0.902263994,0.978529781,0.993954369,0.793925606,431.7225078,-0.150760833379382,0.00550108527018168,0.394911689370811,0.875507426954111,0.927410244660874
10.01001001,0.846062093,0.907718995,0.979942774,0.993316072,0.814841198,443.5039663,-0.142972616983042,0.0158169084594932,0.412349611309065,0.883388912186047,1.01861324742726
10.11011011,0.844655717,0.907532813,0.979693857,0.994818729,0.822588249,454.752946,-0.132501558506282,0.0232977711682075,0.429787533247319,0.891270397417983,1.06690961195142
10.21021021,0.84454358,0.903147877,0.979599255,0.991021699,0.828969325,464.8858146,-0.122030500029522,0.0307786338769216,0.455345954307121,0.921206665410137,1.08156251015086
10.31031031,0.845760044,0.904672153,0.980567318,0.987026309,0.834828239,473.8910037,-0.139065310700062,0.0382594965856359,0.500399347396842,0.962991336639196,1.0962154083503
10.41041041,0.845323599,0.908798942,0.980459714,0.987977219,0.856117084,482.957778,-0.155531534614928,0.0457403592943503,0.545452740486564,0.983907314069745,1.09812808553668
10.51051051,0.843139401,0.911679113,0.979093105,0.992108218,0.862815899,491.9797269,-0.13346897776379,0.0561881258479988,0.488954741901398,1.00482329150029,1.08288069850866
10.61061061,0.842632743,0.909497654,0.97918146,0.98597386,0.865276041,500.8176604,-0.118349469550398,0.0678050490211087,0.501317777970234,1.01775502064793,1.10060565811962
10.71071071,0.842956031,0.911059889,0.979760203,0.982966158,0.870390061,509.4953429,-0.106641431816393,0.0833126236061472,0.523971441924593,1.03319941013784,1.2477587235017
10.81081081,0.845816074,0.912232457,0.981131953,0.982628697,0.880858807,518.0630123,-0.100095547041683,0.0937836819281897,0.546625105878952,1.06546974156655,1.2357387282386
10.91091091,0.846149141,0.913451315,0.981090974,0.981894098,0.88935554,526.1514616,-0.0942987946832537,0.104254740250232,0.569278769833311,1.07942602547267,1.22371873297549
11.01101101,0.844989843,0.914697959,0.978267728,0.981790143,0.893927213,534.3176243,-0.0929935620726053,0.114725798553487,0.603230341155288,1.09390780004029,1.21169873771239
11.11111111,0.84347147,0.923311013,0.977133774,0.984031439,0.900881499,542.6113704,-0.0916883294619569,0.125196856644724,0.624146318611039,1.10885920305639,1.20941636344632
11.21121121,0.844588256,0.922677961,0.978722873,0.981476824,0.906574989,550.844433,-0.0880508034855102,0.13486097279989,0.640788736293288,1.1238106060725,1.2268542848938
11.31131131,0.844135583,0.920565547,0.979902031,0.975352233,0.910132776,558.5322278,-0.0841242315337667,0.142715754536611,0.643404892404358,1.13876200908861,1.21432453384852
11.41141141,0.844199997,0.924527666,0.977514483,0.979991608,0.909662413,566.5270441,-0.0793650171313449,0.150570536273332,0.646021048515429,1.15211797388141,1.27896307171896
11.51151151,0.84455002,0.928546151,0.977468091,0.984270487,0.913318223,575.0508608,-0.0741285354288269,0.155950013170962,0.717899823150151,1.16296165759858,1.26493663571634
11.61161161,0.845208681,0.927089549,0.978326767,0.982184878,0.918511063,583.8249456,-0.0698907334729036,0.167851215922209,0.728507768696105,1.1845671032614,1.273190759382
11.71171171,0.84571531,0.92949218,0.98003478,0.984941088,0.921026997,594.2289926,-0.0672745775106055,0.181807499828332,0.738548711974519,1.21551494126182,1.29619185339813
11.81181181,0.844199588,0.933181766,0.979052964,0.983463498,0.924889585,606.7325269,-0.0643243845366889,0.19490114231578,0.747777496985374,1.21616686413429,1.31919294741427
11.91191191,0.843584376,0.936741887,0.977724414,0.991811722,0.924308751,620.0843172,-0.059087902834171,0.207986456390941,0.755258359730234,1.2311182671504,1.34753454568418
12.01201201,0.844101366,0.936313446,0.978257615,0.990318553,0.927877739,634.2120461,-0.0538514211316531,0.217799729319324,0.762739222475095,1.24606967016651,1.35409296559995
12.11211211,0.845191322,0.935873813,0.978090602,0.987469161,0.928214227,649.5481743,-0.0509023756236036,0.225654511056045,0.770220085219955,1.26102107318262,1.33106122440026
12.21221221,0.844693584,0.936946943,0.977181325,0.985707938,0.929953053,664.9169645,-0.0482862201050303,0.233280232814915,0.777101299246761,1.26550135282132,1.38928074359295
12.31231231,0.843831503,0.9390623,0.975107933,0.986384444,0.931896263,681.1140463,-0.0448585107415822,0.240262472645824,0.781289893822432,1.27230144721421,1.3982570344755
12.41241241,0.844247905,0.944713491,0.977069418,0.988265771,0.947549868,697.5150534,-0.0409319383461996,0.247244712518592,0.785478488398104,1.28538676128937,1.40723332535805
12.51251251,0.8437737,0.946423937,0.976955031,0.988793871,0.951220187,714.0285133,-0.0365269544421869,0.254226952434846,0.790343091918621,1.29644251107568,1.4162096162406
12.61261261,0.839768927,0.948675846,0.974245921,0.987893097,0.967197166,730.9094549,-0.0312904727396691,0.2612091923511,0.797471746277789,1.29643631272429,1.41107394580393
12.71271271,0.834690934,0.941976569,0.971803446,0.982608882,0.972101442,747.5500858,-0.0263440723738395,0.268191432267354,0.804600400636958,1.2964301143729,1.39423649976917
12.81281281,0.836027154,0.946850128,0.972915641,0.989059043,0.9746027,764.0221688,-0.0237279168552662,0.278475328020938,0.811729054996127,1.30100563562592,1.3773990537344
12.91291291,0.835233578,0.954063154,0.972668858,0.992085086,0.976096305,779.7616792,-0.021111761336693,0.288946386689189,0.814320463909119,1.30461577093308,1.43264062872852
13.01301301,0.833593047,0.954752706,0.971399455,0.991288104,0.976240668,794.6622924,-0.0313912580155661,0.297893739217552,0.816176276892274,1.30822590624025,1.43263443037686
13.11311311,0.828314513,0.957828492,0.969075104,0.990936773,0.983702095,808.8117532,-0.0438215655198837,0.305748520954274,0.818032089875428,1.31026232967517,1.44987328000346
13.21321321,0.827556135,0.960982866,0.968370249,0.998113567,0.983568887,822.1561702,-0.0317908878886019,0.313028979759314,0.820073456699281,1.3120045930589,1.47053596592363
13.31331331,0.828141026,0.954889979,0.968282584,0.991019935,0.984308541,834.3793215,-0.0134831170982298,0.318265461248252,0.823213839730822,1.31374685644264,1.48623351655443
13.41341341,0.8278715,0.958420546,0.967459897,0.994330171,0.989909319,845.5925659,-0.00580927183143526,0.323501942737189,0.826354222762363,1.31636486548428,1.45049935791032
13.51351351,0.825534755,0.960612741,0.966661012,0.994164283,0.996162805,856.3276683,-0.0180002249797226,0.331730642860102,0.829494605793903,1.32101518243676,1.47540426858023
13.61361361,0.820064149,0.964149262,0.965446108,0.999419319,0.993798245,866.3458999,-0.0218318212694196,0.340457741604403,0.832634988825444,1.32566549938924,1.49009147570645
13.71371371,0.819552923,0.96399485,0.9650223,1,0.99349052,875.2948847,-0.00492930308932768,0.349184840348704,0.835775371856985,1.33031581634172,1.49358129873104
13.81381381,0.819924595,0.954621809,0.96560739,0.986441247,0.994735948,884.1229399,0.0119732150907639,0.356588529587035,0.839896546100122,1.3349661332942,1.49707112175564
13.91391391,0.820359801,0.948677349,0.964349175,0.978431096,0.99522968,893.1760257,0.0179666432115634,0.361076553374622,0.847107524196226,1.33961645024668,1.50056094478023
14.01401401,0.817744535,0.96236183,0.962472979,0.989809871,0.993016344,901.785896,0.0218932151633068,0.365564577162208,0.85431850229233,1.34426676719916,1.50405076780483
14.11411411,0.817452301,0.96057747,0.96152012,0.988872429,0.994109034,909.6143503,0.0250510557783947,0.370052600949795,0.861248073623122,1.34166366048794,1.50787579850816
14.21421421,0.811726711,0.960281222,0.960499125,0.988721478,0.99519438,917.191013,0.0276672118566621,0.374111903246356,0.861537347256807,1.33240347991152,1.51311227999709
14.31431431,0.809664754,0.957633108,0.958507769,0.985529312,0.994333192,924.7489422,0.030283367748561,0.376203750629851,0.861826620890492,1.32781315245185,1.51834876148603
14.41441441,0.809309352,0.958903884,0.958035177,0.987600642,0.989940911,931.4807827,0.0328995232671343,0.378295598013346,0.862115894524177,1.32897269542888,1.52477312592189
14.51451451,0.810187577,0.948603798,0.9580879,0.956892224,0.996161592,937.2129787,0.0357235594465096,0.380932873518962,0.862405168157862,1.33013223840591,1.5292143868966
14.61461461,0.809202025,0.950697274,0.957894398,0.950984713,1,941.915302,0.0409600411490276,0.385420897440013,0.862694441791547,1.33129178138294,1.53060864128414
14.71471471,0.804755372,0.947320673,0.955636124,0.947424028,0.993635293,945.2975387,0.0461965228515455,0.389908921361064,0.863014594434346,1.33245132435997,1.53235418938075
14.81481481,0.801339286,0.947713349,0.954139827,0.946293895,0.990049442,947.4412359,0.0481904581194279,0.394396945282116,0.8633838348472,1.33345165650006,1.53497034549182
14.91491491,0.800264237,0.945566528,0.956262365,0.94779399,0.99123655,948.6108091,0.0494956906722066,0.398460938203937,0.863753075260053,1.3334454584312,1.53758650160289
15.01501502,0.793506813,0.946830653,0.953329256,0.946867067,0.993424581,947.8941144,0.0522992818158133,0.398454740063631,0.864122315709793,1.33113410560855,1.53193627135749
15.11511512,0.792915169,0.949774064,0.9527063,0.940510888,0.988419854,946.8005331,0.0562258537675568,0.398448541923944,0.864491556122647,1.32483562046088,1.52562813480748
15.21521522,0.794179778,0.949070102,0.952801319,0.932770632,0.987152839,944.6972098,0.0605683424564281,0.398442343784256,0.870593515451093,1.3185371353132,1.51931999825747
15.31531532,0.789398107,0.95116034,0.950508199,0.934983583,0.981783168,942.3299595,0.0658048241589461,0.398436145644569,0.881408281599363,1.31313487708081,1.51661085657111
15.41541542,0.784810979,0.948532676,0.949380876,0.930622468,0.981065391,939.6176536,0.0707936570526865,0.398429947488998,0.881402083671381,1.30841175580317,1.5139802741218
15.51551552,0.784353073,0.947497352,0.950103528,0.921626838,0.981145907,937.5989101,0.0720988896633349,0.398423749306812,0.880824926099284,1.30368863452553,1.51220383526936
15.61561562,0.782488624,0.94444161,0.948414529,0.917439397,0.977962652,936.3618368,0.0734041222739834,0.398417551124626,0.876151750323988,1.29896551324789,1.5109525798116
15.71571572,0.77467559,0.774766418,0.946003085,0.880110341,0.971855164,937.1457862,0.076832068320463,0.399045856824911,0.871478574548692,1.29424239197024,1.50954868939753
15.81581582,0.770263232,0.758536203,0.946305767,0.880689782,0.962838788,938.8744446,0.0807586402722065,0.400538395073533,0.866805398773397,1.28957699788585,1.50390329449233
15.91591592,0.770791783,0.763092471,0.946839514,0.881131747,0.961405083,941.3288659,0.0839570176661174,0.402030933322155,0.862132222998101,1.28537080900817,1.49825789958712
