GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
17.31731732,0.730870513,0.947600104,0.592126384,0.924174971,1054.049703,0.120827131051927,0.398312183030293,0.824934956989567,1.18928150866259,1.43368753462235
17.41741742,0.735329496,0.953658127,0.594453439,0.921791321,1067.642905,0.120820932924209,0.398305984848317,0.820261781314732,1.18026895318714,1.42843053480984
17.51751752,0.739049973,0.955910653,0.59622576,0.917084921,1080.800438,0.120814734796277,0.39577630187442,0.815588605639897,1.17125639771168,1.42117760801727
17.61761762,0.741108022,0.95494571,0.597074565,0.913703564,1092.767237,0.120808536668285,0.392270472842071,0.804053420369149,1.16633269366742,1.41241555243146
17.71771772,0.746006765,0.955175393,0.598952481,0.908287839,1103.262438,0.120802338540437,0.388764643809723,0.785076029389849,1.16688126276058,1.40365349684566
17.81781782,0.754124022,0.957599688,0.606303929,0.902295436,1112.037242,0.12079614041272,0.385514284421718,0.782970123376558,1.15339257777246,1.39490320684636
17.91791792,0.756701847,0.957465445,0.607933479,0.899303394,1120.743316,0.121150634376232,0.383408741165297,0.790211980972443,1.1384159782397,1.38649181937214
18.01801802,0.759284391,0.957027773,0.609997807,0.898450757,1127.208131,0.122455866986881,0.381303197908876,0.782034352833028,1.12343937870695,1.37808043189792
18.11811812,0.75993947,0.954990161,0.610192047,0.896054618,1132.142066,0.123761099597529,0.379337425987132,0.773856724693614,1.10770141700999,1.36821297853698
18.21821822,0.76363635,0.953487222,0.612288746,0.892457298,1134.788648,0.125066332208178,0.37783182846886,0.765679096554199,1.08664309074219,1.35137565468602
18.31831832,0.767315873,0.954876022,0.618004089,0.892282457,1136.534231,0.126371564818826,0.376326230950588,0.757501468414784,1.07622452247944,1.33985882827649
18.41841842,0.770094223,0.954058506,0.619001133,0.891648004,1135.835619,0.127676797088356,0.374820633432317,0.75065382554049,1.06638140948399,1.3267103561014
18.51851852,0.771275399,0.954135705,0.617639369,0.891751906,1132.839415,0.128982029255194,0.373470003381509,0.748314941568635,1.05455433213055,1.31501944809295
18.61861862,0.771300643,0.953998451,0.616761244,0.890392502,1129.139187,0.130287261650771,0.373463805030029,0.74597605759678,1.04403838995232,1.30450350550652
18.71871872,0.773936675,0.953686124,0.620020935,0.889157585,1122.899111,0.13159249426142,0.373457606678548,0.743637173624925,1.0335224477741,1.29398756336489
18.81881882,0.777228157,0.953878304,0.622853474,0.889133701,1115.129118,0.1325538889417,0.373451408327067,0.74129828965307,1.02300650559588,1.28349973088983
18.91891892,0.777326696,0.954236457,0.623007342,0.889717593,1105.474878,0.132547690813982,0.371967955867571,0.738959405681215,1.01249056341765,1.27448717541438
19.01901902,0.777580169,0.955844658,0.623310469,0.889569315,1094.464776,0.132541492686265,0.369337373418264,0.728326179701159,0.998889823643521,1.26547461993892
19.11911912,0.778671831,0.954998315,0.623081754,0.889452372,1081.598364,0.132535294558547,0.366706790968956,0.716961177959298,0.985493176022337,1.25646206446347
19.21921922,0.781157878,0.95473539,0.625653774,0.888706335,1068.633637,0.13252909643083,0.364076208519649,0.707289188280634,0.977081788887479,1.24744950898801
19.31931932,0.783956207,0.954651105,0.626169089,0.889830971,1054.125413,0.132522898302904,0.361445626070341,0.698007551433957,0.96867040175262,1.23395632774566
19.41941942,0.784132546,0.95503953,0.625484645,0.889358296,1038.927097,0.132516700174912,0.361030319037467,0.688660967547926,0.964976954511579,1.22625700114301
19.51951952,0.784173534,0.956256954,0.624306053,0.8891078,1023.909632,0.132510502047058,0.361024120855491,0.679314383661895,0.972491860340594,1.2319767477165
19.61961962,0.786023103,0.955421936,0.625081608,0.889754259,1008.418256,0.13250430391934,0.361017922673515,0.669967799775864,0.959392150026737,1.19841287164372
19.71971972,0.78767904,0.955391645,0.626839368,0.889666515,992.6734115,0.131921576074537,0.358666230077602,0.660621215889833,0.946292439712881,1.18397941823108
19.81981982,0.789608027,0.956013982,0.626523839,0.889142676,977.3267052,0.129619152793952,0.356035647204457,0.651604134479625,0.933192729399025,1.17521736239772
19.91991992,0.789794497,0.958777202,0.625933888,0.888277249,962.2032316,0.127316729513366,0.350316151543929,0.646347134555776,0.920093019085168,1.16645530656435
20.02002002,0.789212928,0.95970917,0.624947773,0.88812134,946.1768403,0.12566991437357,0.341904764409071,0.641090134631927,0.918268671587562,1.15604022133392
20.12012012,0.788718195,0.959161079,0.625791515,0.888731403,930.2773281,0.124023714155469,0.333493377274212,0.632035688787383,0.91634857419707,1.14025717709826
20.22022022,0.788367315,0.958507088,0.624455269,0.888286677,914.2659525,0.122622522041365,0.328478860921983,0.621519746490984,0.895290249121348,1.12447413286259
20.32032032,0.789380047,0.95986061,0.623501632,0.886868037,898.0095874,0.121304385551575,0.325848278472675,0.61363344654596,0.880872597912648,1.10590465371681
20.42042042,0.787727167,0.96277919,0.622471298,0.88578067,882.6810381,0.120634989089586,0.323474440712764,0.610313294122074,0.875435139700121,1.0869574236309
20.52052052,0.786812645,0.963891099,0.622140999,0.885352338,867.9650649,0.120628790961869,0.321968843230915,0.605360436650704,0.852222970421553,1.06801019354498
20.62062062,0.78505269,0.963499196,0.621401019,0.883445355,853.6484992,0.122771871557532,0.320463245749065,0.593148741324587,0.833803308762959,1.08784148053322
20.72072072,0.783267895,0.963571267,0.619229125,0.880573306,840.5600122,0.131657548812146,0.318957648267215,0.581847125506918,0.816283225326651,1.05556116493238
20.82082082,0.782737148,0.96643324,0.61790133,0.87892111,829.4714002,0.138413043936999,0.317211669453603,0.573435738372059,0.8022567898901,1.03287904616369
20.92092092,0.780627209,0.968704486,0.616327715,0.877383593,819.4791043,0.135053105061058,0.313268132405297,0.5650243512372,0.789768616447039,1.02092758734988
21.02102102,0.778574559,0.9690696,0.616950574,0.875669823,810.4997481,0.131693166185118,0.309324595356991,0.558049054755848,0.779252673704864,1.01461945079987
21.12112112,0.775460607,0.968539081,0.6119014,0.87339747,802.5623386,0.129351799542908,0.305381058308685,0.5545432257235,0.769079829531675,1.00831131424986
21.22122122,0.771411246,0.969398785,0.607980162,0.871765714,795.5024869,0.12709625339778,0.301437521260379,0.527979023082265,0.762771693320917,0.998878841465574
21.32132132,0.769396661,0.973765297,0.606375117,0.869507602,789.4327183,0.123929677643561,0.295792937356251,0.495289803624429,0.756463557110158,0.98573036929048
21.42142142,0.766475923,0.975425569,0.604544764,0.866735072,783.4249477,0.118585095333629,0.287381549936229,0.490032803781921,0.747994811985913,0.973768227175735
21.52152152,0.762776586,0.975848606,0.601877565,0.8640718,777.3746678,0.113311483310138,0.278970162516208,0.484775803939414,0.726287211565262,0.972363959400564
21.62162162,0.758072089,0.976760732,0.595482196,0.861318808,771.4334008,0.109582828132355,0.271927789027848,0.479518804096906,0.719408646497,0.970959691625393
21.72172172,0.752273827,0.979462611,0.588991554,0.857854853,765.4465949,0.105854172954571,0.266670789326674,0.495953394772251,0.717783164194292,0.935426991499483
21.82182182,0.750670987,0.982498651,0.586952677,0.85361311,759.2004093,0.103809723585887,0.2614137896255,0.493190116663533,0.664117383230048,0.927015604364624
21.92192192,0.746739891,0.983427994,0.583738975,0.851124112,752.4482482,0.101799633466101,0.256156789924327,0.470300092295193,0.653601441803759,0.918604217229765
22.02202202,0.741482929,0.984357601,0.578979143,0.849166098,745.1387031,0.0994350970097805,0.250899790223153,0.453192653803029,0.649377810601955,0.896311684603514
22.12212212,0.735128522,0.986300085,0.573188767,0.844685841,737.6055274,0.0970378757329135,0.248467139555817,0.451179917454963,0.646372149893292,0.873079242326453
22.22222222,0.729012016,0.990399832,0.568447897,0.838330952,730.3020212,0.0964058513137924,0.247149003099091,0.449167181106897,0.643366489184629,0.87457082450185
22.32232232,0.727477995,0.990765177,0.567074888,0.834823923,722.3255095,0.0966687057728052,0.245830866642366,0.447154444758832,0.640360828475966,0.865801238002448
22.42242242,0.721500875,0.991125693,0.562885843,0.83270015,713.7269546,0.0962635622707024,0.244512730185641,0.445141708410766,0.63409217673542,0.860025785591568
22.52252252,0.716917235,0.992716601,0.556298777,0.829357529,704.6710454,0.093530689775722,0.243194593728916,0.417529867089228,0.626485046707228,0.85651995655922
22.62262262,0.708850909,0.995064611,0.549431613,0.82530211,695.2855966,0.0908277991897547,0.237948031021182,0.406346434185488,0.618877916679036,0.844269016087372
22.72272272,0.702681731,0.997073214,0.542548276,0.819647625,685.593014,0.0882837672583787,0.232691031320008,0.395830492007263,0.613405036408218,0.831120543912279
22.82282282,0.701373617,0.996640923,0.541715562,0.816061736,675.9067899,0.0857397353270027,0.224074239791592,0.385314549829039,0.608531300164754,0.819423076677574
22.92292292,0.695545393,0.997164669,0.53625269,0.813277052,665.6460911,0.0860986963514528,0.213558297205157,0.374798607650814,0.577083069795407,0.808907134091139
23.02302302,0.69209044,0.998085715,0.532006379,0.809210062,654.8341545,0.0875912343660518,0.210167709797791,0.366830745881604,0.557558729417788,0.782081791233658
23.12312312,0.68367993,0.999884109,0.523955559,0.803998641,644.6091857,0.0852395267199455,0.207828825869949,0.359320911472321,0.540721283383024,0.770104108104249
23.22322322,0.67984572,1,0.520562606,0.801102363,633.8748498,0.0784808033266456,0.205489941942106,0.351811077063038,0.52388383734826,0.755735592679175
23.32332332,0.676929751,0.999169737,0.517478999,0.797123275,622.9799967,0.0735999311321658,0.203151058014263,0.344301242653756,0.503351726011791,0.73819503084235
23.42342342,0.671562256,0.998759706,0.511403271,0.79336226,611.5724942,0.0755606889105326,0.200812174086421,0.335887720351068,0.489458960967208,0.722521708006622
23.52352352,0.667442559,0.997576395,0.506034895,0.787196188,600.7898136,0.0775214466888994,0.195353211103537,0.327125664517703,0.478654257853726,0.707792737721876
23.62362362,0.660228525,0.996908985,0.498767076,0.781575313,589.2880318,0.0764182904406442,0.187467758723209,0.318363608684339,0.467849554740245,0.693063767437131
23.72372372,0.658244779,0.99636048,0.496794686,0.777804943,577.9687673,0.0751938809457402,0.180838685826343,0.311065339907096,0.439215938409979,0.681437965783331
23.82382382,0.654370148,0.995456017,0.493688555,0.774149252,566.3718714,0.0729051755223041,0.179083123818598,0.310182530845085,0.42694520269853,0.671450554431677
23.92392392,0.649225454,0.993899998,0.487650065,0.770659657,554.3855307,0.07018082735795,0.177327561810854,0.306739637150303,0.414674466987081,0.661463143080023
24.02402402,0.64628569,0.992497967,0.483694016,0.765456283,541.6533713,0.068400338639874,0.17557199980311,0.29626671397347,0.402403731275632,0.63969000086082
24.12412412,0.640931672,0.990669047,0.480286061,0.761463634,528.9563693,0.0677382348097406,0.171486526721071,0.285793790796638,0.389022459243455,0.608297222833813
24.22422422,0.640128769,0.987971874,0.479115661,0.755417628,516.809166,0.0658640658560447,0.166229526878563,0.277153749712985,0.374996023806904,0.597781280655589
24.32432432,0.636189613,0.987215069,0.473827834,0.753818623,504.5641342,0.05929309452097,0.160972527036056,0.270582778234561,0.370211074550603,0.587265338477365
24.42442442,0.633697036,0.98446092,0.470899819,0.749031227,492.8739847,0.052722123185895,0.15593914871962,0.264011806756137,0.359695132243481,0.57674939629914
24.52452452,0.629893318,0.981896906,0.464566711,0.743558697,481.3849119,0.05116513460453,0.152433319969867,0.257440835277713,0.349179189936359,0.566233454120915
24.62462462,0.624636932,0.979030118,0.458901942,0.739871502,470.8734268,0.0498469981147403,0.148927491220114,0.250869863799288,0.338663247629238,0.555717511065828
24.72472472,0.623405909,0.976814676,0.457704571,0.737153047,461.4289429,0.0476072778867143,0.145421662470361,0.241325599811675,0.328147305320489,0.537727717481436
24.82482482,0.619999587,0.975053186,0.453189262,0.734683716,454.1485744,0.0449766951751178,0.139852184509944,0.230809657332677,0.317631363002644,0.516669392405714
24.92492492,0.617233441,0.970264659,0.448846192,0.729051486,446.9776807,0.0417549121174042,0.132843109173531,0.220293714853678,0.327774729060877,0.516558408207802
25.02502503,0.614116557,0.966366017,0.445050433,0.724655708,439.998714,0.0378113749042564,0.125834033136912,0.214026354932244,0.305817854037624,0.517685701769234
25.12512513,0.612002472,0.962395661,0.441020125,0.720076007,434.1302335,0.0341288709392225,0.119008051408415,0.208769355089736,0.273783635226669,0.497474686039184
25.22522523,0.609829879,0.96117106,0.439472194,0.718238102,429.2307323,0.0314982882276259,0.115502222376067,0.203512355247228,0.266774559692279,0.482221835200241
25.32532533,0.607200403,0.957179172,0.437655763,0.714202966,424.5669248,0.0288677055160293,0.111996393343719,0.198863578757084,0.259879840887946,0.467492865255171
25.42542543,0.604934331,0.952495649,0.435529945,0.709370849,419.8365761,0.0249938758660123,0.108490564311371,0.195857918290628,0.253308869409522,0.453095931587337
25.52552553,0.602429869,0.94875361,0.433709158,0.705753046,414.7962228,0.0210503390468238,0.106782262755082,0.192852257824171,0.246737897931098,0.444684544113119
25.62562563,0.600762125,0.945772887,0.431677962,0.703096769,408.7500344,0.0180198815429293,0.103543955638044,0.189846597357715,0.240166926452674,0.436273156638901
25.72572573,0.597979635,0.943074201,0.428867643,0.701128449,402.7339853,0.0153892988313326,0.100038126605695,0.186026672900031,0.233595954974249,0.426523344084844
25.82582583,0.596155866,0.938326288,0.427776877,0.697143167,396.236928,0.0127587163166953,0.0965322975733473,0.177264617314222,0.229518445572745,0.405465017817039
25.92592593,0.593669728,0.934702426,0.424454319,0.693597018,388.779627,0.0101281340491671,0.0919477861965829,0.168502561728414,0.227522771786888,0.391757566056918
26.02602603,0.591764928,0.931545895,0.418001001,0.690369107,380.9575332,0.00749755167417984,0.0856396497720316,0.159740506142605,0.225527098001031,0.378609093881824
26.12612613,0.58952797,0.929141153,0.415916453,0.687624931,372.8956561,0.0048669688458842,0.0793315133474805,0.153896369124164,0.223531424215175,0.37149361424607
26.22622623,0.588025591,0.926284378,0.416266408,0.684448328,364.5691237,0.00223638601758847,0.0750141520542432,0.149952831992354,0.21992029341269,0.368863031908145
26.32632633,0.587098099,0.92067069,0.41660929,0.678116876,356.3116471,-0.000394196701042338,0.0732585900464989,0.146009294860545,0.204888945361065,0.366963304641795
26.42642643,0.585801199,0.917748372,0.416632606,0.675409781,348.241486,-0.00302477941263891,0.0715030280387546,0.142065757728735,0.196199078707923,0.367744715695701
26.52652653,0.583394242,0.914223997,0.41501684,0.672522846,340.2093803,-0.0106265980521385,0.0697474660310103,0.138122220596925,0.190942078832878,0.366524291593403
26.62662663,0.581740452,0.911489033,0.41361839,0.669902977,332.4718445,-0.0204847263788695,0.0679919038141161,0.137357273389694,0.185685078957834,0.338584651848325
26.72672673,0.579541268,0.90789775,0.413346549,0.666301179,325.2335158,-0.0251625159977626,0.0662363415733985,0.136994464047555,0.18042807908279,0.325337667693842
26.82682683,0.578895065,0.904521146,0.412626959,0.66283549,317.7289476,-0.0232017587500886,0.0644807793326808,0.136631654705416,0.175171079207746,0.319029531269291
26.92692693,0.578854197,0.902235666,0.412814147,0.65991473,310.7640821,-0.0216046509057863,0.060215508993165,0.136268845363277,0.169914079332702,0.31272139484474
27.02702703,0.576775997,0.899510657,0.412150537,0.657616853,304.3078521,-0.0216108490337788,0.0514534531598008,0.124821855650498,0.162678924883651,0.309163922295649
27.12712713,0.574929173,0.896956317,0.412269105,0.655900604,297.433236,-0.0216170471617712,0.0426913973264363,0.122191272989271,0.154793472503323,0.296015450253648
27.22722723,0.573395674,0.892333754,0.412791664,0.650003373,290.9167452,-0.0252932478346305,0.0339293414930721,0.119560690328044,0.146822023345652,0.282866978211647
27.32732733,0.573244885,0.890488964,0.413983741,0.647853107,284.571507,-0.0292367844788401,0.0257303975809815,0.116930107666818,0.139359568907068,0.271787068641337
27.42742743,0.572919915,0.887159392,0.415405615,0.645003504,278.3497009,-0.0322866814463445,0.0238157576954013,0.114299525005591,0.134187270094008,0.263401352380682
27.52752753,0.5704271,0.885966743,0.414917383,0.643967416,271.9430251,-0.0349172642746402,0.0219011178098212,0.109698062412125,0.129014971280949,0.256392276846293
27.62762763,0.569946258,0.882848414,0.414854699,0.639381794,266.0136777,-0.0369851645991993,0.0199864779242411,0.102688987358453,0.122409784220326,0.247960811826962
27.72772773,0.568250428,0.878997034,0.416919038,0.634383395,259.6146257,-0.0383033005865421,0.0180718380386609,0.0956799123047818,0.111893842097949,0.2435278797125
27.82782783,0.567254129,0.877259234,0.417410725,0.632116986,252.8938495,-0.0400845222756721,0.0161571981530807,0.0886708372511104,0.101377899975573,0.239094947598039
27.92792793,0.566537937,0.876048091,0.417817077,0.630201421,246.8532435,-0.044028059539015,0.0142425582675006,0.0832619738640387,0.0914272951127872,0.234662015483578
28.02802803,0.565326336,0.874323459,0.419281042,0.627348772,240.3999531,-0.047971596802358,0.0124462934071062,0.0763512026015407,0.0826652392794226,0.226190690501993
28.12812813,0.564739502,0.871760958,0.421115861,0.622211626,234.1818337,-0.0519151336548948,0.0106907314241364,0.0688413681922578,0.0739031834460584,0.217493472777426
28.22822823,0.56347902,0.870482923,0.423917838,0.619600639,228.4381012,-0.0558586704740832,0.00893516944116658,0.061331533782975,0.0651411276126941,0.204413035039788
28.32832833,0.562275462,0.868310893,0.42680278,0.61645092,222.309091,-0.0580341364862147,0.00717960745819668,0.0538216993736918,0.0549997388344221,0.194535689964213
28.42842843,0.559157512,0.867653522,0.42765354,0.615711727,215.9089537,-0.0593522729760044,0.00542404547522685,0.0472252922952106,0.0444837967120458,0.166971632236592
28.52852853,0.557913762,0.866401744,0.428413457,0.612264726,209.4555783,-0.0593816539125365,0.00366848349225702,0.0412175137697163,0.0339678545896695,0.164341049575366
28.62862863,0.55819968,0.864836724,0.429338637,0.607922137,203.2781171,-0.0576393909333309,0.00191292150928713,0.0352097352442218,0.0650191125754046,0.161710466914139
28.72872873,0.556842513,0.863983988,0.429999651,0.605830678,197.1574387,-0.0622951284383511,-0.00391928908484806,0.0292019567187275,0.0370096068247159,0.159079884252913
28.82882883,0.555198784,0.862959035,0.432080755,0.602817958,191.0247964,-0.06930420323015,-0.0118047414651758,0.0235554815000855,0.0159512814845224,0.156449301591686
28.92892893,0.55329401,0.861344092,0.435193232,0.598599781,184.7846393,-0.0763132780219492,-0.0172674836062254,0.0182984816875743,0.0055632851401681,0.148058549558185
29.02902903,0.552004687,0.860281745,0.437154231,0.594697652,178.6606241,-0.0808334609438226,-0.0210406245580589,0.0130414818750632,0.0195195696100261,0.141487578079761
29.12912913,0.551027362,0.859794761,0.437810535,0.592356012,173.3200593,-0.0808396592618994,-0.0262976245490166,0.00778448206255214,0.0188873757671765,0.134916606601337
29.22922923,0.548721185,0.859232839,0.440219718,0.590719046,167.6751986,-0.0808458575799761,-0.0315546245399745,0.00252748225004087,0.00536266116441795,0.128345635122913
29.32932933,0.546528693,0.858162832,0.440989452,0.589187193,162.3817919,-0.0808520558980529,-0.0358681277583722,-0.00473839616379545,-0.00816205343834008,0.121774663644488
29.42942943,0.54419056,0.857440411,0.442038404,0.586095576,157.1624259,-0.0815808291128303,-0.0358743261095031,-0.0126238485441232,-0.0216867680410981,0.114611797593014
29.52952953,0.542923738,0.856636443,0.443137598,0.582466182,150.9553027,-0.0833363910851012,-0.0390285606812458,-0.0236020921093299,-0.0325495569256471,0.106624490200634
29.62962963,0.541719063,0.855778968,0.443957824,0.580332189,144.2614407,-0.0850919530573721,-0.0421842639717066,-0.0390918242362967,-0.0395586320640824,0.0967531673712355
29.72972973,0.538697313,0.855042116,0.446452116,0.578058015,137.0802871,-0.086847515029643,-0.0453399672621675,-0.0447379738972643,-0.0268579540738393,0.0868818445418375
29.82982983,0.537119565,0.854142687,0.448367718,0.574383,129.6742209,-0.0886030770019139,-0.0484956705526285,-0.0435957614572373,0.00213095118719903,0.077010521712439
29.92992993,0.53476859,0.85341813,0.450468358,0.57149998,121.8447088,-0.0903586389741848,-0.0516513738430893,-0.0424535490172104,-0.0078289821112075,0.0725661527483522
30.03003003,0.533595727,0.852630756,0.451732606,0.569506784,114.2711431,-0.0921142009464557,-0.0544873661608857,-0.045000454345145,-0.0183449241175693,0.0658358450157309
30.13013013,0.531458805,0.852018583,0.454196886,0.568163894,106.4113311,-0.0946904060682855,-0.0544935640888672,-0.0492066431245051,-0.0288608661239315,0.0431552133301187
30.23023023,0.528733871,0.851126624,0.456423434,0.565827851,98.70037571,-0.09769606674912,-0.0544997620168487,-0.053412831903865,-0.0370736885860464,0.0402859496701688
30.33033033,0.526200732,0.850060728,0.458667503,0.564379579,91.79832443,-0.100701727429954,-0.0545059604679543,-0.0554783773577926,-0.0405795176183945,0.0374166860102189
30.43043043,0.5237645,0.849151454,0.461041577,0.561645109,85.01704423,-0.103707388110789,-0.0545121591017094,-0.0567965137866173,-0.0440853466507428,0.034547422350269
30.53053053,0.522403041,0.848236615,0.462038653,0.559330319,78.90962527,-0.106068702662329,-0.0579164208529731,-0.0581146502154418,-0.0475911756830909,0.0316781586903191
30.63063063,0.519379981,0.84705231,0.4630446,0.556913852,73.67724318,-0.108174245656709,-0.0614222497440236,-0.0594327866442664,-0.0483326049279926,0.0288088950303692
30.73073073,0.516601528,0.845903884,0.463911735,0.553527841,69.23155111,-0.11027978865109,-0.0649280786350743,-0.0608733349884317,-0.0485456673149989,0.025937607019836
30.83083083,0.514054914,0.844457654,0.464702037,0.551258013,65.03261062,-0.11238533164547,-0.0684339075261248,-0.0678824102588519,-0.0590616096328438,0.0205906681679058
30.93093093,0.512239222,0.843312349,0.468001014,0.549274533,61.86214784,-0.114490874639851,-0.0719397364171754,-0.074891485529272,-0.0681806929469115,0.00357045059999223
31.03103103,0.511052251,0.842086508,0.469221883,0.547419698,58.901625,-0.116641386001467,-0.075445565308226,-0.0819005607996924,-0.0486762193811641,0.0130880314741024
31.13113113,0.508374122,0.840891414,0.472212836,0.545795691,56.48073442,-0.119271968631221,-0.0789513941992765,-0.0889096360701126,-0.055442084228214,0.00520257909377477
31.23123123,0.506685839,0.839569146,0.476337965,0.542904117,54.02013434,-0.121902551260976,-0.0818883143842101,-0.0959187113405327,-0.0655346700058035,-0.0026828732865528
31.33133133,0.504894311,0.837144274,0.479265633,0.540515042,51.0924166,-0.12453313389073,-0.0847575781982884,-0.0995825085980979,-0.0756272557833934,-0.00574147391670941
31.43143143,0.502564146,0.835671524,0.480322524,0.539037878,47.72615706,-0.127163716520484,-0.0876268420123667,-0.101921392569953,-0.0857198415609829,-0.0120496105108877
31.53153153,0.501178306,0.833547983,0.481292868,0.536508906,44.6974505,-0.129794299150238,-0.0904961058264449,-0.104260276541808,-0.0958124273385724,-0.0183577471050659
31.63163163,0.499038434,0.832202769,0.482166081,0.534566864,41.48442975,-0.132424881779993,-0.0933653696405232,-0.106599160513663,-0.105050273649648,-0.0246658836992444
31.73173173,0.497464981,0.829602874,0.485890339,0.531961928,39.24102093,-0.135055464409747,-0.0962346334546015,-0.108938044485517,-0.110307273350822,-0.0309740202934226
31.83183183,0.495148332,0.827923221,0.48817469,0.530226245,37.54629972,-0.137686047039501,-0.0993620996279574,-0.113304039287473,-0.115564273051995,-0.0372821568876008
31.93193193,0.492805081,0.825827928,0.489302872,0.528275286,35.91431922,-0.14034589575718,-0.102867928660306,-0.120618100499846,-0.112126603888982,-0.0445044170692829
32.03203203,0.491896467,0.824331206,0.492339513,0.52656536,34.56346897,-0.143351556273032,-0.104981722848952,-0.127932161712219,-0.106758088418501,-0.0550203590899432
32.13213213,0.490289257,0.822870772,0.494185056,0.524642864,33.57966446,-0.146357216788884,-0.106299859277776,-0.131335272680691,-0.101389572948021,-0.0631710588935926
32.23223223,0.487868838,0.819882202,0.496131313,0.52258536,32.86230679,-0.149362877304736,-0.107617995706601,-0.136592272381864,-0.0960210574775406,-0.0670076266843085
32.33233233,0.485240482,0.818031414,0.499223174,0.521138175,32.16012941,-0.152368537820587,-0.108936132135426,-0.141849272083038,-0.128933328712925,-0.0670138247531649
32.43243243,0.483721795,0.814678315,0.501007052,0.519090578,31.39305197,-0.155374198336439,-0.11025426856425,-0.147106271784211,-0.128939526894971,-0.0663474294684971
32.53253253,0.482531559,0.812009651,0.502461379,0.517079774,30.00289823,-0.158379858852291,-0.110369874291983,-0.152363271485385,-0.128945725077017,-0.0776768690962532
32.63263263,0.481543711,0.80898938,0.504190938,0.515606715,28.08707333,-0.161385519368143,-0.110376072474064,-0.157062680544967,-0.128951923259063,-0.0897853967966863
32.73273273,0.479123519,0.806387344,0.507450226,0.514008103,26.15017992,-0.164317366674512,-0.110382270656145,-0.161569067927488,-0.128958121441109,-0.101893924497118
32.83283283,0.47672491,0.803582241,0.509961488,0.512307615,24.07859759,-0.166947949222424,-0.110388468838226,-0.166075455310008,-0.128964319623155,-0.114002452197551
32.93293293,0.475922123,0.80156513,0.511208043,0.510913488,20.96434556,-0.169578531770336,-0.110394667020307,-0.170581842692528,-0.128970517805201,-0.118238771883614
33.03303303,0.474215149,0.799067374,0.512937365,0.509508603,16.68576893,-0.172209114318248,-0.110413655638562,-0.175549897693033,-0.128976715987247,-0.120344315104377
33.13313313,0.473266676,0.796006356,0.513957167,0.508038672,12.03439905,-0.17483969686616,-0.111227140221327,-0.180043710752459,-0.128982914169293,-0.122449858325141
33.23323323,0.472531975,0.793958271,0.516070015,0.50697196,7.38776456,-0.17710643556757,-0.112040624804092,-0.183549539784807,-0.128104633870918,-0.124555401545904
33.33333333,0.470417393,0.790931672,0.517234751,0.506149019,3.549056491,-0.179211978739564,-0.112854109386857,-0.187055368817156,-0.1245494887137,-0.126660944766668
33.43343343,0.469972917,0.788291533,0.5187461,0.505117343,-0.11526289,-0.181317521911558,-0.113667593969622,-0.190561197849504,-0.120994343556483,-0.128766487987431
33.53353353,0.469254898,0.784778475,0.51948284,0.503956168,-4.223783675,-0.183423065083553,-0.114481078552387,-0.191973456742292,-0.127627942492377,-0.115990881344737
33.63363363,0.468501408,0.781985317,0.521746697,0.502606902,-8.777912119,-0.185528608255547,-0.115294563135152,-0.193145797106759,-0.142026055809534,-0.11647130909936
33.73373373,0.466713102,0.779783085,0.523009364,0.501811283,-13.67277994,-0.18766711599603,-0.116108047717917,-0.194318137471226,-0.147283055834047,-0.120789218839283
33.83383383,0.465145383,0.777137148,0.525235001,0.500952292,-18.87672989,-0.190297698485593,-0.118003797984691,-0.195490477835693,-0.152540055858559,-0.125107128579206
33.93393393,0.464338486,0.774114012,0.52653925,0.499771507,-23.55409722,-0.192928280975155,-0.121947335032997,-0.19666281820016,-0.157797055883071,-0.129425038319129
34.03403403,0.463647936,0.770474158,0.526945002,0.498317576,-28.07961481,-0.195558863464718,-0.125890872081303,-0.19838333295589,-0.163054055907584,-0.133742948059052
34.13413413,0.462899839,0.768210187,0.527565437,0.497117149,-32.42100005,-0.19818944595428,-0.129834409129609,-0.200488876212312,-0.167782134544532,-0.138060857798974
34.23423423,0.460957016,0.766328748,0.529748459,0.496186069,-36.7302187,-0.200820028476458,-0.133777946177915,-0.202594419468733,-0.171725671380878,-0.141585937658497
34.33433433,0.460603179,0.763833234,0.530475554,0.495286147,-41.2539073,-0.20345061102437,-0.139960747905491,-0.208722738106084,-0.175669208217223,-0.142281732416513
34.43443443,0.460637609,0.761101487,0.530634344,0.494386884,-45.75798253,-0.206081193572282,-0.147470582072407,-0.217134125240943,-0.179612745053569,-0.142977527174528
34.53453453,0.460777487,0.757980657,0.530646522,0.493831784,-49.83108654,-0.208711776120194,-0.154980416239322,-0.225545512375802,-0.183556281889915,-0.143673321932544
34.63463463,0.45997594,0.7561668,0.531221965,0.493531468,-53.51278295,-0.211363049499419,-0.162490250406238,-0.220506856461636,-0.178040756185406,-0.14436911669056
34.73473473,0.458831519,0.753367895,0.531235998,0.493734058,-56.57622094,-0.214368710015271,-0.168576281611432,-0.218415009078141,-0.168171863316398,-0.145064911448576
34.83483483,0.458121115,0.750986249,0.531267919,0.493542486,-58.53799964,-0.217374370531123,-0.173249457474696,-0.216323161694646,-0.173553709765818,-0.15672221782056
