timestamp_totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG6_press,totalpMMG_pMMG_press_pMMG7_press,angle_interp,totalpMMG_pMMG_press_pMMG5_press_adjusted,totalpMMG_pMMG_press_pMMG6_press_adjusted,totalpMMG_pMMG_press_pMMG7_press_adjusted
19.824,108.908,120.209,109.324,44.6164796742589,-2.95082551146429,8.35017448853571,-2.53482551146429
19.825,108.908,120.209,109.324,44.6177436432329,-2.95077697910652,8.35022302089348,-2.53477697910652
19.826,108.908,120.209,109.324,44.6190076122068,-2.95072844674874,8.35027155325126,-2.53472844674874
19.827,108.908,120.209,109.324,44.6202715811808,-2.95067991439097,8.35032008560903,-2.53467991439098
19.828,108.908,120.209,109.324,44.6171100460207,-2.95080130720889,8.35019869279111,-2.53480130720889
19.829,108.888,120.19,109.304,44.6139485108606,-2.97092270002679,8.3310772999732,-2.55492270002679
19.83,108.888,120.19,109.304,44.6107869757006,-2.97104409284471,8.33095590715529,-2.55504409284471
19.831,108.888,120.19,109.304,44.6076254405405,-2.97116548566262,8.33083451433737,-2.55516548566263
19.832,108.888,120.19,109.304,44.6044639053804,-2.97128687848053,8.33071312151947,-2.55528687848053
19.833,108.888,120.19,109.304,44.6013023702204,-2.97140827129844,8.33059172870155,-2.55540827129845
19.834,108.908,120.209,109.28,44.5981408350603,-2.95152966411636,8.34947033588364,-2.57952966411636
19.835,108.908,120.209,109.28,44.5949792999002,-2.95165105693427,8.34934894306573,-2.57965105693427
19.836,108.908,120.209,109.28,44.5918177647402,-2.95177244975218,8.34922755024782,-2.57977244975218
19.837,108.908,120.209,109.28,44.5886562295801,-2.95189384257009,8.3491061574299,-2.5798938425701
19.838,108.908,120.19,109.284,44.58549469442,-2.952015235388,8.32998476461199,-2.576015235388
19.839,108.908,120.19,109.284,44.58233315926,-2.95213662820592,8.32986337179408,-2.57613662820592
19.84,108.908,120.19,109.284,44.5791716240999,-2.95225802102384,8.32974197897616,-2.57625802102383
19.841,108.908,120.19,109.284,44.5760100889398,-2.95237941384174,8.32962058615826,-2.57637941384174
19.842,108.908,120.19,109.284,44.5728485537798,-2.95250080665966,8.32949919334034,-2.57650080665965
19.843,108.908,120.17,109.264,44.5696870186197,-2.95262219947756,8.30937780052244,-2.59662219947757
19.844,108.908,120.17,109.264,44.5665254834596,-2.95274359229548,8.30925640770452,-2.59674359229548
19.845,108.908,120.17,109.264,44.5633639482996,-2.95286498511339,8.30913501488661,-2.5968649851134
19.846,108.908,120.17,109.264,44.5602024131395,-2.95298637793131,8.30901362206869,-2.59698637793132
19.847,108.908,120.17,109.264,44.5570408779794,-2.95310777074921,8.30889222925079,-2.59710777074922
19.848,108.892,120.17,109.26,44.5538793428194,-2.96922916356714,8.30877083643287,-2.60122916356713
19.849,108.892,120.17,109.26,44.5507178076593,-2.96935055638505,8.30864944361495,-2.60135055638504
19.85,108.892,120.17,109.26,44.5475562724992,-2.96947194920295,8.30852805079705,-2.60147194920295
19.851,108.892,120.17,109.26,44.5443947373392,-2.96959334202087,8.30840665797913,-2.60159334202086
19.852,108.892,120.17,109.26,44.5412332021791,-2.96971473483879,8.30828526516123,-2.60171473483877
19.853,108.892,120.17,109.26,44.5380716670191,-2.96983612765669,8.30816387234331,-2.60183612765668
19.854,108.892,120.17,109.224,44.534910131859,-2.96995752047461,8.3080424795254,-2.6379575204746
19.855,108.892,120.17,109.224,44.5317485966989,-2.97007891329253,8.30792108670748,-2.63807891329252
19.856,108.892,120.17,109.224,44.5285870615389,-2.97020030611043,8.30779969388958,-2.63820030611042
19.857,108.892,120.17,109.224,44.5254255263788,-2.97032169892834,8.30767830107166,-2.63832169892834
19.858,108.892,120.17,109.224,44.5222639912187,-2.97044309174626,8.30755690825376,-2.63844309174624
19.859,108.849,120.17,109.24,44.5191024560587,-3.01356448456416,8.30743551543584,-2.62256448456417
19.86,108.849,120.17,109.24,44.5159409208986,-3.01368587738207,8.30731412261792,-2.62268587738208
19.861,108.849,120.17,109.24,44.5126653136114,-3.01381165020408,8.30718834979592,-2.62281165020408
19.862,108.849,120.17,109.24,44.5093897063241,-3.01393742302609,8.30706257697391,-2.6229374230261
19.863,108.849,120.17,109.24,44.5061140990369,-3.01406319584811,8.30693680415189,-2.62306319584812
19.864,108.849,120.17,109.22,44.5028384917497,-3.01418896867011,8.30681103132989,-2.64318896867012
19.865,108.849,120.17,109.22,44.4995628844624,-3.01431474149213,8.30668525850787,-2.64331474149213
19.866,108.849,120.17,109.22,44.4962872771752,-3.01444051431415,8.30655948568585,-2.64344051431415
19.867,108.849,120.17,109.22,44.493011669888,-3.01456628713615,8.30643371286385,-2.64356628713615
19.868,108.849,120.17,109.22,44.4897360626007,-3.01469205995816,8.30630794004183,-2.64369205995817
19.869,108.849,120.131,109.224,44.4864604553135,-3.01481783278018,8.26718216721981,-2.63981783278018
19.87,108.849,120.131,109.224,44.4831848480263,-3.01494360560218,8.26705639439781,-2.63994360560218
19.871,108.849,120.131,109.224,44.479909240739,-3.0150693784242,8.2669306215758,-2.6400693784242
19.872,108.849,120.131,109.224,44.4766336334518,-3.01519515124622,8.26680484875379,-2.64019515124622
19.873,108.849,120.131,109.224,44.4733580261646,-3.01532092406822,8.26667907593178,-2.64032092406822
