SquatPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGStd_1,pMMGStd_2,pMMGStd_3,pMMGStd_4,ThetaMean_1,ThetaMean_2,ThetaMean_3,ThetaMean_4
26.026026026026,-0.572740422162144,-2.93205116409991,-1.95448767607148,-4.2364016319097,8.12222396595543,4.20598301996804,3.67075461690186,2.17741498453194,138.09430122646,146.072922482616,138.09430122646,146.072922482616
26.1261261261261,-0.421405720826184,-2.87494457216193,-1.88944553713004,-4.20124548800266,8.25759105926856,4.22659461018483,3.75763465139835,2.25604299446349,137.734929595495,145.755007871171,137.734929595495,145.755007871171
26.2262262262262,-0.321554768006528,-2.86497377722447,-1.81597582996778,-4.18255677411629,8.36745189599169,4.22427489828762,3.83667523803916,2.26394022472803,137.375557971638,145.437093209076,137.375557971638,145.437093209076
26.3263263263263,-0.250158201161498,-2.89249016155935,-1.76654802382393,-4.14325164143003,8.43351462897175,4.23153604183321,3.88595004519748,2.28882381597754,137.016186392593,145.13666675292,137.016186392593,145.13666675292
26.4264264264264,-0.172724526408356,-2.85093243748344,-1.75731226890831,-4.07408043011223,8.44422605218088,4.23966094904114,3.86920244268729,2.33981560525734,136.656814768368,144.85180677027,136.656814768368,144.85180677027
26.5265265265265,-0.151805042452656,-2.7745480403345,-1.72507934764066,-4.01566066407563,8.40372473562784,4.17183708933446,3.86419657074833,2.35070274002971,136.340828824925,144.560193933934,136.340828824925,144.560193933934
26.6266266266266,-0.131172731120383,-2.32389525125714,-1.74177971208801,-3.72472571266402,8.36366410234092,4.12460569377952,3.83836841017434,2.32074056102661,136.028178502536,144.271261744678,136.028178502536,144.271261744678
26.7267267267267,-0.118538681908721,-2.25399462185526,-1.73047893608981,-3.60552222268117,8.26018868565552,4.14932186019994,3.83684350507263,2.38990526125326,135.715528217918,143.982712351852,135.715528217918,143.982712351852
26.8268268268268,-0.13337177533549,-2.22252074742567,-1.71934052891981,-3.56788726168875,8.20474634680854,4.1806487051165,3.86515556288044,2.4679959739664,135.400993185786,143.694162934401,135.400993185786,143.694162934401
26.9269269269269,-0.129242615646534,-2.18329757280868,-1.67466570114894,-3.5118857387946,8.14246639510623,4.21585552298821,3.9180667966508,2.55145996852119,135.066908745279,143.373868416617,135.066908745279,143.373868416617
27.027027027027,-0.0859343232871691,-2.10031961791763,-1.60418333415446,-3.44748847168336,8.07071977975288,4.27696920808853,4.00003777798336,2.65575120186108,134.729408845045,143.049585813514,134.729408845045,143.049585813514
27.1271271271271,-0.0472909597149857,-2.0730655746796,-1.5453664933031,-3.39779736868649,8.02900647516061,4.35319867064163,4.10822572423222,2.75944661046946,134.391908983483,142.730527035802,134.391908983483,142.730527035802
27.2272272272272,0.0200022130330115,-2.1404314424976,-1.46290928598252,-3.39106263781299,8.02218797439563,4.38384537947551,4.22958208304848,2.79740009942979,134.053013275112,142.410520722189,134.053013275112,142.410520722189
27.3273273273273,0.0932697015216002,-2.15426144192141,-1.35543039729837,-3.34281469314956,8.02151253495652,4.41405764453843,4.39623877366342,2.83863966240626,133.713787649199,142.090514440741,133.713787649199,142.090514440741
27.4274274274274,0.144947172822887,-2.14082290029021,-1.26896181292423,-3.25387774440842,8.03619276429368,4.37932624593973,4.55140636238751,2.87423732526278,133.376729717548,141.770399379413,133.376729717548,141.770399379413
27.5275275275275,0.222674887433314,-2.14318319439451,-1.18702614784616,-3.23187734364894,8.03428845246716,4.37907763869597,4.7026614933383,2.90699151849727,133.045042557868,141.44822773647,133.045042557868,141.44822773647
27.6276276276276,0.312726936902765,-2.10422166357168,-1.12958194964718,-3.14042998590562,8.00467870250886,4.37258904433749,4.77857723301256,2.94057281448474,132.713451418709,141.10525120961,132.713451418709,141.10525120961
27.7277277277277,0.381832565495759,-2.08558918150816,-1.07310655620327,-3.07461016245259,7.97946685540305,4.36129455312589,4.83910247466591,3.02778858575377,132.383949484755,140.765196894928,132.383949484755,140.765196894928
27.8278278278278,0.427229533323786,-1.95028168816911,-1.03350465895159,-2.96655139648279,7.97308292611506,4.36226833939791,4.89719573374346,3.06307330471414,132.052066461912,140.425142579146,132.052066461912,140.425142579146
27.9279279279279,0.461041152497341,-1.87398386906898,-0.969527215440618,-2.91763206805385,7.99160366785186,4.3462610725269,4.94870249545521,3.11652053269936,131.739687746006,140.085088263363,131.739687746006,140.085088263363
28.028028028028,0.520858347791303,-1.67282317407189,-0.917072835269106,-2.75065713270355,8.03729095040336,4.42339688537733,5.02909124086178,3.30555610117727,131.450596215432,139.740541213013,131.450596215432,139.740541213013
28.1281281281281,0.621163758385939,-1.50774274359524,-0.855222590396081,-2.60108714787416,8.07112324048585,4.4473102731147,5.08345597761424,3.44646992273635,131.161504670617,139.344600027127,131.161504670617,139.344600027127
28.2282282282282,0.725137564995422,-1.39032998173774,-0.767845349437769,-2.48047561851743,8.15782798864308,4.44989049460919,5.16620021524354,3.56185954114605,130.872413125185,138.887030261862,130.872413125185,138.887030261862
28.3283283283283,0.843446436108046,-1.29884414138817,-0.708396568308614,-2.34810295579882,8.19975660814275,4.49807620872386,5.25920001770278,3.77217674902197,130.583321583627,138.429460490757,130.583321583627,138.429460490757
28.4284284284284,0.948645315867457,-1.23937131237727,-0.645270926479161,-2.18911231004953,8.21828594753685,4.57649667598234,5.35974923700565,3.98221413692838,130.278701845722,137.971890677578,130.278701845722,137.971890677578
28.5285285285285,0.969546825445182,-1.20813171428056,-0.620143607576259,-2.07211728872513,8.2453101724325,4.62243057718576,5.39637019387429,4.11444136769155,129.970188634775,137.514320866066,129.970188634775,137.514320866066
28.6286286286286,1.01236573337203,-1.19734284895518,-0.605015427995723,-1.94476013137996,8.18736095491461,4.66743144264434,5.42470468619582,4.21917465693052,129.67077619646,137.044304221555,129.67077619646,137.044304221555
28.7287287287287,1.0699588066959,-1.13268071713298,-0.579016243116088,-1.73279928377988,8.09886653375558,4.6956342650722,5.39727449304256,4.46590664918033,129.37136379348,136.546311331798,129.37136379348,136.546311331798
28.8288288288288,1.08480552512511,-1.09546348454436,-0.548098005527991,-1.58903082472662,7.97935590051561,4.65490117870766,5.37485904071942,4.60034734096944,129.071951342222,136.044627376276,129.071951342222,136.044627376276
28.9289289289289,1.12536659658381,-1.05757724473416,-0.517269466065865,-1.4425939935563,7.86458936905718,4.6136645532703,5.32334638851212,4.72299239902764,128.750961782152,135.542943420754,128.750961782152,135.542943420754
29.029029029029,1.1425786723476,-0.994022003290579,-0.469977394045504,-1.17315546222583,7.7669794231459,4.64064718408569,5.34171592868568,4.99020221346361,128.426862807768,135.041259426026,128.426862807768,135.041259426026
29.1291291291291,1.1650777596982,-0.930472798486355,-0.417064567443148,-1.00186721862616,7.72869532220041,4.65733045313588,5.40897217446234,5.06245593859829,128.102763814965,134.527004881782,128.102763814965,134.527004881782
29.2292292292292,1.25072690059234,-0.868608821303144,-0.328110275887975,-0.848298267521764,7.69230223895203,4.68402430718506,5.44162437387065,5.1282952484409,127.787998022462,134.032476609643,127.787998022462,134.032476609643
29.3293293293293,1.31131245290154,-0.806307776500497,-0.246076587342154,-0.622459188118822,7.60583193680101,4.69734638810864,5.47582507810605,5.26977302845932,127.443300522699,133.543900416183,127.443300522699,133.543900416183
29.4294294294294,1.44979912624277,-0.778430488086162,-0.15052359209506,-0.523117906816825,7.58663233288706,4.66950500842072,5.51926770227798,5.32749880955702,127.091049071451,133.055324256056,127.091049071451,133.055324256056
29.5295295295295,1.5286208558198,-0.709581560128985,-0.0753027983066096,-0.437091577468713,7.57739065580187,4.54332762372596,5.5802054081271,5.42116846009991,126.73879759301,132.566748062596,126.73879759301,132.566748062596
29.6296296296296,1.56188875733533,-0.669770421458219,-0.036784575549391,-0.346128474627102,7.59331242589044,4.39619835552909,5.60964229070223,5.51373473203439,126.386546130123,132.07854694321,126.386546130123,132.07854694321
29.7297297297297,1.64026948976304,-0.67169297690996,-0.017524479156909,-0.245199867302171,7.57436872043885,4.26673383696403,5.61554395977533,5.5635638609442,126.034294653874,131.594919043243,126.034294653874,131.594919043243
29.8298298298298,1.7124287519827,-0.679098755843321,-0.010635059787483,-0.171508031437022,7.57857361187187,4.17836913237142,5.61866537038563,5.59404412919164,125.68196997328,131.12369924351,125.68196997328,131.12369924351
29.9299299299299,1.79691589291136,-0.665519217026178,0.0138642041025365,-0.111008023920649,7.59376264431727,4.11564214796218,5.66173594859326,5.64037489543576,125.309740521154,130.652479491658,125.309740521154,130.652479491658
30.03003003003,1.92122223759672,-0.661903307071206,0.0706979303991241,-0.0670011435751023,7.62869940914139,4.10375329593833,5.75737895561959,5.75267572241353,124.937511082112,130.181259708008,124.937511082112,130.181259708008
30.1301301301301,2.00260318569279,-0.649968766677779,0.145719154911922,-0.040154073568119,7.66052844344264,4.14692130246322,5.90031509271609,5.81796044934585,124.574762025542,129.710012968969,124.574762025542,129.710012968969
30.2302302302302,2.12867174542488,-0.612365262871405,0.248168235074659,0.00469396833007026,7.70634608710225,4.24350235110047,6.07302478552523,5.92258059464748,124.216763582626,129.238709155355,124.216763582626,129.238709155355
30.3303303303303,2.25393680014102,-0.52941829155244,0.339048087248043,0.116360359063228,7.77430686361443,4.36136327889199,6.2939033624882,6.02658240166577,123.846707860961,128.779115913313,123.846707860961,128.779115913313
30.4304304304304,2.37659037765272,-0.451761617874694,0.412430540518521,0.287212946703455,7.83686423145249,4.35843770758465,6.47120524874633,5.98943534743621,123.462528614675,128.327023876944,123.462528614675,128.327023876944
30.5305305305305,2.50101250045161,-0.389174019541151,0.489466190099525,0.472223722936554,7.89336632076449,4.34267145405419,6.61704767216083,6.0106249628427,123.072090114688,127.874931873907,123.072090114688,127.874931873907
30.6306306306306,2.60496722521885,-0.312549018528092,0.553550437131768,0.634603694029951,7.94328633304626,4.29950125324559,6.70579406146711,6.04325761539618,122.678346165195,127.421886177477,122.678346165195,127.421886177477
30.7307307307307,2.68937645676523,-0.273590026952523,0.585643822966592,0.743037114153229,7.9223288735243,4.26727611057182,6.75980051850278,6.01992684663629,122.284602202956,126.966315910611,122.284602202956,126.966315910611
30.8308308308308,2.740715579865,-0.18125280370944,0.626143593095803,0.871666936623675,7.90366989905835,4.20228526816281,6.7306692015847,5.9700430091628,121.878375022776,126.520554983684,121.878375022776,126.520554983684
30.9309309309309,2.8456750722005,-0.167027499340051,0.695405314909375,0.932372077810366,7.8583921558257,4.15460821436942,6.69846766879582,5.95943202187929,121.45957369006,126.011451942142,121.45957369006,126.011451942142
31.031031031031,2.95924351925827,-0.11043298296231,0.788247115221045,1.00953870084942,7.72397087555377,4.13898921304027,6.64453291356824,5.98492058884688,121.036310239897,125.478068093627,121.036310239897,125.478068093627
31.1311311311311,3.03980773406362,-0.0388618732698089,0.871414596199036,1.0620975121596,7.68444386557589,4.10813102083827,6.61833369755297,5.98044635969408,120.6125998695,124.947114715883,120.6125998695,124.947114715883
31.2312312312312,3.12299046927189,-0.0256719924671686,0.937034177799411,1.07471780028482,7.633158541376,4.10473200859003,6.64068072290667,5.95848783663979,120.184995276517,124.446464198999,120.184995276517,124.446464198999
31.3313313313313,3.15608586737151,0.0110217304096413,0.976140962900561,1.11241086066627,7.61910550196818,4.06976232088703,6.69997508506334,5.98031146797029,119.751004691615,123.945813667534,119.751004691615,123.945813667534
31.4314314314314,3.27149751955522,0.0343231553437411,1.04007903730553,1.12334175403673,7.62966247320927,4.02457154259675,6.7795894349572,5.97029103139738,119.315452250991,123.479388079346,119.315452250991,123.479388079346
31.5315315315315,3.40224422003731,0.0657335786316793,1.10835157175587,1.15765898576624,7.60229899597786,4.00164210637901,6.84834069954431,5.97930792588137,118.879899857357,123.173124201802,118.879899857357,123.173124201802
31.6316316316316,3.53665930281796,0.105623023383518,1.1636252353605,1.24180298730419,7.6173175488444,3.97831706135424,6.89466405026454,6.03463229939429,118.444347413307,122.865681476343,118.444347413307,122.865681476343
31.7317317317317,3.67132307461645,0.173531823937005,1.21490127749162,1.28806272377678,7.64214759094951,3.86000949963085,6.91355263347081,6.05050103949421,117.999930478832,122.516158928061,117.999930478832,122.516158928061
31.8318318318318,3.78449879695389,0.219587103638388,1.27157475342611,1.34216433210101,7.65155116411163,3.81938781825427,6.9556813061441,6.09837003427901,117.528911624785,122.166636394194,117.528911624785,122.166636394194
31.9319319319319,3.90471959301069,0.265972529958353,1.36184745107886,1.49383427156951,7.65713145929348,3.82351947228376,6.99157116777593,6.25531607180595,117.072973532095,121.804327761228,117.072973532095,121.804327761228
32.032032032032,4.13887003551348,0.313293670606418,1.47539154876154,1.62054599285542,7.58310493245155,3.81628320995879,6.97155044969295,6.34064486439668,116.617035472739,121.350996734434,116.617035472739,121.350996734434
32.1321321321321,4.34535552254885,0.370494536506898,1.58760343758807,1.69793315498529,7.5978606627507,3.75796184070125,7.00153766432614,6.3970379341351,116.16109738005,120.817275006907,116.16109738005,120.817275006907
32.2322322322322,4.48177112820672,0.401153123075129,1.69345520472748,1.79487718934971,7.60603762482529,3.73670691051085,7.03836409238025,6.43733777819981,115.704944245652,120.265417184785,115.704944245652,120.265417184785
