GaitPhase,pMMGMean_2,pMMGStd_2,pMMGMean_4,pMMGStd_4,pMMGMean_4_1,pMMGStd_4_1,NewColumn
27.32732733,14.70125464,2.320040559,7.30067239,3.112248374,12.160906,5.672889266,14.0309257924395
27.42742743,14.79337875,2.265251176,7.36983829,3.127994951,12.21502301,5.602446655,14.6114803200446
27.52752753,14.90800288,2.213997327,7.495205101,3.11471767,12.31811582,5.547830266,15.1920348476497
27.62762763,15.011627,2.169814538,7.621620671,3.112461551,12.40065068,5.522514888,15.7725893752548
27.72772773,15.12175112,2.146137854,7.735702909,3.117303078,12.49730826,5.547492284,16.1824553294444
27.82782783,15.26246755,2.159807288,7.877481045,3.123378628,12.6099989,5.582875417,16.5022152066125
27.92792793,15.37181871,2.157288353,7.999391943,3.162346825,12.70740354,5.611796202,16.8219750837806
28.02802803,15.54475905,2.188129538,8.097474017,3.195481423,12.78219958,5.644481787,17.1417349609487
28.12812813,15.68769937,2.199171735,8.214303837,3.228257726,12.82932035,5.684135628,17.4614948381169
28.22822823,15.8271397,2.216577896,8.343738029,3.241363365,12.876726,5.718898615,17.781254715285
28.32832833,15.95808004,2.244590651,8.419371146,3.225295968,12.91196539,5.756507355,18.1010145924531
28.42842843,16.05610262,2.224837003,8.490669741,3.206556311,12.94771093,5.755140477,18.4207744696212
28.52852853,16.13284414,2.209370997,8.543909857,3.231421148,13.00013617,5.772539715,18.6569444437075
28.62862863,16.23598964,2.136493545,8.595397976,3.234333423,13.05292412,5.825569495,18.8893984990826
28.72872873,16.31292985,2.022390036,8.683169375,3.195206788,13.08098716,5.862649573,19.1218525544578
28.82882883,16.33727547,1.955796453,8.797239073,3.158043323,13.12462932,5.916329584,19.3543066098329
28.92892893,16.34904001,1.871639867,8.922635351,3.129397167,13.15657578,5.927651059,19.586760665208
29.02902903,16.37278653,1.811550395,9.055018272,3.138094582,13.1926442,5.914341091,19.8192147205832
29.12912913,16.40854939,1.728810405,9.137790553,3.18565531,13.22403151,5.879451288,20.0516687759583
29.22922923,16.47996833,1.677669484,9.285160674,3.219127405,13.25013298,5.822946079,20.2841228313334
29.32932933,16.55636415,1.646434992,9.421916862,3.220696253,13.30930016,5.733593094,20.519467321575
29.42942943,16.61751402,1.637123352,9.532563941,3.269670985,13.31963333,5.704413989,20.8125396465144
29.52952953,16.6911639,1.583263998,9.682390196,3.319874951,13.34845765,5.728214531,21.1056119714537
29.62962963,16.79381377,1.571831042,9.842651364,3.38905343,13.34078915,5.716039618,21.3986842963931
29.72972973,16.85696121,1.531410151,9.977403783,3.498416005,13.3526657,5.743598813,21.6917566213324
29.82982983,16.93060424,1.47756047,10.10382487,3.545458406,13.38620903,5.728834448,21.9848289462717
29.92992993,16.96354557,1.449588491,10.26791249,3.606438154,13.47486958,5.6710705,22.2779012712111
30.03003003,17.00962218,1.356754013,10.3889506,3.630378002,13.62527079,5.576531624,22.5709735961504
30.13013013,17.05027162,1.257658562,10.49236008,3.604302204,13.73933482,5.44290901,22.8640459210898
30.23023023,17.08839553,1.153577267,10.58252932,3.624507993,13.85273219,5.32319833,23.1290310684719
30.33033033,17.11364256,1.031285314,10.6547396,3.66677231,13.93772115,5.213441362,23.2157394434052
30.43043043,17.11866522,0.881026416,10.74780465,3.650456953,14.01973213,5.090323171,23.3024478183385
30.53053053,17.11519527,0.772476352,10.88345246,3.703221477,14.09245722,4.944022399,23.3891561932717
30.63063063,17.06272532,0.594629828,11.01506738,3.716627811,14.12699844,4.795844704,23.475864568205
30.73073073,17.00278007,0.482579165,11.12310932,3.814573763,14.1483229,4.66041509,23.5625729431383
30.83083083,16.91137798,0.388267205,11.22710442,3.895111646,14.03213585,4.314913842,23.6492813180716
30.93093093,16.83797589,0.296783672,11.32182526,3.980331971,14.03721406,4.163936684,23.7359896930049
31.03103103,16.78607599,0.203175719,11.44529584,4.040805453,14.07302167,4.149764868,23.8226980679382
31.13113113,16.7536794,0.108855985,11.58765856,4.096726688,14.02949594,4.034630059,23.8333781261131
31.23123123,16.73278282,0.030799703,11.72525871,4.123267365,14.0054616,3.945720492,23.5905706486028
31.33133133,16.73938622,0.042306833,11.87791184,4.128591776,13.97811976,3.857067312,23.3477631710925
31.43143143,16.76589304,0.107064695,11.98931302,4.190573498,13.95678878,3.7688208,23.1049556935822
31.53153153,16.79375748,0.199601058,12.13615035,4.251924019,13.95879113,3.657480161,22.8621482160719
31.63163163,16.82894959,0.293686451,12.28700838,4.306265506,13.97046015,3.573746796,22.6193407385616
31.73173173,16.91205548,0.433731458,12.47986641,4.374022231,13.99046251,3.47597686,22.3765332610513
31.83183183,16.97651021,0.603567677,12.64372445,4.450044431,14.0487982,3.365223638,22.1337257835409
31.93193193,17.0291181,0.796247904,12.83330666,4.524854681,14.0956946,3.266894395,21.8909183060306
32.03203203,17.07159085,0.968938034,12.97539774,4.643399071,14.12835394,3.158972466,21.7354167182381
32.13213213,17.06946901,1.133716208,13.12115056,4.726130827,14.16043847,3.045371883,21.7530436838737
32.23223223,17.034719,1.244827224,13.29087937,4.782290139,14.21154469,2.962720926,21.7706706495092
32.33233233,16.96224007,1.341986959,13.44876293,4.815796694,14.26720548,2.90529718,21.7882976151447
32.43243243,16.86238514,1.423058588,13.59904648,4.863698175,14.29853292,2.844738199,21.8059245807802
32.53253253,16.7120302,1.486452543,13.75182452,4.904015433,14.32020369,2.802181329,21.8235515464157
32.63263263,16.52767526,1.556917572,13.86975252,4.995758226,14.35790017,2.721274165,21.8411785120512
32.73273273,16.34082032,1.541822674,14.03737022,5.030788018,14.41364927,2.679346264,21.8588054776867
32.83283283,16.08546539,1.595317133,14.18350449,5.053935155,14.482947,2.619633557,21.8764324433222
32.93293293,15.99579221,1.469687218,14.34330542,5.08098004,14.52066948,2.565824278,22.0096174262521
33.03303303,15.89438317,1.409210223,14.47343969,5.110543396,14.54878569,2.537555531,22.2947844293742
33.13313313,15.84659774,1.369064498,14.61199694,5.14749994,14.54166867,2.512538612,22.5799514324964
33.23323323,15.77656508,1.326440008,14.70386305,5.191470317,14.52536026,2.49725954,22.8651184356185
33.33333333,15.70865603,1.314753379,14.82709352,5.149567781,14.48931934,2.46148943,23.1502854387406
33.43343343,15.62724699,1.25427639,14.96352671,5.0729067,14.45448467,2.407925076,23.4354524418627
33.53353353,15.58833794,1.221376557,15.12833226,5.044867825,14.41689999,2.320513346,23.7206194449848
33.63363363,15.5748346,1.209813135,15.24008242,4.982808304,14.44277077,2.279202196,24.0057864481069
33.73373373,15.55673074,1.231954707,15.34387629,4.990171612,14.47258048,2.191869313,24.290953451229
33.83383383,15.54562689,1.244196784,15.43335985,4.997072643,14.49606587,2.104342863,24.5686047676938
33.93393393,15.53452303,1.283308921,15.56541022,4.956681971,14.52122231,2.059292673,24.8393348573705
34.03403403,15.50241917,1.319592628,15.68878803,4.918261192,14.55737874,2.029133979,25.1100649470471
34.13413413,15.44531532,1.375675327,15.8526704,4.898830528,14.57832538,1.991374571,25.3807950367238
34.23423423,15.37630551,1.414920475,15.99900741,4.91950984,14.63699832,2.007154977,25.6515251264005
34.33433433,15.29748892,1.468661446,16.10848624,4.993563458,14.67833792,2.004952816,25.9222552160772
34.43443443,15.19960473,1.522498026,16.20565942,5.037203205,14.72697865,2.073538328,26.1929853057539
34.53453453,15.12342023,1.514381006,16.33601846,5.057566614,14.7589648,2.115190133,26.4637153954306
34.63463463,15.05580981,1.524359273,16.49071727,5.096898653,14.80100167,2.136242029,26.7344454851072
34.73473473,14.95846866,1.498792503,16.610383,5.138679632,14.86509093,2.163172421,26.8093613937417
34.83483483,14.8686085,1.493949832,16.76329382,5.139662217,14.93434864,2.228989119,26.7589172017872
34.93493493,14.78758685,1.489609275,16.88198689,5.215515818,15.0057104,2.290969072,26.7084730098328
35.03503504,14.73183359,1.43753459,16.99329157,5.204229312,15.0576791,2.320669905,26.658028812839
35.13513514,14.66227802,1.420994328,17.10545712,5.129873899,15.10896452,2.324963924,26.6075846208845
35.23523524,14.61823596,1.441949837,17.22128933,5.029956063,15.15064242,2.324362102,26.468663752154
35.33533534,14.5616939,1.443813463,17.29945487,4.92843967,15.17405773,2.287573302,26.2542540021672
35.43543544,14.51265185,1.401129359,17.35570751,4.843636382,15.20761785,2.289072796,26.0398442521805
35.53553554,14.44623905,1.411661055,17.36468789,4.833494216,15.24473104,2.305464294,25.8254345021937
35.63563564,14.37057551,1.441637153,17.42242646,4.746754075,15.28058072,2.301392493,25.611024752207
35.73573574,14.27841198,1.400195461,17.49204975,4.645648808,15.33476573,2.2850048,25.377729937514
35.83583584,14.19129077,1.385563966,17.59966937,4.542189106,15.33897765,2.304991389,25.0380764198725
35.93593594,14.09617159,1.382243322,17.72333705,4.421924197,15.4070919,2.333296052,24.6984229022311
36.03603604,13.9890434,1.367621701,17.83411583,4.354468124,15.42476494,2.350320122,24.3587693845896
36.13613614,13.8952025,1.307338967,17.92240287,4.370237233,15.45224013,2.353258462,24.9612518534165
36.23623624,13.82563598,1.267832163,18.07547534,4.257465555,15.51607392,2.382993558,25.823002937203
36.33633634,13.73615932,1.235267277,18.22242873,4.174824737,15.56945474,2.421771896,26.8734001792321
36.43643644,13.64852201,1.193030107,18.36405585,4.111691739,15.59773874,2.430226653,28.2844919815411
36.53653654,13.57036559,1.158598139,18.49065961,4.065608373,15.63477049,2.483454318,29.6955837838502
36.63663664,13.48320682,1.151039538,18.60000078,4.08700176,15.65713556,2.484865536,31.2926164428091
36.73673674,13.42204805,1.119439319,18.69856784,4.116320335,15.68083397,2.473836581,32.9578213697588
36.83683684,13.35843697,1.078714145,18.79893108,4.082480338,15.70530059,2.468853891,33.2744648157901
36.93693694,13.32440206,1.064259646,18.91088129,3.990321573,15.73949453,2.43351609,33.5911082618214
37.03703704,13.26886714,1.039198543,18.9998315,3.91074844,15.79352624,2.409169743,33.9077517078527
37.13713714,13.23933223,0.991510022,19.0748322,3.819811224,15.80978205,2.368207972,34.224395153884
37.23723724,13.19829559,0.967158473,19.1037251,3.812353067,15.84170453,2.337865241,34.4114755065186
37.33733734,13.15175859,0.956242461,19.13355493,3.783880387,15.86268273,2.30602813,34.4661717463244
37.43743744,13.11251959,0.927363121,19.16158297,3.691262903,15.87376369,2.271446216,34.5208679861302
37.53753754,13.05824107,0.875146453,19.21422931,3.610791132,15.8768192,2.192044485,34.575564225936
37.63763764,13.00917176,0.823716873,19.24293305,3.555068878,15.89979812,2.130409112,34.6302604657418
37.73773774,12.96733768,0.782656777,19.27224341,3.505148573,15.90951701,2.076428352,34.6849567055476
37.83783784,12.89985896,0.709025884,19.24432765,3.521271981,15.92270861,2.043187705,34.7396529453533
37.93793794,12.83689301,0.646811682,19.2381234,3.523359029,15.90823355,1.984549709,34.7943491851591
38.03803804,12.79299819,0.558009037,19.28218493,3.50054594,15.89709182,1.94235368,34.8490454249649
38.13813814,12.73500853,0.529883451,19.3005798,3.429814799,15.91295009,1.895495213,34.7998560836014
38.23823824,12.71501051,0.448005918,19.33035703,3.302709383,15.92680432,1.838600066,34.6785343199764
38.33833834,12.67901249,0.335015691,19.35289603,3.186869993,15.93457664,1.759940193,34.5572125563514
38.43843844,12.66651447,0.269401613,19.31504263,3.136572794,15.95775421,1.705214613,34.4358907927265
38.53853854,12.66701644,0.241971303,19.35632617,3.049195388,15.97312768,1.623733889,34.3145690291015
38.63863864,12.64697493,0.181368488,19.39465937,2.942295869,15.98671803,1.562870878,34.1932472654765
38.73873874,12.64488692,0.129315906,19.41135965,2.860417073,15.99904779,1.506409631,34.0719255018515
38.83883884,12.61779322,0.064527352,19.42050145,2.800327389,15.9970936,1.423761276,33.9506037382266
38.93893894,12.61569953,0.006809863,19.42650667,2.758475074,15.9942046,1.373991597,33.8292819746016
39.03903904,12.58860583,0.086262967,19.38269476,2.733262876,15.97263154,1.292331248,33.894763791247
39.13913914,12.57324837,0.125222659,19.4152362,2.671537621,15.99111153,1.274680671,34.0437555531366
39.23923924,12.54991844,0.168463921,19.43911097,2.574172475,15.96839975,1.274016387,34.1927473150262
39.33933934,12.52085469,0.209253196,19.4567656,2.504518773,15.95770916,1.270408505,34.3417390769158
39.43943944,12.5009011,0.291015347,19.48781757,2.419820295,15.91801858,1.266302811,34.4907308388054
39.53953954,12.49148218,0.332423371,19.47336003,2.35789702,15.87333006,1.242984701,34.639722600695
39.63963964,12.44256326,0.373124295,19.45961572,2.245354769,15.82932175,1.194823651,34.7887143625845
39.73973974,12.43514434,0.417360749,19.40699219,2.128086802,15.7703325,1.132456325,34.9377061244741
39.83983984,12.41422542,0.441091112,19.36493021,2.00488364,15.70599057,1.107890134,35.0866978863637
39.93993994,12.4163065,0.498762592,19.29920157,1.87481165,15.67448396,1.055542822,35.3529323951732
40.04004004,12.39685957,0.499196334,19.23315505,1.750164756,15.62253648,1.005341656,35.6515038112272
40.14014014,12.40433995,0.543563338,19.16847604,1.658264989,15.58331472,0.880899794,35.9500752272812
40.24024024,12.39482032,0.578030844,19.07424448,1.577249046,15.54541338,0.758662281,36.2486466433352
40.34034034,12.42330069,0.591285144,18.98110237,1.499195104,15.52524061,0.65023077,36.5472180593892
40.44044044,12.40773602,0.647029554,18.91187844,1.432795452,15.47146793,0.543820592,36.8457894754432
40.54054054,12.42893711,0.638051405,18.83174896,1.325828269,15.44502858,0.452380755,37.1443608914972
40.64064064,12.44871979,0.629628174,18.78959478,1.224996794,15.38661838,0.388215775,37.4429323075511
40.74074074,12.46663361,0.63304972,18.7459134,1.142667328,15.34556671,0.315594896,37.7415037236051
40.84084084,12.48279733,0.646258002,18.67886246,1.095413208,15.26491383,0.275900865,38.0526627959829
40.94094094,12.48388297,0.675855016,18.62751113,1.079412736,15.21112197,0.242050155,38.3656684149113
41.04104104,12.4919521,0.687043903,18.5891553,1.030770139,15.14551236,0.185348041,38.6786740338398
41.14114114,12.48463534,0.724557116,18.55447264,0.984995664,15.12943772,0.137915411,38.9916796527683
41.24124124,12.48409035,0.730634873,18.50843527,0.930224773,15.10150957,0.107836543,39.3046852716967
41.34134134,12.48215073,0.754564049,18.44741586,0.890999863,15.04187328,0.092311476,39.6176908906252
41.44144144,12.48219326,0.754477151,18.38738744,0.830924541,15.02872048,0.072134569,39.9306965095536
41.54154154,12.48474302,0.75793602,18.31968776,0.798877776,15.00095047,0.111505678,40.2437021284821
41.64164164,12.48229279,0.754323814,18.25714476,0.765514771,14.99400028,0.177018379,40.5567077474106
41.74174174,12.47284255,0.740812121,18.20153018,0.746910195,14.98878369,0.2154381,41.0275826560551
41.84184184,12.46089233,0.70255169,18.13999266,0.764816874,14.97895704,0.273435038,41.5050535180107
41.94194194,12.45344209,0.686211567,18.06512782,0.832984614,14.96746372,0.313217471,41.9825243799664
42.04204204,12.46546651,0.647986973,17.97768849,0.894381789,14.98830373,0.34818992,42.459995241922
42.14214214,12.48298948,0.644412658,17.87646488,0.935642969,14.98660466,0.380160081,42.9374661038777
42.24224224,12.46297461,0.644320348,17.7837512,1.009925488,14.97258091,0.400638923,43.4149369658334
42.34234234,12.47494626,0.627238425,17.66844175,1.082431772,14.96916977,0.422929751,43.9081216055794
42.44244244,12.4808058,0.641110649,17.55177488,1.112779085,14.95633539,0.435148497,44.6120518631146
42.54254254,12.48893611,0.625667312,17.44168058,1.144995661,14.94796528,0.452179484,45.3159821206498
42.64264264,12.48327475,0.617592151,17.37526964,1.15186451,14.92968127,0.456661658,46.019912378185
42.74274274,12.47373053,0.601481851,17.27973924,1.11417525,14.89471919,0.453234863,46.7238426357202
42.84284284,12.49728091,0.601966265,17.16954756,1.084776571,14.88966405,0.465518162,47.4277728932554
42.94294294,12.47385307,0.572770267,17.08207244,1.076617296,14.84823629,0.471043863,47.9566126790754
43.04304304,12.46278046,0.588350433,16.9622358,1.040716071,14.81151724,0.468148686,48.4406204963503
43.14314314,12.44327541,0.560701526,16.87263871,1.046534398,14.77624397,0.504431082,48.9246283136251
43.24324324,12.43428388,0.573338593,16.80443278,1.035382378,14.76143183,0.520535684,49.4086361309
43.34334334,12.42621675,0.563455141,16.68752516,1.000074,14.72590944,0.529262396,49.8926439481748
43.44344344,12.41416263,0.51961218,16.5852842,0.96923253,14.70162452,0.547569127,50.3766517654497
43.54354354,12.40460851,0.533044869,16.47970991,0.968576588,14.68869942,0.592601304,50.8606595827245
43.64364364,12.40658288,0.509041181,16.39174214,0.919198779,14.66875066,0.596926111,51.2450441061165
43.74374374,12.38507548,0.478699322,16.32997392,0.942771087,14.66441951,0.613180013,51.5298673792606
43.84384384,12.37556808,0.47098488,16.27578093,0.9611571,14.66455476,0.629693729,51.8146906524047
43.94394394,12.36884768,0.45610845,16.19470053,0.982554438,14.64534055,0.648304111,52.0995139255489
44.04404404,12.36584261,0.423994465,16.13795347,1.013177229,14.64467025,0.686305679,52.3843371986931
44.14414414,12.35168638,0.404394646,16.11769289,1.038236224,14.62516479,0.686424455,52.6691604718372
44.24424424,12.34559722,0.369333317,16.06187575,1.049596677,14.60769731,0.672058695,52.9539837449813
44.34434434,12.31644382,0.355394347,16.03140296,1.085183301,14.6124292,0.67791542,53.2388070181255
44.44444444,12.29674272,0.356237149,16.00802925,1.104854021,14.60616109,0.662504688,53.5236302912696
44.54454454,12.26754132,0.342231141,15.97584691,1.088999202,14.5801766,0.680575343,53.7924631981039
44.64464464,12.22833114,0.342379679,15.95375786,1.056966003,14.5885107,0.680290267,54.0501301182473
44.74474474,12.18912096,0.342528214,15.91128642,1.017621583,14.5688359,0.694525584,54.3077970383906
44.84484484,12.16941078,0.315099587,15.87653071,0.934424263,14.58550978,0.674978531,54.5654639585339
44.94494494,12.1307006,0.31595523,15.86974096,0.925636967,14.55381685,0.658462939,54.8231308786772
45.04504505,12.13044686,0.31604217,15.83315141,0.852497956,14.54922592,0.665244469,55.0807978245614
45.14514515,12.1320742,0.318789353,15.78283813,0.76480495,14.52915218,0.692764872,55.3384647447047
45.24524525,12.13928989,0.274035424,15.72645699,0.712133746,14.51833514,0.69103867,55.5961316648481
45.34534535,12.11755283,0.249013672,15.6794128,0.650385203,14.46362831,0.717648202,55.8537985849914
45.44544545,12.12989585,0.205720392,15.61630354,0.640617296,14.47279534,0.741419404,56.1517996618976
45.54554555,12.1129726,0.210133809,15.59965775,0.637567026,14.43748289,0.76890732,56.4689290808407
45.64564565,12.09984165,0.163341801,15.54439334,0.610209501,14.43283711,0.795816902,56.7860584997839
45.74574575,12.11499167,0.172407254,15.50189535,0.590665594,14.41814304,0.772309368,57.103187918727
45.84584585,12.09670167,0.117480673,15.47652517,0.581445274,14.4127633,0.802522021,57.4203173376702
45.94594595,12.0902744,0.12630433,15.47195161,0.627338656,14.43408419,0.771773002,57.7374467566133
46.04604605,12.07132009,0.097689551,15.45702154,0.650278604,14.43109355,0.769896151,58.0545761755564
46.14614615,12.07810002,0.082178548,15.44458691,0.689827051,14.4221286,0.768678734,58.3717055944996
46.24624625,12.08068176,0.083918396,15.42041954,0.699187877,14.42677894,0.774244571,58.6888350134427
46.34634635,12.08036259,0.057233826,15.40125218,0.722860614,14.43028779,0.756661776,58.9061541326557
46.44644645,12.10704342,0.040448755,15.38841815,0.718428843,14.43821331,0.758542746,59.0929848931986
46.54654655,12.10892718,0.043409333,15.38190199,0.673093033,14.43460249,0.748502139,59.2798156537414
46.64664665,12.11637028,0.054082747,15.36806261,0.675483523,14.41949928,0.761033184,59.4666464142842
46.74674675,12.12631339,0.040007429,15.35103309,0.670178806,14.43869537,0.788104858,59.6534771748271
46.84684685,12.1452565,0.013204192,15.34023958,0.650563862,14.43897755,0.816917368,59.84030793537
46.94694695,12.1646996,0.014306159,15.31426893,0.627635,14.44525973,0.836095295,60.0271386959128
47.04704705,12.1776287,0.051028718,15.28428026,0.586045297,14.45020857,0.814233252,60.2139694564557
47.14714715,12.17102036,0.060249999,15.22462492,0.565856734,14.44488137,0.84546967,60.4008002169985
47.24724725,12.15476906,0.05628867,15.21558148,0.5197188,14.41469425,0.858995567,60.5197678691225
47.34734735,12.14299285,0.065797602,15.19868746,0.50723795,14.39289465,0.871095803,60.627469699252
47.44744745,12.13594088,0.082767607,15.15323325,0.496294208,14.37975015,0.87590379,60.7351715293815
47.54754755,12.11588889,0.103980245,15.13543946,0.513029854,14.36399671,0.914551151,60.8428733595109
47.64764765,12.10633691,0.124485784,15.1205868,0.520648199,14.34107878,0.946897746,60.9505751896404
47.74774775,12.07478493,0.10680755,15.11604513,0.523740646,14.30701135,0.984777745,61.0582770197699
47.84784785,12.04025735,0.107548616,15.11353983,0.539781982,14.31330597,1.035543412,61.1659788498994
47.94794795,11.99716001,0.107686287,15.08529151,0.56624347,14.31368935,1.105630862,61.2736806800288
48.04804805,11.97004461,0.09653578,15.07884073,0.588208636,14.28135272,1.16953661,61.3813825101583
48.14814815,11.95792921,0.108012689,15.06438994,0.612863291,14.26334942,1.210465302,61.165818016795
48.24824825,11.93831381,0.107468775,15.06627795,0.63368347,14.22934612,1.267748208,60.9338184039539
48.34834835,11.92119841,0.083590346,15.0777978,0.643593649,14.17900948,1.328624386,60.7018187911128
48.44844845,11.89160973,0.070356304,15.09730417,0.663055927,14.15832319,1.34619216,60.4698191782718
48.54854855,11.87379987,0.040116357,15.09766959,0.704188228,14.1319211,1.369141135,60.2378195654307
48.64864865,11.85802736,0.019391827,15.08989833,0.739296461,14.12552576,1.379436362,60.0058199525896
48.74874875,11.82840019,0.018381401,15.09574816,0.769879329,14.1250836,1.361344126,59.7738203397485
48.84884885,11.80689465,0.048682232,15.09258831,0.813514087,14.12570017,1.360813594,59.5418207269075
48.94894895,11.79217289,0.069389344,15.06691845,0.839535264,14.13258967,1.36119311,59.3158238087166
49.04904905,11.76856374,0.130949392,15.07044986,0.875887757,14.14119956,1.378726291,59.1914000540729
49.14914915,11.74616941,0.196448267,15.06721249,0.902863297,14.14591378,1.396732241,59.0669762994291
49.24924925,11.72862911,0.248011446,15.06041605,0.930887472,14.15384538,1.378508612,58.9425525447854
49.34934935,11.69758187,0.257845523,15.0513815,0.974440882,14.16384066,1.368439851,58.8181287901417
49.44944945,11.66802639,0.299487736,15.04941251,0.98610131,14.17041255,1.344555568,58.6937050354979
49.54954955,11.65847091,0.341129955,15.0643294,0.987678304,14.19692739,1.340677257,58.5692812808542
49.64964965,11.63891542,0.368630031,15.07009988,0.996254402,14.18355633,1.31639848,58.4448575262105
49.74974975,11.60989,0.388309422,15.08190433,1.014058867,14.18309759,1.2956604,58.3204337715668
49.84984985,11.61188513,0.412202386,15.08066774,1.035742054,14.19093606,1.249543178,58.2334761026422
49.94994995,11.59988026,0.395083167,15.10643114,1.039971338,14.1766117,1.251687616,58.3480603955596
50.05005005,11.60826323,0.406796709,15.11990669,1.072712397,14.16462242,1.255327098,58.462644688477
50.15015015,11.60997503,0.435945861,15.14310764,1.091726988,14.15316089,1.216964932,58.5772289813943
50.25025025,11.59439755,0.468928532,15.14640468,1.093050187,14.13036604,1.23079236,58.6918132743117
50.35035035,11.61011492,0.496672601,15.152987,1.103627134,14.08656468,1.187756847,58.8063975672291
50.45045045,11.62166164,0.480399759,15.1595681,1.095472291,14.06539566,1.211108789,58.9209818601465
50.55055055,11.65120836,0.493825402,15.17781509,1.087289737,14.03289331,1.19497035,59.0355661530639
50.65065065,11.65875508,0.449268282,15.17045181,1.080181148,14.00805763,1.212690403,59.1501504459812
50.75075075,11.66829415,0.408942992,15.16875573,1.073598483,13.96790269,1.24353172,59.2289381010723
50.85085085,11.66077438,0.398232969,15.1681501,1.063631438,13.94944932,1.258653443,59.2006460026126
50.95095095,11.64875461,0.381158979,15.18664329,1.071510251,13.94132928,1.298778049,59.1723539041529
51.05105105,11.66823437,0.353479069,15.15913649,1.056710662,13.94919262,1.30713096,59.1440618056932
51.15115115,11.63721385,0.342062993,15.14295465,1.061970659,13.92311596,1.329654112,59.1157697072336
51.25125125,11.62969334,0.325697169,15.13760484,1.066668064,13.91465725,1.36429046,59.0874776087739
51.35135135,11.62967282,0.325594802,15.12088266,1.05374621,13.9118285,1.373255647,59.0591855103142
51.45145145,11.60065079,0.366502469,15.12126218,1.071181207,13.90325636,1.378365314,59.0308934118545
51.55155155,11.60719858,0.331262407,15.12890747,1.075644113,13.90325577,1.382087589,59.0026013133949
51.65165165,11.59261507,0.368924667,15.12376685,1.054845501,13.89562581,1.376787986,58.9166389939156
51.75175175,11.5873152,0.388933526,15.13878691,1.031121072,13.88182345,1.375714113,58.7229204726798
51.85185185,11.58100532,0.393422841,15.14956239,1.022244839,13.89515521,1.363509698,58.5292019514439
51.95195195,11.56464188,0.416348603,15.14998473,1.00788898,13.88513162,1.37041104,58.3354834302081
52.05205205,11.53995412,0.451046738,15.17060524,0.995456502,13.89510803,1.343788032,58.1417649089723
52.15215215,11.53192853,0.433896743,15.2043525,0.948740085,13.90807455,1.336732102,57.9480463877365
52.25225225,11.53240511,0.461297573,15.23238676,0.90378409,13.9357122,1.342825814,57.7543278665007
52.35235235,11.54184724,0.447735022,15.25795756,0.878949876,13.95509784,1.342537203,57.5606093452649
52.45245245,11.54177322,0.447630339,15.27365948,0.884376924,13.94746213,1.352574676,57.3668908240291
52.55255255,11.5221992,0.446818548,15.27089739,0.872366553,13.93885211,1.365573326,57.1965296685163
52.65265265,11.52012517,0.422672234,15.30213208,0.833517078,13.96155874,1.364539958,57.0545267348875
52.75275275,11.48305115,0.41973913,15.312072,0.868643571,13.95397374,1.358008778,56.9125238012587
52.85285285,11.47097713,0.38145068,15.31775668,0.865730762,13.93438238,1.358375705,56.7705208676299
52.95295295,11.45145341,0.409038525,15.31119127,0.895331428,13.93481439,1.375666346,56.6285179340011
53.05305305,11.43469344,0.378412852,15.32929253,0.907265464,13.92824031,1.390433272,56.4865150003723
53.15315315,11.41813917,0.383433416,15.32139379,0.911254913,13.93169625,1.406549846,56.3445120667435
53.25325325,11.40335367,0.395198048,15.30481874,0.894156976,13.92975881,1.422200399,56.2025091331148
53.35335335,11.3953009,0.406584699,15.29716997,0.872718594,13.94151807,1.415017254,56.060506199486
53.45345345,11.35678717,0.406005744,15.27750021,0.873411847,13.96025529,1.431279131,55.9766373109884
53.55355355,11.36425392,0.395499696,15.24601302,0.880066664,13.9836258,1.418206193,55.9397338013313
53.65365365,11.33720751,0.35168042,15.23079043,0.878086355,13.99817562,1.397716196,55.9028302916743
53.75375375,11.34664403,0.338237194,15.21707768,0.866704295,14.01260164,1.394227623,55.8659267820173
53.85385385,11.32708055,0.337521891,15.22535425,0.881678539,14.04521784,1.391323841,55.8290232723602
53.95395395,11.31551707,0.326907087,15.22555976,0.874023849,14.0795194,1.370170318,55.7921197627032
54.05405405,11.29795359,0.296493296,15.20576525,0.875316487,14.10596277,1.350085081,55.7552162530462
54.15415415,11.28839011,0.309920125,15.1958338,0.886223345,14.12414187,1.332847135,55.7183127433891
54.25425425,11.26881854,0.337500526,15.1957221,0.900081271,14.1267061,1.312066785,55.6814092337321
54.35435435,11.27074634,0.340375102,15.19274584,0.923658425,14.13053213,1.29309193,55.7095622000299
54.45445445,11.28796861,0.31033653,15.18219001,0.90629625,14.13215557,1.28321741,55.7725202914274
54.55455455,11.29908276,0.267722929,15.18904458,0.908354229,14.12915572,1.270251429,55.8354783828249
54.65465465,11.32348221,0.252879731,15.19569996,0.900473396,14.10482252,1.249378857,55.8984364742224
54.75475475,11.35263941,0.229667324,15.20097262,0.875694442,14.06248933,1.241650623,55.9613945656198
54.85485485,11.36543876,0.227544258,15.19124506,0.8345389,14.04776749,1.250544182,56.0243526570173
54.95495495,11.38191804,0.204213271,15.18644697,0.840760259,14.02099943,1.241966615,56.0873107484148
55.05505506,11.40183693,0.176076413,15.17336584,0.813647486,14.01780592,1.252185833,56.1502688461018
55.15515516,11.41384368,0.159262867,15.1732847,0.806983357,13.98819218,1.229915467,56.2132269374993
