GaitPhase,pMMGMean_1,pMMGStd_1,pMMGMean_1_1,pMMGStd_1_1,pMMGMean_1_2,pMMGStd_1_2,NewColumn
9.50950951,1.545729045,0.386215523,1.325397673,1.19770954,0.964042684,0.835931649,-21.4066629796777
9.60960961,1.551152819,0.369449293,1.314301409,1.183779328,0.973177021,0.866178639,-21.9329437275164
9.70970971,1.553808036,0.37110734,1.294269125,1.152573974,0.973311359,0.873201682,-22.2154722430288
9.80980981,1.565877334,0.368256174,1.26215508,1.117903677,0.972434702,0.868409729,-22.2634960286205
9.90990991,1.56962464,0.358957969,1.239312713,1.085357441,0.943378235,0.855837758,-22.3115198142123
10.01001001,1.578935667,0.350281107,1.204637614,1.034440702,0.93840827,0.824840269,-22.359543599804
10.11011011,1.579410857,0.364615264,1.173962515,1.002656894,0.911710969,0.817185915,-22.4077798927114
10.21021021,1.582624112,0.348928269,1.150954082,0.971509593,0.906937636,0.806352811,-22.4877479403623
10.31031031,1.577915926,0.332092283,1.117945649,0.924726275,0.899497637,0.808675713,-22.5677159880133
10.41041041,1.570967245,0.340331285,1.093597024,0.892734479,0.907418033,0.806432512,-22.6476840356642
10.51051051,1.55714683,0.334312193,1.06274422,0.865196716,0.91989023,0.817179609,-22.7276520833151
10.61061061,1.558989568,0.324842441,1.047314208,0.845754267,0.95183979,0.821395374,-22.807620130966
10.71071071,1.559498974,0.323283067,1.016726606,0.809082557,0.973452094,0.815124615,-22.887588178617
10.81081081,1.563876864,0.312877249,1.006805671,0.79249022,1.005396687,0.834379916,-22.9675562262679
10.91091091,1.555716479,0.323675462,0.996884736,0.781949713,1.031548486,0.806066145,-23.0475242739188
11.01101101,1.552664288,0.319814639,0.988297134,0.772091593,1.06796247,0.782768774,-23.1230986084939
11.11111111,1.565910597,0.332122039,0.970054898,0.753624582,1.093085788,0.770961447,-23.1617244581583
11.21121121,1.560223639,0.327112785,0.970619716,0.754144732,1.111003729,0.742888744,-23.2003503078227
11.31131131,1.558425569,0.32909449,0.973271693,0.762609361,1.12804782,0.71171672,-23.2389761574871
11.41141141,1.573028407,0.344309503,0.986237841,0.775845208,1.110607959,0.661324111,-23.2776020071515
11.51151151,1.556975323,0.367582422,0.996372157,0.769612058,1.080718649,0.630646626,-23.3162278568159
11.61161161,1.554350669,0.3685913,1.015407374,0.800517027,1.053822054,0.58332741,-23.3548537064803
11.71171171,1.560947354,0.365265813,1.021442591,0.806534007,1.041916783,0.544533482,-23.3934795561446
11.81181181,1.564918746,0.368948161,1.032995942,0.825366622,1.037365448,0.527301641,-23.432105405809
11.91191191,1.556086668,0.368090113,1.031419357,0.828154864,1.046870146,0.509881443,-23.4182546087141
12.01201201,1.555831571,0.384953094,1.014086309,0.829395599,1.061064505,0.508309687,-23.2004718466496
12.11211211,1.545735379,0.369534346,1.023057498,0.807081747,1.090258864,0.515181192,-22.982689084585
12.21221221,1.539788778,0.372104696,0.996695353,0.786141109,1.140379926,0.504079655,-22.7649063225205
12.31231231,1.532126202,0.366015442,1.004333208,0.758393218,1.1627721,0.534763652,-22.5471235604559
12.41241241,1.523308806,0.370923114,0.980856949,0.697037621,1.183759025,0.555911563,-22.3293407983914
12.51251251,1.527676594,0.366319133,0.980128712,0.661007183,1.21541854,0.565006098,-22.1115580363269
12.61261261,1.527435265,0.37248717,0.961712623,0.610885708,1.256612604,0.584326083,-21.8937752742623
12.71271271,1.516713574,0.3849433,0.970715586,0.551699219,1.277140001,0.60680539,-21.6759925121978
12.81281281,1.518948591,0.36227772,0.957797332,0.510074995,1.290398219,0.618882974,-21.5451314492844
12.91291291,1.527841367,0.362014186,0.946545744,0.453470821,1.315859026,0.666034312,-21.6216538693209
13.01301301,1.522400809,0.368416656,0.960960823,0.420825854,1.336992506,0.692712191,-21.6981762893573
13.11311311,1.508293584,0.361662275,0.970075602,0.36827955,1.325950632,0.680602487,-21.7746987093938
13.21321321,1.507853185,0.378500758,0.993758193,0.358500821,1.332724536,0.666450393,-21.8512211294303
13.31331331,1.525884786,0.390404447,1.003425588,0.354566528,1.31549844,0.640429048,-21.9277435494667
13.41341341,1.533313827,0.382517552,1.029831722,0.347925784,1.3185268,0.637462142,-22.0042659695032
13.51351351,1.551119578,0.394907804,1.036608666,0.343696064,1.327606071,0.606790238,-22.0807883895396
13.61361361,1.547925329,0.391385083,1.069385682,0.363583302,1.355577235,0.600615956,-22.1573108095761
13.71371371,1.556144692,0.405173152,1.076496031,0.368029626,1.38831506,0.604036428,-22.17535907328
13.81381381,1.54659961,0.421289534,1.096273047,0.381486155,1.404408488,0.6212586,-22.1037953574354
13.91391391,1.549582233,0.432818572,1.098106391,0.397724143,1.423447289,0.631985783,-22.0322316415908
14.01401401,1.552412985,0.445110237,1.099879155,0.387749645,1.462571642,0.621853005,-21.9606679257462
14.11411411,1.560104598,0.452360336,1.096668435,0.376737523,1.485029329,0.664764667,-21.8891042099016
14.21421421,1.556934483,0.469054983,1.097248149,0.339514758,1.513465327,0.687959748,-21.817540494057
14.31431431,1.561174956,0.464031227,1.068999035,0.299681826,1.534650043,0.716545019,-21.7459767782124
14.41441441,1.542762051,0.475123723,1.059668839,0.266798691,1.56007494,0.717859446,-21.6744130623678
14.51451451,1.542963404,0.469920058,1.067107624,0.243226234,1.58116676,0.765727631,-21.6028493465232
14.61461461,1.545779772,0.478171946,1.050803585,0.202878979,1.607388804,0.751550305,-21.6205540166485
14.71471471,1.552262806,0.483376214,1.032697745,0.174566007,1.595664235,0.740790663,-21.7311916273924
14.81481481,1.567880088,0.499597805,1.027354415,0.153330826,1.595951685,0.721130681,-21.8418292381363
14.91491491,1.583824059,0.516178466,1.009876034,0.142256812,1.598317679,0.700112191,-21.9524668488802
15.01501502,1.600709034,0.520982921,1.006730986,0.143569218,1.591650746,0.684946345,-22.0631044706768
15.11511512,1.605033293,0.530757325,1.007252605,0.13172725,1.59407366,0.662142968,-22.1737420814207
15.21521522,1.624350717,0.520801998,0.999292834,0.145145542,1.603975017,0.666689901,-22.2843796921646
15.31531532,1.633459764,0.524252026,1.00188683,0.166299967,1.633349181,0.678311381,-22.3950173029085
15.41541542,1.634274301,0.532505598,1.003516862,0.203683576,1.662293847,0.69125775,-22.5056549136524
15.51551552,1.635993074,0.540591356,1.020948695,0.221653302,1.695534135,0.696713319,-22.4467343861594
15.61561562,1.642022607,0.548452322,1.023122808,0.262301569,1.744964413,0.725641618,-22.2702224015818
15.71571572,1.638015569,0.544557269,1.033011342,0.276318593,1.778224911,0.744359738,-22.0937104170043
15.81581582,1.625702617,0.560526239,1.04480212,0.28814033,1.817159177,0.757484524,-21.9171984324268
15.91591592,1.640370316,0.559745436,1.05868357,0.308664976,1.838093443,0.786743657,-21.7406864478492
16.01601602,1.642680354,0.571131821,1.061051551,0.29611934,1.862403289,0.795531473,-21.5641744632717
16.11611612,1.661696173,0.562355543,1.075752865,0.290530026,1.868218465,0.802440792,-21.3876624786942
16.21621622,1.677254783,0.579527542,1.061120846,0.296443103,1.87598267,0.79585853,-21.2111504941166
16.31631632,1.685352641,0.580637992,1.047349298,0.269822425,1.890532786,0.783551459,-21.0346385095391
16.41641642,1.699992652,0.598887308,1.061876341,0.250378565,1.898383998,0.773283371,-20.8947510221996
16.51651652,1.707444229,0.587282988,1.057281569,0.251496337,1.907901878,0.750017346,-20.7719082163247
16.61661662,1.715562472,0.610639378,1.033812636,0.231286049,1.915812508,0.709887563,-20.6490654104499
16.71671672,1.736951848,0.622945748,1.042523827,0.209806747,1.91649674,0.689367564,-20.526222604575
16.81681682,1.758737413,0.652164771,1.034901686,0.190750003,1.903449454,0.657738984,-20.4033797987002
16.91691692,1.778529611,0.680594626,1.02407534,0.187492988,1.882469934,0.64218657,-20.2805369928254
17.01701702,1.802571987,0.698328589,1.020972379,0.186444406,1.869074787,0.631435783,-20.1576941869505
17.11711712,1.818591534,0.730466675,1.010250274,0.180451585,1.869456749,0.655050361,-20.0348513810757
17.21721722,1.832944414,0.727056431,1.014165305,0.170437806,1.870786898,0.661267725,-19.9120085752008
17.31731732,1.838924621,0.743366144,1.018933497,0.17965191,1.898739077,0.682691192,-19.9198032426965
17.41741742,1.856533783,0.743278492,1.008276675,0.173675219,1.908536734,0.694105599,-19.9653186581374
17.51751752,1.870548465,0.736113919,1.011619854,0.186283727,1.94273225,0.733167168,-20.0108340735783
17.61761762,1.859486209,0.742716697,1.021296365,0.212141506,1.978523004,0.725816934,-20.0563494890192
17.71771772,1.869048912,0.752173878,1.029373335,0.224280042,2.02419384,0.726112789,-20.1018649044601
17.81781782,1.864278281,0.768989169,1.035368418,0.240060651,2.065463097,0.712778236,-20.147380319901
17.91791792,1.866155008,0.77724986,1.043004011,0.248560973,2.123990223,0.671991491,-20.1928957353419
18.01801802,1.861401467,0.785824925,1.038892717,0.237807799,2.177560554,0.651746305,-20.2384111507828
18.11811812,1.881360499,0.813053807,1.040864566,0.248605801,2.205946403,0.602216872,-20.2839265662237
18.21821822,1.887639802,0.834069233,1.031148728,0.241183187,2.217980623,0.547023891,-20.2225362673809
18.31831832,1.899581435,0.863883341,1.050718176,0.253602936,2.198268944,0.506148562,-20.1458094291991
18.41841842,1.914595806,0.872785013,1.054459191,0.240380966,2.175027706,0.495916887,-20.0690825910172
18.51851852,1.914952392,0.900140718,1.061184978,0.248385775,2.166910159,0.52036565,-19.9923557528353
18.61861862,1.927246933,0.92194767,1.079840548,0.253594105,2.14293142,0.533488936,-19.9156289146535
18.71871872,1.938141164,0.949119374,1.091337763,0.269628102,2.124151525,0.557174087,-19.8389020764716
18.81881882,1.964202227,0.969665289,1.112362434,0.279161348,2.091040966,0.554765533,-19.7621752382897
18.91891892,1.975262958,0.981732581,1.125633353,0.28076656,2.097660227,0.574055164,-19.6854484001079
19.01901902,1.994981345,0.991986071,1.144162529,0.28445828,2.097430607,0.552222831,-19.608721561926
19.11911912,2.017305057,1.023204562,1.153607433,0.299683147,2.105735018,0.567559184,-19.5253210574872
19.21921922,2.028720859,1.038080169,1.152471982,0.317153618,2.135594613,0.561760405,-19.4417103312843
19.31931932,2.046512773,1.042192909,1.166982176,0.351002785,2.172347434,0.558574572,-19.3580996050814
19.41941942,2.067787168,1.064082324,1.184538568,0.394980422,2.212313135,0.534254867,-19.2744888788785
19.51951952,2.096031535,1.072877161,1.188004286,0.436853854,2.235366136,0.545985022,-19.1908781526755
19.61961962,2.101669294,1.089961931,1.196334868,0.473949113,2.25332259,0.50655105,-19.1072674264726
19.71971972,2.118353394,1.077592776,1.214998783,0.491650232,2.286719963,0.486331568,-19.0236567002697
19.81981982,2.112952584,1.108928053,1.240285412,0.513005263,2.315712651,0.463568798,-18.9400459740668
19.91991992,2.115638527,1.119132616,1.267408732,0.535474806,2.323837471,0.444528357,-18.8379944092969
20.02002002,2.135254399,1.13939737,1.302532051,0.537511398,2.329926588,0.423933468,-18.4670400804473
20.12012012,2.149544947,1.138005386,1.316383084,0.53576639,2.320621645,0.398316667,-18.0960857515977
20.22022022,2.171903562,1.144941078,1.316174669,0.532360689,2.314692695,0.36014723,-17.725131422748
20.32032032,2.190501219,1.153332412,1.318299588,0.527300633,2.286556198,0.322100948,-17.3541770938984
20.42042042,2.20536992,1.180361294,1.324852604,0.520111203,2.286490324,0.281759872,-16.9832227650488
20.52052052,2.231905286,1.195082706,1.334585767,0.51124293,2.292091116,0.242801576,-16.6122684361991
20.62062062,2.267359239,1.209135867,1.332630818,0.506993737,2.345951501,0.230887924,-16.2413141073495
20.72072072,2.301687732,1.223920663,1.354354374,0.53634405,2.399613047,0.255943502,-15.7752115564382
20.82082082,2.326321736,1.280383141,1.349704376,0.536409677,2.445435905,0.267440915,-15.1441416124475
20.92092092,2.334351766,1.290336508,1.368789756,0.534220868,2.477646029,0.302256089,-14.5130716684567
21.02102102,2.37789799,1.332497978,1.387899161,0.545665868,2.49184853,0.346549291,-13.882001724466
21.12112112,2.397444215,1.405349177,1.394759562,0.536766109,2.517717697,0.372310416,-13.2509317804753
21.22122122,2.441657106,1.424864517,1.40649629,0.573952795,2.532591536,0.400119024,-12.6198618364845
21.32132132,2.47220333,1.466798256,1.413248082,0.564240772,2.554736184,0.408629163,-11.7922159874028
21.42142142,2.513661973,1.498044811,1.416136263,0.576086269,2.569477188,0.428417719,-10.9224358523809
21.52152152,2.575377595,1.551215,1.412679453,0.576840098,2.600140904,0.429163865,-10.0526557173591
21.62162162,2.621587002,1.615772231,1.431222644,0.592439359,2.614403488,0.415888663,-9.18287558233722
21.72172172,2.635445391,1.644460826,1.428765834,0.61501691,2.618999405,0.359985896,-8.42202312173601
21.82182182,2.65985333,1.662197119,1.441834803,0.617457153,2.609355083,0.314291089,-8.03911573969447
21.92192192,2.697051903,1.696962112,1.461924643,0.608937845,2.626640975,0.258338478,-7.65620835765293
22.02202202,2.729158122,1.720126829,1.506487189,0.620341828,2.633542823,0.214718933,-7.27330097561137
22.12212212,2.769792562,1.746381524,1.533122995,0.629060714,2.642865331,0.208519457,-6.89039359356983
22.22222222,2.799463351,1.773930019,1.59199051,0.623435354,2.682001336,0.218675478,-6.50748621152829
22.32232232,2.858752425,1.839305846,1.626524691,0.605608657,2.733145017,0.259227034,-6.12457882948674
22.42242242,2.939378363,1.918622282,1.66579406,0.615184002,2.773099842,0.316026426,-5.74167144744519
22.52252252,2.994136897,2.002461925,1.680368483,0.617293718,2.843358472,0.41866783,-5.23261015633668
22.62262262,3.044465355,2.064282523,1.716830622,0.625454859,2.892658891,0.467541458,-4.63680851398534
22.72272272,3.076868366,2.132689557,1.750558315,0.644125688,2.931077245,0.47375315,-4.04100687163401
22.82282282,3.116647455,2.187507673,1.769641188,0.655485613,2.982321418,0.491592154,-3.44520522928268
22.92292292,3.157325442,2.262673814,1.782292134,0.669541632,3.012244832,0.4790148,-2.84940358693133
23.02302302,3.197445081,2.315708941,1.787633772,0.693523222,3.032733479,0.446029356,-2.25360194458001
23.12312312,3.249213768,2.377928574,1.776855495,0.71735967,3.067144568,0.431592769,-1.37091113845513
23.22322322,3.323110817,2.468012849,1.791718339,0.729827417,3.062573023,0.414273663,0.0182781554976512
23.32332332,3.38560187,2.544559022,1.799913886,0.737487292,3.068043022,0.412829768,1.40746744945038
23.42342342,3.435858268,2.59471666,1.811081793,0.735246154,3.06552655,0.404555094,2.79665674340311
23.52352352,3.490891324,2.652385251,1.831391176,0.748831176,3.061049038,0.390578979,4.10991908437903
23.62362362,3.533156968,2.719608346,1.843119098,0.749844756,3.071238192,0.402459835,5.40223036027593
23.72372372,3.592445959,2.778175175,1.872339278,0.749305606,3.090549783,0.447562346,6.69454163617284
23.82382382,3.641526358,2.838682477,1.88995056,0.749268146,3.13066058,0.498069423,7.60636256306752
23.92392392,3.691505116,2.904332015,1.915399681,0.753455048,3.16288082,0.526630877,8.29835403324756
24.02402402,3.745980154,2.982873117,1.949643725,0.740806746,3.193035327,0.554396666,8.9903455034276
24.12412412,3.820233856,3.106134799,1.994100597,0.765467698,3.229108777,0.573097792,9.68233697360766
24.22422422,3.875245881,3.184583156,2.033286524,0.761458629,3.259433785,0.554693472,10.3743284437877
24.32432432,3.927855629,3.263288456,2.071227021,0.775259463,3.288671443,0.557103278,11.0663199139677
24.42442442,3.989775094,3.351438243,2.103286398,0.805193435,3.338619844,0.545835389,11.4938838481559
24.52452452,4.025531091,3.423424762,2.148388948,0.791122057,3.402801812,0.552380643,11.8761547350432
24.62462462,4.101686552,3.502779936,2.174617625,0.812851239,3.424102232,0.539994701,12.2584256219305
24.72472472,4.171073189,3.587466697,2.203817486,0.826944174,3.439668099,0.563506588,12.6406965088178
24.82482482,4.229418785,3.699180534,2.207715511,0.820788919,3.456154423,0.566356195,12.7803696368906
24.92492492,4.30386368,3.824259924,2.216110595,0.837698077,3.466050318,0.565365354,12.5493063237091
25.02502503,4.357276103,3.91308372,2.228775975,0.839286745,3.468992553,0.558127338,12.3182429874444
25.12512513,4.408549458,3.99141964,2.229263559,0.849247704,3.484927781,0.568941181,12.087179674263
25.22522523,4.475624575,4.04158752,2.236342735,0.854538602,3.508346492,0.572112981,11.857612415395
25.32532533,4.518446249,4.062387559,2.230524013,0.870647169,3.53950461,0.594080195,11.6307864735549
25.42542543,4.576592248,4.103210314,2.23546074,0.871350934,3.585147355,0.606204062,11.4039605317147
25.52552553,4.633250147,4.145236066,2.22700338,0.88050218,3.627600515,0.624923793,11.1771345898746
25.62562563,4.691786702,4.179509509,2.23452,0.910568823,3.660503296,0.667813947,10.9503086480345
25.72572573,4.740216764,4.260013152,2.251077749,0.936530669,3.68750184,0.705088945,10.7234827061943
25.82582583,4.771791291,4.305451708,2.245951026,0.964177758,3.731897448,0.77172601,10.4966567643542
25.92592593,4.8093805,4.32835877,2.262530008,0.986641529,3.738157587,0.821276152,10.2698308225141
26.02602603,4.803467539,4.336770028,2.274322205,0.973869122,3.785034863,0.869825795,10.0430048806739
26.12612613,4.828559166,4.359617198,2.27908825,0.958119687,3.859886092,0.916118933,10.0174772019871
26.22622623,4.833331417,4.395194879,2.283108968,0.96086729,3.921663841,0.945111642,10.2310433313204
26.32632633,4.842875425,4.408517017,2.316226457,0.95995219,4.003747563,0.973297296,10.4446094606537
26.42642643,4.854456668,4.421821579,2.349114089,0.975116249,4.064027147,1.028596983,10.658175589987
26.52652653,4.886374247,4.461779176,2.386743695,1.00158063,4.119375467,1.039555611,10.8717417193203
26.62662663,4.909178242,4.491411456,2.417148076,1.032696219,4.155035633,1.050656558,11.0853078486536
26.72672673,4.93561196,4.515412531,2.45653444,1.06935153,4.180967613,1.090466988,11.2988739779869
26.82682683,4.971259977,4.531550866,2.486558457,1.102221396,4.20923616,1.115053152,11.5124401073202
26.92692693,4.986147347,4.527421308,2.495652863,1.154793471,4.232789992,1.149668706,11.7260062366535
27.02702703,5.023708393,4.542994205,2.504833377,1.184901201,4.287015495,1.199107118,12.2892622096242
