GaitPhase,pMMGMean_1,pMMGStd_1,pMMGMean_2,pMMGStd_2,pMMGMean_2_1,pMMGStd_2_1,NewColumn
53.25325325,2.892466666,0.82518934,1.571432508,1.271129007,2.775955151,0.792932883,56.2025091331148
53.35335335,2.892338897,0.825575742,1.570501292,1.291133709,2.797310949,0.789688955,56.060506199486
53.45345345,2.894211127,0.823133716,1.552156034,1.292567968,2.825388469,0.77981688,55.9766373109884
53.55355355,2.904083357,0.837662254,1.535948079,1.288917233,2.845502954,0.783432506,55.9397338013313
53.65365365,2.901905015,0.840572724,1.524444161,1.282857007,2.868739903,0.795983101,55.9028302916743
53.75375375,2.901161064,0.812964049,1.508971606,1.273522831,2.888059852,0.800838317,55.8659267820173
53.85385385,2.891417112,0.826367567,1.502980867,1.246183542,2.916909665,0.819754929,55.8290232723602
53.95395395,2.89317316,0.82350763,1.517156294,1.214076776,2.926986371,0.826326226,55.7921197627032
54.05405405,2.900429208,0.812869518,1.501998388,1.208839976,2.948652333,0.822623147,55.7552162530462
54.15415415,2.900185256,0.812838007,1.506344963,1.171405843,2.967727704,0.833318502,55.7183127433891
54.25425425,2.872910216,0.801536753,1.490165861,1.150477144,2.967910592,0.829361651,55.6814092337321
54.35435435,2.872632774,0.796057222,1.49025711,1.132482474,2.985269558,0.823910794,55.7095622000299
54.45445445,2.860396375,0.813263155,1.476015024,1.111462614,2.977322734,0.819836247,55.7725202914274
54.55455455,2.860159977,0.813498523,1.470772939,1.11686585,2.978989936,0.814769659,55.8354783828249
54.65465465,2.859923579,0.813733893,1.457864187,1.130094773,2.977323804,0.817286285,55.8984364742224
54.75475475,2.861949443,0.799331658,1.454211692,1.134032967,2.977324339,0.816925262,55.9613945656198
54.85485485,2.866345176,0.774126046,1.438349694,1.146230983,2.977445649,0.812171898,56.0243526570173
54.95495495,2.849972159,0.772356152,1.42505622,1.159557986,2.991279112,0.809457302,56.0873107484148
55.05505506,2.849059457,0.745488247,1.398744436,1.165998367,2.995310222,0.802116182,56.1502688461018
55.15515516,2.829585422,0.745384551,1.398432651,1.166112142,3.011796732,0.789709384,56.2132269374993
55.25525526,2.812111387,0.749523496,1.372120867,1.173428771,3.012328465,0.788419059,56.1604409847891
55.35535536,2.790137353,0.74729848,1.365142415,1.178028476,3.025860199,0.779437895,56.0684126259467
55.45545546,2.783163318,0.764872454,1.359497297,1.168972,3.067159735,0.745901027,55.9763842671042
55.55555556,2.782639263,0.759182643,1.344852179,1.175776706,3.096600236,0.718195432,55.8843559082618
55.65565566,2.761079008,0.763443521,1.349745156,1.153352018,3.120551635,0.670080445,55.7923275494193
55.75575576,2.772962627,0.752775784,1.360941841,1.135035853,3.153475283,0.654188063,55.7002991905769
55.85585586,2.762668497,0.767312515,1.363547165,1.121304722,3.187929138,0.637618933,55.6082708317345
55.95595596,2.770374367,0.750736549,1.372809814,1.113512082,3.21410471,0.615876095,55.516242472892
56.05605606,2.769580237,0.778708309,1.376039429,1.092278941,3.253100101,0.591175908,55.4242141140496
56.15615616,2.773227913,0.756392158,1.375785561,1.092321932,3.274044541,0.581673196,55.520254598282
56.25625626,2.77156211,0.754649581,1.38719836,1.10002377,3.293599165,0.573656505,55.650323237352
56.35635636,2.771035446,0.754517991,1.386907708,1.101999188,3.298726068,0.555205379,55.7803918764221
56.45645646,2.769124591,0.752428858,1.38842578,1.117708171,3.311393591,0.544036204,55.9104605154921
56.55655656,2.778463844,0.766249781,1.400051291,1.109820709,3.331031186,0.531578117,56.0405291545621
56.65665666,2.768803096,0.753200646,1.387364448,1.122925546,3.334923416,0.525472954,56.1705977936322
56.75675676,2.748642348,0.753586539,1.409962891,1.115966391,3.342416835,0.516259201,56.3006664327022
56.85685686,2.748420262,0.754059178,1.413074847,1.125284196,3.342459113,0.505640241,56.4307350717723
56.95695696,2.758161166,0.740442021,1.413344961,1.13177634,3.350068958,0.488161952,56.5608037108423
57.05705706,2.74790207,0.726824864,1.410372446,1.115395021,3.364011817,0.488911244,56.7426181096645
57.15715716,2.749642975,0.703308213,1.418782024,1.110669967,3.369954673,0.494692685,56.9277291315166
57.25725726,2.749554205,0.725287272,1.424317673,1.107627829,3.378564194,0.496997151,57.1128401533687
57.35735736,2.749782032,0.698789922,1.43842606,1.110588666,3.386362251,0.521863723,57.2979511752208
57.45745746,2.747507454,0.702701565,1.437206652,1.096180573,3.385379973,0.537233298,57.4830621970729
57.55755756,2.731561923,0.70331944,1.430674932,1.085355478,3.406594557,0.554774758,57.668173218925
57.65765766,2.723810085,0.739948797,1.446967452,1.088206517,3.420568569,0.591917671,57.8532842407771
57.75775776,2.72206125,0.727607295,1.449994435,1.08454121,3.421244374,0.594855871,58.0383952626292
57.85785786,2.721594698,0.713843085,1.457032801,1.081200246,3.447685293,0.629400473,58.2244788623821
57.95795796,2.699970658,0.744856173,1.482100533,1.074893575,3.465270357,0.650149147,58.440198357043
58.05805806,2.690670513,0.703234139,1.495335098,1.082778925,3.488332869,0.66624769,58.6559178517039
58.15815816,2.709614261,0.703693595,1.509742991,1.088596931,3.514798599,0.703172299,58.8716373463648
58.25825826,2.711930289,0.700798141,1.522774341,1.096832021,3.520597662,0.711256849,59.0873568410257
58.35835836,2.699746317,0.691538726,1.549135853,1.112505789,3.531313513,0.723153334,59.3030763356866
58.45845846,2.709562345,0.67803667,1.556758154,1.107192113,3.536008702,0.725729991,59.5187958303475
58.55855856,2.709378374,0.67867675,1.568376964,1.131680246,3.543281467,0.714800685,59.7345153250084
58.65865866,2.699010098,0.664914049,1.58798912,1.137278855,3.548402433,0.726504036,59.9502348196693
58.75875876,2.688697193,0.679202059,1.581601277,1.151087871,3.543703915,0.714534414,60.1673025156934
58.85885886,2.68865994,0.678958103,1.589394615,1.150672617,3.543752679,0.704377766,60.3940257635797
58.95895896,2.679122687,0.665279118,1.614122322,1.179013921,3.543478119,0.699586566,60.6207490114659
59.05905906,2.669085434,0.650893025,1.607002309,1.206849115,3.51925971,0.700006855,60.8474722593521
59.15915916,2.678627761,0.66419664,1.621542234,1.217912808,3.516927512,0.70717787,61.0741955072383
59.25925926,2.670770188,0.679763138,1.626415492,1.232533262,3.513538604,0.714736586,61.3009187551245
59.35935936,2.672780527,0.67675806,1.65296762,1.250413862,3.513452354,0.706703691,61.5276420030107
59.45945946,2.669094933,0.67720131,1.665784168,1.271910247,3.509883833,0.694428916,61.754365250897
59.55955956,2.690299622,0.673266879,1.67074486,1.284141907,3.517096319,0.67743808,61.9810884987832
59.65965966,2.678004311,0.662968486,1.685300147,1.304392035,3.515966463,0.673169806,62.186131230638
59.75975976,2.670209,0.644891919,1.704934626,1.292793294,3.505947893,0.654972712,62.3110385961758
59.85985986,2.68741369,0.648028555,1.710920266,1.296141645,3.508076498,0.655665141,62.4359459617136
59.95995996,2.687118379,0.647629658,1.710458459,1.296536934,3.504377706,0.67339021,62.5608533272514
60.06006006,2.669570875,0.622473605,1.711431196,1.309867141,3.502643681,0.66222365,62.6857606927892
60.16016016,2.669942944,0.621928624,1.698704306,1.289148087,3.507186555,0.671362229,62.8106680583271
60.26026026,2.660315013,0.607241509,1.691977417,1.311112041,3.495981003,0.669910874,62.9355754238649
60.36036036,2.648687082,0.589725966,1.690917193,1.312198402,3.488659669,0.661173614,63.0604827894027
60.46046046,2.645185278,0.594659471,1.699202918,1.31009562,3.481643494,0.665746655,63.1853901549405
60.56056056,2.646124914,0.627252954,1.702183469,1.313504687,3.474697538,0.657636367,63.2812938687434
60.66066066,2.627235722,0.591722114,1.713066618,1.326628873,3.460991395,0.660507934,63.3115460843163
60.76076076,2.647267971,0.587283827,1.723621509,1.331953572,3.460618586,0.646081002,63.3417982998892
60.86086086,2.637259825,0.598644545,1.732096532,1.340631625,3.460245777,0.645876346,63.3720505154621
60.96096096,2.620250176,0.601492377,1.720521838,1.341191147,3.453608137,0.642869455,63.402302731035
61.06106106,2.620224012,0.601488424,1.727122988,1.340520492,3.440000437,0.637433714,63.4325549466079
61.16116116,2.630197848,0.615626608,1.737666322,1.353689378,3.427245933,0.626916992,63.4628071621808
61.26126126,2.620171683,0.629764791,1.741834447,1.349698271,3.439990496,0.593642273,63.4930593777537
61.36136136,2.632205321,0.618362556,1.721110351,1.356157941,3.417870963,0.573674875,63.5233115933266
61.46146146,2.642278653,0.632342712,1.721567628,1.365172978,3.418585264,0.571009693,63.5570303158813
61.56156156,2.652287725,0.612290866,1.73618748,1.376972027,3.414479745,0.538607164,63.5958900426001
61.66166166,2.669296798,0.614866436,1.715688406,1.363836931,3.409051547,0.512952818,63.6347497693189
61.76176176,2.65930587,0.628755716,1.709522665,1.364388571,3.407275151,0.502893873,63.6736094960377
61.86186186,2.669314943,0.642644995,1.710684623,1.36593427,3.41047241,0.481483006,63.7124692227566
61.96196196,2.669324016,0.614107867,1.722368035,1.364961907,3.399284147,0.476665828,63.7513289494754
62.06206206,2.679336472,0.627992361,1.729097493,1.355333864,3.405621558,0.466873352,63.7901886761942
62.16216216,2.700853093,0.63127606,1.740786136,1.365036977,3.397943379,0.435893663,63.829048402913
62.26226226,2.693544291,0.641877716,1.748077804,1.356493819,3.384062331,0.447751171,63.8679081296318
62.36236236,2.690832586,0.643424299,1.751768301,1.355014457,3.370287502,0.442508603,63.8046908311131
62.46246246,2.689926687,0.641867823,1.763572913,1.345499771,3.356327244,0.436689517,63.6389009737241
62.56256256,2.670617884,0.669440041,1.769213516,1.345007683,3.348393945,0.427394394,63.473111116335
62.66266266,2.670800038,0.669447886,1.763081195,1.325921408,3.352029512,0.425681015,63.307321258946
62.76276276,2.660476403,0.711183216,1.772183109,1.317780088,3.336320068,0.408187591,63.1415314015569
62.86286286,2.663152768,0.68645051,1.770776514,1.314918723,3.335505184,0.412763389,62.9757415441679
62.96296296,2.679673021,0.663382645,1.771277258,1.315040403,3.314270882,0.40440499,62.8099516867789
63.06306306,2.671027055,0.641965331,1.764959723,1.314031311,3.315703246,0.416484008,62.6441618293898
63.16316316,2.671214423,0.641996921,1.751965982,1.313648326,3.301331892,0.424295617,62.4783719720008
63.26326326,2.673221041,0.639455704,1.752666217,1.294097017,3.300947375,0.434492378,62.441573948757
63.36336336,2.685020897,0.623064755,1.753055575,1.255043355,3.287280976,0.456222045,62.4904177622934
63.46346346,2.68144688,0.600131476,1.757308798,1.249265705,3.286055016,0.462074327,62.5392615758298
63.56356356,2.6917107,0.614197082,1.753834293,1.245424506,3.277739634,0.482496316,62.5881053893661
63.66366366,2.707357121,0.654221389,1.767223651,1.226323357,3.260658153,0.488931166,62.6369492029025
63.76376376,2.702278161,0.655112529,1.787318664,1.197583017,3.248399839,0.507767265,62.6857930164389
63.86386386,2.701986989,0.654251121,1.783046669,1.200155474,3.233473939,0.52459384,62.7346368299753
63.96396396,2.712975097,0.644070623,1.807498467,1.187854946,3.220290291,0.530679739,62.7834806435117
64.06406406,2.720199117,0.656285841,1.804023653,1.184450409,3.210500684,0.556684776,62.8323244570481
64.16416416,2.721405118,0.659990295,1.81477006,1.188944082,3.203212578,0.565567291,62.8790094487766
64.26426426,2.709111119,0.671472923,1.82123919,1.179619798,3.183924472,0.569412817,62.9247548241211
64.36436436,2.72730207,0.672327666,1.828041652,1.169866257,3.172452066,0.581804243,62.9705001994656
64.46446446,2.719483698,0.690139787,1.82151368,1.170748683,3.174203919,0.586429307,63.0162455748102
64.56456456,2.716356965,0.687174795,1.827990092,1.161712783,3.166717004,0.59869917,63.0619909501547
64.66466466,2.726243726,0.701161281,1.821272923,1.151030233,3.165243812,0.615332145,63.1077363254992
64.76476476,2.750130486,0.701005632,1.82117471,1.150973022,3.163576412,0.634265472,63.1534817008437
64.86486486,2.747517247,0.704385518,1.827743163,1.141686471,3.170551654,0.627145364,63.1992270761882
64.96496496,2.735904008,0.714836471,1.838449755,1.131535903,3.167565935,0.612543994,63.2449724515328
65.06506507,2.745305855,0.701267129,1.848034224,1.129519418,3.182285575,0.622644926,63.1856155348459
65.16516517,2.745219863,0.701150014,1.853325401,1.110130647,3.194123404,0.633733838,63.0987559981335
65.26526527,2.74519368,0.700948317,1.85413298,1.108824243,3.200453989,0.642231556,63.0118964614211
65.36536537,2.750890086,0.708818727,1.86037847,1.100085969,3.200117923,0.625069347,62.9250369247087
65.46546547,2.764656062,0.699816961,1.866708373,1.091325772,3.19733448,0.624571145,62.8381773879963
65.56556557,2.754637253,0.713746971,1.853704943,1.094210649,3.20690339,0.638304788,62.7513178512839
65.66566567,2.754618444,0.713534846,1.86036818,1.065375761,3.214873508,0.6299139,62.6644583145715
65.76576577,2.764695277,0.727600115,1.853653038,1.072715125,3.222873325,0.617507499,62.5775987778591
65.86586587,2.760266071,0.734606197,1.853694653,1.074585761,3.255706309,0.628283415,62.4907392411467
65.96596597,2.783250152,0.757998368,1.84701097,1.083759616,3.310672499,0.570739236,62.2854334810142
66.06606607,2.775734233,0.769369722,1.838719703,1.092832553,3.329427981,0.587244216,62.0658504382123
66.16616617,2.795218314,0.770841582,1.847752921,1.101292642,3.37451222,0.585273681,61.8462673954105
66.26626627,2.815459151,0.742958956,1.833742275,1.120603792,3.399544978,0.575259227,61.6266843526086
66.36636637,2.815199989,0.770937765,1.838923822,1.128728885,3.438130432,0.594697938,61.4071013098068
66.46646647,2.805379675,0.785395065,1.813720984,1.139582941,3.47004922,0.585705608,61.1875182670049
66.56656657,2.817649523,0.830194335,1.826710338,1.155621235,3.508634675,0.576914998,60.967935224203
66.66666667,2.836906438,0.831171275,1.813699693,1.165631858,3.531664574,0.553921787,60.7483521814012
66.76676677,2.834163352,0.827905574,1.815431999,1.195236981,3.55725691,0.533710077,60.5287691385993
66.86686687,2.821187034,0.865322225,1.827603185,1.221749415,3.591786171,0.528047839,60.2576381972951
66.96696697,2.834177182,0.856022405,1.822450159,1.212658333,3.604731404,0.511198176,59.9863125727833
67.06706707,2.834324487,0.856844333,1.82173757,1.210956618,3.585266615,0.507915214,59.7149869482715
67.16716717,2.862703075,0.870550581,1.835066022,1.200532305,3.591801826,0.505349319,59.4436613237596
67.26726727,2.891743161,0.883639736,1.835394474,1.200455035,3.592003704,0.511159961,59.1723356992478
67.36736737,2.911283247,0.883293861,1.836056259,1.180946318,3.582704081,0.517574586,58.901010074736
67.46746747,2.932323333,0.88648352,1.839081454,1.180616355,3.566671265,0.54162432,58.6296844502241
67.56756757,2.922363419,0.899572674,1.82994307,1.160160085,3.564594778,0.548143736,58.3583588257123
67.66766767,2.938903505,0.896398372,1.824727609,1.152004981,3.570825471,0.555333623,58.088295008926
67.76776777,2.918943591,0.923629662,1.810491076,1.130065659,3.560790899,0.574983679,57.8293892404681
67.86786787,2.940672203,0.95412987,1.810441105,1.130379372,3.579809381,0.596486655,57.5704834720102
67.96796797,2.948951291,0.937312952,1.803724467,1.131225199,3.585843211,0.611957362,57.3115777035523
68.06806807,2.931311873,0.968694544,1.810341191,1.131007024,3.586207371,0.626655289,57.0526719350945
68.16816817,2.959172454,0.951285768,1.810291708,1.13132093,3.593225694,0.641754708,56.7937661666366
68.26826827,2.949533035,0.965696796,1.823468888,1.141238625,3.626927562,0.667405492,56.5348603981787
68.36836837,2.943652876,0.954591817,1.810651962,1.13265396,3.627629431,0.700959093,56.2759546297208
68.46846847,2.944732049,0.958551435,1.817501703,1.13289029,3.654664634,0.719484853,56.0170488612629
68.56856857,2.969995133,0.939095517,1.810684777,1.153466741,3.643366503,0.739129963,55.7452409884167
68.66866867,2.970136226,0.939266068,1.806163219,1.161023147,3.642735038,0.754915039,55.4238803714106
68.76876877,2.962742603,0.92878092,1.811849785,1.163011647,3.651436907,0.779856817,55.1025197544046
68.86886887,2.962848979,0.928902374,1.819372344,1.173221576,3.638116544,0.797806844,54.7811591373985
68.96896897,2.942054455,0.924641041,1.814047114,1.163813721,3.63212277,0.825040994,54.4597985203924
69.06906907,2.941653916,0.953763652,1.8178793,1.158474464,3.626128997,0.838733478,54.1384379033863
69.16916917,2.942190485,1.008431052,1.808572681,1.162124532,3.628183939,0.854288971,53.8170772863802
69.26926927,2.942727053,1.007944123,1.81334514,1.179891328,3.603118427,0.850261325,53.4957166693741
69.36936937,2.943344889,1.062726454,1.809672154,1.181237641,3.589147676,0.862424079,53.174356052368
69.46946947,2.963490918,1.08997149,1.790803503,1.19134152,3.563502205,0.876444753,52.8447732770748
69.56956957,2.983636946,1.090346467,1.771830618,1.211033484,3.539820607,0.875047932,52.4971806549402
69.66966967,3.006282974,1.087185911,1.759132938,1.230723071,3.473674249,0.852491303,52.1495880328054
69.76976977,3.02363776,1.090094088,1.764988073,1.250312856,3.441543639,0.843211665,51.8019954106707
69.86986987,3.033828276,1.076264014,1.755250616,1.2583698,3.407667618,0.835094614,51.454402788536
69.96996997,3.043739513,1.090323253,1.742611257,1.269543545,3.367634773,0.837504815,51.1068101664013
70.07007007,3.065508949,1.092868244,1.736196455,1.283955658,3.33437737,0.844979813,50.7592175442666
70.17017017,3.074208593,1.105214031,1.739973111,1.289307792,3.300738774,0.834485455,50.4116249221318
70.27027027,3.074609938,1.105824252,1.746254888,1.299697032,3.264936754,0.8418818,50.0640322999971
70.37037037,3.055117096,1.106284834,1.732855491,1.309635156,3.242198265,0.837996044,49.7434694846883
70.47047047,3.036428816,1.133891863,1.747021181,1.317227253,3.206872401,0.852922065,49.4600679941414
70.57057057,3.037240536,1.107051669,1.744692345,1.31054485,3.181095086,0.857153932,49.1766665035945
70.67067067,3.038052257,1.107081532,1.758942087,1.322959918,3.170883336,0.857788795,48.8932650130475
70.77077077,3.019449463,1.106525186,1.752191829,1.293890905,3.114535458,0.902120821,48.6098635225006
70.87087087,3.010974533,1.093421742,1.751147388,1.29342068,3.088696078,0.907054243,48.3264620319537
70.97097097,3.011499603,1.066176164,1.744938503,1.294373865,3.053513254,0.922903448,48.0430605414068
71.07107107,3.004998955,1.055937519,1.723040974,1.273854183,3.022430267,0.928636141,47.7596590508598
71.17117117,3.005994677,1.022369484,1.729299782,1.274553363,2.99211669,0.932973741,47.4762575603129
71.27127127,3.006990399,1.028399429,1.722315701,1.275412421,2.968803113,0.93338499,47.1292115106247
71.37137137,2.999073207,1.010765716,1.708998288,1.277010413,2.925840999,0.946411275,46.7249972789555
71.47147147,3.002734736,1.020310868,1.710014208,1.290482371,2.895970685,0.95794256,46.3207830472863
71.57157157,3.004171787,1.032265063,1.696808474,1.287097552,2.892360582,0.958984331,45.9165688156171
71.67167167,2.988095466,1.056925748,1.694961487,1.289908889,2.875932865,0.968241803,45.512354583948
71.77177177,2.973253321,1.079841042,1.695912297,1.284163756,2.864461295,0.960912876,45.1081403522788
71.87187187,2.952375141,1.083008308,1.693830139,1.293754524,2.852540353,0.961177167,44.7039261206096
71.97197197,2.952082546,1.113631703,1.693002828,1.321868998,2.828719178,0.961592868,44.2997118889404
72.07207207,2.935280943,1.089820617,1.695659,1.318179304,2.803860176,0.944085304,43.8954976572712
72.17217217,2.924011809,1.100703684,1.698014872,1.322482607,2.793233369,0.917521549,43.5483808669641
72.27227227,2.915761265,1.088985622,1.700673113,1.340964543,2.773463844,0.902127398,43.233922598641
72.37237237,2.907086291,1.076453583,1.706509338,1.344750054,2.751171751,0.898874473,42.919464330318
72.47247247,2.9279179,1.078761476,1.696352571,1.340945016,2.743424203,0.877641067,42.6050060619949
72.57257257,2.919749508,1.010358689,1.702529137,1.350254888,2.713812763,0.881277025,42.2905477936719
72.67267267,2.930581117,0.970240175,1.709067397,1.351157415,2.717801462,0.860630327,41.9760895253489
72.77277277,2.936412726,0.889109466,1.705876171,1.328640408,2.722153327,0.839811879,41.6616312570258
72.87287287,2.923244336,0.848990952,1.709848108,1.313275252,2.731491177,0.820971127,41.3471729887028
72.97297297,2.914594972,0.774290587,1.700212409,1.299171288,2.721049394,0.800884773,41.0327147203797
73.07307307,2.916731837,0.755890297,1.701362322,1.295296538,2.714542134,0.776216522,40.8258691632998
73.17317317,2.920720054,0.788191475,1.702584975,1.291525385,2.700919758,0.766259087,40.6562868324294
73.27327327,2.917105579,0.756000708,1.708639126,1.254919745,2.684051184,0.738635897,40.486704501559
73.37337337,2.924549839,0.738035142,1.718867542,1.24828038,2.646604919,0.718051273,40.3171221706886
73.47347347,2.942044562,0.735697289,1.733101521,1.224579386,2.630158653,0.680590355,40.1475398398182
73.57357357,2.933672919,0.695364657,1.745962937,1.235574949,2.594379054,0.643637621,39.9779575089478
73.67367367,2.926442377,0.683863105,1.752049132,1.225548998,2.564890402,0.617440093,39.8083751780774
73.77377377,2.919256002,0.644099225,1.75837282,1.221874326,2.522023633,0.602718399,39.638792847207
73.87387387,2.901569627,0.646054646,1.777327138,1.204071553,2.492490197,0.580523076,39.4692105163366
73.97397397,2.883883252,0.648010067,1.765020195,1.192979421,2.449929932,0.561922662,39.2343443682433
74.07407407,2.876696877,0.636530458,1.762430302,1.196935111,2.410764121,0.548312671,38.9875124756396
74.17417417,2.840010502,0.610201608,1.78496833,1.182301057,2.380492871,0.524045643,38.7406805830358
74.27427427,2.793365494,0.597956391,1.791280553,1.202602244,2.338378778,0.491128215,38.493848690432
74.37437437,2.768526428,0.556469577,1.823576335,1.190055917,2.31657809,0.461969665,38.2470167978282
74.47447447,2.746725665,0.511533248,1.836556984,1.181133916,2.300277788,0.412470581,38.0001849052244
74.57457457,2.724312289,0.495747556,1.855072168,1.164017472,2.279028041,0.370329044,37.7533530126206
74.67467467,2.708061075,0.47124725,1.866522288,1.164604693,2.252059342,0.329849415,37.5065211200168
74.77477477,2.696904456,0.45395179,1.883832267,1.127575935,2.214354056,0.295852344,37.2596892274131
74.87487487,2.688003694,0.439486736,1.895317994,1.105112657,2.19371884,0.287550569,36.8963973457973
74.97497497,2.678943073,0.423359307,1.908775899,1.085425672,2.182567107,0.265192784,36.5269408845974
75.07507508,2.662777474,0.370313863,1.913705525,1.091875625,2.156187435,0.258381551,36.1574843864888
75.17517518,2.637362634,0.331058074,1.927845768,1.087994383,2.129500701,0.264891296,35.788027925289
75.27527528,2.611447793,0.291095179,1.93102872,1.079050202,2.126773373,0.271186896,35.4021863151104
75.37537538,2.578032953,0.233454614,1.92728241,1.08051831,2.118149458,0.272893158,34.87017538832
75.47547548,2.540118113,0.210462282,1.930688252,1.105990441,2.114524336,0.282349985,34.3381644615294
75.57557558,2.494906696,0.170918808,1.92511716,1.126802917,2.090324974,0.276164843,33.8061535347388
75.67567568,2.471317107,0.127667513,1.931870246,1.129540438,2.073150971,0.242316493,33.1764692747845
75.77577578,2.44408835,0.118867635,1.94174985,1.118874206,2.045975589,0.214289674,32.5319484208682
75.87587588,2.409185269,0.120427828,1.939764448,1.10795372,2.034100326,0.215990588,31.8874275669519
75.97597598,2.388782188,0.136837264,1.935194423,1.092874357,2.013367586,0.188229293,31.3140618776932
76.07607608,2.340379107,0.124962428,1.939693801,1.077468304,1.994968179,0.170990272,30.8601547195884
76.17617618,2.297605653,0.116439805,1.957371356,1.040142148,1.979631726,0.131654276,30.4062475614837
76.27627628,2.255737047,0.1349303,1.942283146,1.023956216,1.935710219,0.092225914,29.9523404033789
76.37637638,2.228866439,0.146346896,1.957867154,0.997088844,1.896712971,0.072232495,29.4938007124536
76.47647648,2.201203473,0.156642929,1.941529362,0.978943801,1.857364686,0.09377246,29.0321392036003
76.57657658,2.163376108,0.152564331,1.931268498,0.969062917,1.80725042,0.13909872,28.570477694747
76.67667668,2.122912607,0.139100818,1.921258809,0.958795388,1.763802819,0.197170468,28.1088161858937
76.77677678,2.075949105,0.100888569,1.92557099,0.926940497,1.733566764,0.235333325,27.6276743250695
76.87687688,2.046047537,0.051275025,1.943216503,0.920332171,1.681089451,0.291796845,27.1003549367622
76.97697698,1.99223565,0.022747855,1.940716872,0.914421729,1.649604169,0.334416153,26.5730355484547
77.07707708,1.960423763,0.001536674,1.950572389,0.907663167,1.62436113,0.379471273,26.0457161601474
77.17717718,1.930138451,0.002449098,1.962330861,0.898517327,1.587884094,0.387145477,25.6379742216936
77.27727728,1.905160299,0.003462239,1.972720394,0.900121059,1.54097373,0.419148925,25.34177243601
77.37737738,1.867001967,0.008507355,1.966174993,0.912483485,1.503063367,0.444675022,25.0455706503265
77.47747748,1.827845948,0.016231037,1.963644962,0.902508114,1.468801653,0.485414077,24.7493688646429
77.57757758,1.797477917,0.015769268,1.951518206,0.917026406,1.447157069,0.550107425,24.4531670789593
77.67767768,1.771019795,0.011192265,1.942724784,0.897731495,1.427330522,0.636214817,24.1569652932757
77.77777778,1.770096209,0.000516731,1.917264695,0.86341245,1.412406147,0.708872644,23.8607635075921
77.87787788,1.753738156,0.003012166,1.904247074,0.826186388,1.402553065,0.787138567,23.5645617219085
77.97797798,1.741325702,0.005430666,1.896710183,0.789349366,1.36358859,0.851825911,23.2683599362249
78.07807808,1.74239473,0.00136941,1.890777897,0.759102221,1.298576068,0.900283531,22.9721581505413
78.17817818,1.704921653,0.039098773,1.878885985,0.744141789,1.250497145,0.925909057,22.797126631069
78.27827828,1.675069463,0.064978281,1.869174807,0.712510263,1.186114919,0.946832695,22.6496082226867
78.37837838,1.643217273,0.093686216,1.87782909,0.642044323,1.127499992,0.934046174,22.5020898143044
78.47847848,1.604365083,0.133707859,1.872821711,0.574827562,1.065174342,0.909469044,22.3545714059221
78.57857858,1.586512893,0.148273658,1.869747809,0.547244733,1.01979417,0.889316344,22.2070529975398
78.67867868,1.555279721,0.143579259,1.853747931,0.53419349,0.966509812,0.892152237,22.0595345891575
78.77877878,1.55679526,0.155171706,1.842242547,0.536626703,0.935892121,0.873832577,21.9120161807752
78.87887888,1.568384575,0.154140568,1.836279706,0.530068627,0.894607763,0.886366605,21.7644977723929
78.97897898,1.599473891,0.153816538,1.799457004,0.528470036,0.855990072,0.898772365,21.6169793640106
79.07907908,1.630563207,0.152078293,1.772220578,0.546647939,0.795826332,0.905747234,21.4647212387838
79.17917918,1.646152523,0.151047155,1.751823661,0.571406157,0.746123893,0.924180243,21.3120318782769
79.27927928,1.663813911,0.164056227,1.74021316,0.581225513,0.680059131,0.9361872,21.15934251777
79.37937938,1.670137336,0.170472183,1.720809214,0.592288138,0.616847753,0.965305044,21.0066531572631
79.47947948,1.688105183,0.191061236,1.692090257,0.618729384,0.585584656,0.968254529,20.8539637967562
79.57957958,1.697397223,0.197250321,1.678037967,0.62734993,0.54335793,0.954048628,20.7012744362493
79.67967968,1.712384458,0.251953727,1.647652344,0.658619563,0.500828927,0.916708688,20.5485850757424
79.77977978,1.686871692,0.250795697,1.612933387,0.670493993,0.482805082,0.886713848,20.3958957152355
79.87987988,1.660358928,0.307620422,1.58795779,0.653804326,0.463426128,0.877818343,20.2442342716881
79.97997998,1.645846162,0.320604528,1.551963944,0.654430757,0.460455459,0.886615973,20.1473815224082
80.08008008,1.613397792,0.331352192,1.505777602,0.665600073,0.434598905,0.875444544,20.0505287731284
80.18018018,1.58537314,0.304715594,1.487032368,0.68361056,0.359748357,0.909781244,19.9536760238485
80.28028028,1.532636776,0.292628833,1.452714896,0.687713313,0.321062034,0.899710851,19.8568232745686
80.38038038,1.48581933,0.232344144,1.412335362,0.673225701,0.278150697,0.889767974,19.7599705252887
80.48048048,1.453434317,0.188227357,1.35769857,0.657595845,0.252457291,0.836533042,19.6631177760088
80.58058058,1.40790516,0.163705709,1.29844388,0.678267213,0.179416262,0.852948646,19.5662650267289
80.68068068,1.396136232,0.099246993,1.265280102,0.649454044,0.172629622,0.820069525,19.4694122774491
80.78078078,1.361978185,0.084820318,1.206926012,0.66228063,0.156825218,0.805068077,19.3900751269767
80.88088088,1.341408419,0.054132747,1.158966017,0.6879745,0.13346726,0.790720941,19.4409845300532
80.98098098,1.320139953,0.052717557,1.111989004,0.695462394,0.117377547,0.748796236,19.4918939331298
81.08108108,1.280455072,0.049062841,1.0869199,0.688739616,0.078768719,0.739119692,19.5428033362064
