GaitPhase,pMMGMean_3,pMMGStd_3,pMMGMean_3_1,pMMGStd_3_1,pMMGMean_2,pMMGStd_2,NewColumn
27.32732733,10.10059807,3.675083744,12.07565175,3.32482265,10.60656488,2.025516304,14.0309257924395
27.42742743,10.22423502,3.703813585,12.22448639,3.274438575,10.71517803,2.030672101,14.6114803200446
27.52752753,10.35409933,3.755500302,12.37983241,3.203867646,10.84143733,2.062197527,15.1920348476497
27.62762763,10.4977587,3.796304558,12.50838912,3.154238257,10.97603646,2.132387331,15.7725893752548
27.72772773,10.63058582,3.803302242,12.63643555,3.09567153,11.13034148,2.257360683,16.1824553294444
27.82782783,10.75074628,3.836420275,12.7818707,3.016907834,11.29243033,2.397302836,16.5022152066125
27.92792793,10.89657341,3.871166571,12.94466353,2.962822062,11.44751918,2.491990154,16.8219750837806
28.02802803,11.04952867,3.888419653,13.107872,2.934925308,11.57610803,2.618497277,17.1417349609487
28.12812813,11.24003813,3.897223382,13.24975503,2.889058405,11.72319687,2.7032851,17.4614948381169
28.22822823,11.37339785,3.870667412,13.35854457,2.871694223,11.85378573,2.749182051,17.781254715285
28.32832833,11.50365225,3.802623096,13.47620871,2.863993791,12.01687458,2.750531277,18.1010145924531
28.42842843,11.60790666,3.752186407,13.60271758,2.817936415,12.16225668,2.665029397,18.4207744696212
28.52852853,11.71116106,3.714010571,13.75792114,2.778542971,12.35426516,2.59540862,18.6569444437075
28.62862863,11.81841546,3.696307307,13.89479137,2.745059533,12.50577364,2.501039101,18.8893984990826
28.72872873,11.93988431,3.664895098,13.99482065,2.75469906,12.64928212,2.417983294,19.1218525544578
28.82882883,12.06151506,3.649492848,14.08668637,2.772843493,12.76874555,2.382947038,19.3543066098329
28.92892893,12.18908979,3.649283053,14.17869622,2.766281972,12.87417496,2.299779397,19.586760665208
29.02902903,12.30399935,3.669355082,14.25369899,2.716058131,12.97730506,2.235987471,19.8192147205832
29.12912913,12.41431867,3.690343569,14.30741971,2.687467974,13.0602682,2.212853559,20.0516687759583
29.22922923,12.53030464,3.680870472,14.34947375,2.627354509,13.13982198,2.180814174,20.2841228313334
29.32932933,12.64197864,3.670974737,14.42154368,2.544034724,13.26156946,2.180161421,20.519467321575
29.42942943,12.75402708,3.675178443,14.51369962,2.464095427,13.39631694,2.217692419,20.8125396465144
29.52952953,12.85603228,3.698353979,14.64339379,2.42126479,13.50556441,2.289871663,21.1056119714537
29.62962963,12.95765767,3.727900071,14.76035496,2.375993128,13.61781188,2.35780826,21.3986842963931
29.72972973,13.06276942,3.768690252,14.95205687,2.294260508,13.72005937,2.413016935,21.6917566213324
29.82982983,13.15983378,3.785199884,15.11042057,2.234331373,13.87152967,2.426464639,21.9848289462717
29.92992993,13.25309367,3.812661252,15.26336614,2.171489087,14.0362441,2.453090061,22.2779012712111
30.03003003,13.36207148,3.793062066,15.41790287,2.104786367,14.18695853,2.472644412,22.5709735961504
30.13013013,13.47763028,3.754967558,15.56936443,2.059342243,14.39117297,2.443408396,22.8640459210898
30.23023023,13.5768832,3.73214345,15.69583856,1.993522681,14.5898874,2.420536338,23.1290310684719
30.33033033,13.64469682,3.700670723,15.78310014,1.913976808,14.81410183,2.391300321,23.2157394434052
30.43043043,13.7236506,3.662976906,15.87669506,1.863102859,14.98632483,2.323868418,23.3024478183385
30.53053053,13.77732405,3.600497147,15.95102731,1.777256637,15.15156889,2.253388437,23.3891561932717
30.63063063,13.84880962,3.561920479,16.01366817,1.685844516,15.28049437,2.206499536,23.475864568205
30.73073073,13.91735376,3.511479138,16.05046124,1.605894939,15.42485578,2.120629164,23.5625729431383
30.83083083,13.95810611,3.464609756,16.08247287,1.513451206,15.55016564,2.041756951,23.6492813180716
30.93093093,13.99261134,3.383367142,16.09699547,1.454041842,15.67955307,1.996935574,23.7359896930049
31.03103103,14.00761892,3.315769494,16.12567039,1.371544712,15.78330988,1.942737069,23.8226980679382
31.13113113,14.05629316,3.243138078,16.19070067,1.269841744,15.87410332,1.932327385,23.8333781261131
31.23123123,14.08240019,3.201559335,16.24918599,1.155331134,15.94793565,1.920448476,23.5905706486028
31.33133133,14.104022,3.137739456,16.29723655,1.039065693,16.00940342,1.927685937,23.3477631710925
31.43143143,14.13628763,3.063453284,16.35543557,0.908931524,16.08398637,1.973032231,23.1049556935822
31.53153153,14.17130767,2.9706208,16.41630125,0.79093298,16.14022848,1.994818924,22.8621482160719
31.63163163,14.2270936,2.888041329,16.49383361,0.667820986,16.21485998,2.004741234,22.6193407385616
31.73173173,14.26215882,2.785180539,16.56814861,0.564041711,16.30092391,1.977282426,22.3765332610513
31.83183183,14.28421315,2.694602148,16.64108485,0.488822861,16.42287659,1.955637818,22.1337257835409
31.93193193,14.32189368,2.596890322,16.68772406,0.458029697,16.53863361,1.914470911,21.8909183060306
32.03203203,14.35919413,2.517232081,16.69399657,0.469677965,16.66057877,1.869317521,21.7354167182381
32.13213213,14.3554946,2.436282295,16.70929042,0.520063392,16.7855839,1.820047347,21.7530436838737
32.23223223,14.34018144,2.346942549,16.73001338,0.645590022,16.91360255,1.779307048,21.7706706495092
32.33233233,14.32159632,2.253530593,16.74582942,0.78271655,17.00927985,1.682049172,21.7882976151447
32.43243243,14.31257135,2.160998244,16.7525004,0.867673792,17.09678397,1.568738058,21.8059245807802
32.53253253,14.30223351,2.069047709,16.72717346,0.954570468,17.18814922,1.431651074,21.8235515464157
32.63263263,14.29367826,1.959208261,16.69934575,1.051872495,17.30733437,1.35912518,21.8411785120512
32.73273273,14.26178966,1.861242784,16.66219028,1.163113708,17.4363676,1.276603873,21.8588054776867
32.83283283,14.23190107,1.791264537,16.66993737,1.293137921,17.55976917,1.210576007,21.8764324433222
32.93293293,14.20999984,1.723119982,16.64635113,1.414517986,17.66382539,1.184634507,22.0096174262521
33.03303303,14.20909819,1.637259934,16.60519532,1.545025748,17.79988161,1.147379302,22.2947844293742
33.13313313,14.19902483,1.561312567,16.58123564,1.655913037,17.93843783,1.108002776,22.5799514324964
33.23323323,14.21443041,1.50105127,16.53856809,1.740867171,18.08045594,1.090600454,22.8651184356185
33.33333333,14.23323982,1.451650825,16.48145142,1.81386142,18.20792767,1.038615489,23.1502854387406
33.43343343,14.24804923,1.413999257,16.43434949,1.893854592,18.35289965,0.990166395,23.4354524418627
33.53353353,14.24203648,1.363307812,16.42877352,2.00621293,18.47058075,0.881908982,23.7206194449848
33.63363363,14.22236722,1.333484499,16.42286421,2.119167202,18.55826186,0.801935833,24.0057864481069
33.73373373,14.1831528,1.307669554,16.42395491,2.242800763,18.65144296,0.707113441,24.290953451229
33.83383383,14.14280755,1.269531763,16.43138755,2.365947389,18.73229061,0.595792065,24.5686047676938
33.93393393,14.10292337,1.255341975,16.43626693,2.512588592,18.81607593,0.45910298,24.8393348573705
34.03403403,14.0496448,1.222570059,16.4175449,2.6281757,18.89986125,0.322413899,25.1100649470471
34.13413413,13.99164617,1.189290725,16.38780547,2.712854868,18.98577948,0.188741203,25.3807950367238
34.23423423,13.94562261,1.114710334,16.34004529,2.768134161,19.05303409,0.083828492,25.6515251264005
34.33433433,13.90756404,1.029961679,16.2856725,2.831161423,19.12992384,0.055541343,25.9222552160772
34.43443443,13.86284932,0.954023128,16.26168678,2.900133976,19.19724601,0.187228554,26.1929853057539
34.53453453,13.81120596,0.887395371,16.26848403,2.966461257,19.24557094,0.293463818,26.4637153954306
34.63463463,13.76622927,0.826060057,16.26770342,3.027326044,19.29508113,0.435316415,26.7344454851072
34.73473473,13.74091924,0.782576423,16.26986485,3.092667149,19.35409132,0.583532983,26.8093613937417
34.83483483,13.72153717,0.743542579,16.2720026,3.178445268,19.40428064,0.71028301,26.7589172017872
34.93493493,13.68629009,0.73260198,16.29841391,3.263458381,19.44477782,0.864881938,26.7084730098328
35.03503504,13.646981,0.713026367,16.30749189,3.331557265,19.482275,1.008167152,26.658028812839
35.13513514,13.60226933,0.717024388,16.31859616,3.411960872,19.51327217,1.169130046,26.6075846208845
35.23523524,13.57342952,0.693145971,16.29825516,3.466428851,19.61495073,1.3240237,26.468663752154
35.33533534,13.54825637,0.632311066,16.27173916,3.547431233,19.66814443,1.478155224,26.2542540021672
35.43543544,13.5240966,0.568000976,16.27748674,3.594883844,19.72282462,1.617456616,26.0398442521805
35.53553554,13.49871136,0.497401274,16.25919977,3.634277524,19.77201761,1.748961742,25.8254345021937
35.63563564,13.46594874,0.430833528,16.23478184,3.629682777,19.81422392,1.905903872,25.611024752207
35.73573574,13.42466541,0.365677716,16.20000468,3.607469004,19.86213167,2.012356537,25.377729937514
35.83583584,13.3913866,0.306269702,16.1618343,3.591521925,19.85719308,2.118738062,25.0380764198725
35.93593594,13.37326028,0.268675708,16.13346071,3.575110332,19.8769095,2.200914273,24.6984229022311
36.03603604,13.32196627,0.240243326,16.08710414,3.551999648,19.90028032,2.299135609,24.3587693845896
36.13613614,13.31111805,0.205645703,16.05451121,3.534064729,19.90974327,2.388741351,24.9612518534165
36.23623624,13.30693651,0.18144594,16.01600601,3.507047113,19.90391706,2.466028105,25.823002937203
36.33633634,13.31001081,0.137165474,15.98446672,3.472880029,19.8954727,2.580958617,26.8734001792321
36.43643644,13.30712941,0.100825204,15.96172638,3.430835098,19.86997629,2.666264257,28.2844919815411
36.53653654,13.29491468,0.07097587,15.94707246,3.421886299,19.87154079,2.802567728,29.6955837838502
36.63663664,13.25657381,0.018759515,15.91089835,3.416111628,19.86822004,2.910749202,31.2926164428091
36.73673674,13.24079875,0.054540727,15.88139091,3.409074561,19.85489928,3.033072807,32.9578213697588
36.83683684,13.19808976,0.086439726,15.85636142,3.394158788,19.85157852,3.169538557,33.2744648157901
36.93693694,13.17443541,0.135742721,15.80748808,3.367918667,19.83631403,3.344108483,33.5911082618214
37.03703704,13.16444814,0.150181009,15.79455046,3.3611647,19.8351233,3.456348711,33.9077517078527
37.13713714,13.16127846,0.201471806,15.7884553,3.346050681,19.84193257,3.578488441,34.224395153884
37.23723724,13.13853378,0.226791235,15.79290336,3.333390124,19.81933793,3.687329035,34.4114755065186
37.33733734,13.14811232,0.283632228,15.76731136,3.296842729,19.75735487,3.740465995,34.4661717463244
37.43743744,13.14759508,0.332115128,15.75873606,3.280069193,19.69587181,3.794310064,34.5208679861302
37.53753754,13.1490932,0.382814527,15.73629441,3.261342356,19.61438875,3.846739919,34.575564225936
37.63763764,13.14546799,0.432083831,15.69133849,3.257937514,19.51578296,3.897929131,34.6302604657418
37.73773774,13.14982123,0.457345794,15.65648848,3.230782426,19.4623953,3.938910371,34.6849567055476
37.83783784,13.15402123,0.49725719,15.59973899,3.204677321,19.40342806,3.96091226,34.7396529453533
37.93793794,13.15155745,0.541809223,15.53737721,3.178871985,19.32880786,3.952009104,34.7943491851591
38.03803804,13.13576035,0.581773059,15.51310486,3.159989612,19.24349856,3.957400409,34.8490454249649
38.13813814,13.13996324,0.596699384,15.45364366,3.113427529,19.1521182,3.965720651,34.7998560836014
38.23823824,13.12452527,0.61358316,15.40890547,3.058531348,19.08473784,3.952827696,34.6785343199764
38.33833834,13.13092775,0.631514308,15.37797454,3.025005956,19.02534499,3.97813617,34.5572125563514
38.43843844,13.12870298,0.638151224,15.35931019,2.983082296,19.00489945,3.976649089,34.4358907927265
38.53853854,13.13435754,0.644088843,15.33199391,2.931918523,18.95505986,3.988746871,34.3145690291015
38.63863864,13.13284893,0.649036034,15.2842372,2.887147899,18.90617896,3.97391618,34.1932472654765
38.73873874,13.13634032,0.674731017,15.25209509,2.823875239,18.86729807,3.944943354,34.0719255018515
38.83883884,13.10883171,0.678668293,15.20795299,2.787649257,18.81841717,3.903242605,33.9506037382266
38.93893894,13.10841164,0.699829904,15.15957836,2.757150987,18.75703627,3.815579916,33.8292819746016
39.03903904,13.09328305,0.713084305,15.10606281,2.695537199,18.71065455,3.749131592,33.894763791247
39.13913914,13.06749862,0.748098643,15.06845434,2.641080405,18.66226902,3.651575978,34.0437555531366
39.23923924,13.05538085,0.749020043,15.00813918,2.584578077,18.60075985,3.508590695,34.1927473150262
39.33933934,13.02572956,0.766059391,14.94953461,2.5324485,18.5456879,3.397654942,34.3417390769158
39.43943944,13.00514532,0.778477058,14.9035967,2.449811567,18.47680113,3.283791667,34.4907308388054
39.53953954,12.98313402,0.789222339,14.85796118,2.405878316,18.42240986,3.19867982,34.639722600695
39.63963964,12.9499994,0.823271529,14.80016341,2.321734256,18.31017475,3.040895234,34.7887143625845
39.73973974,12.91173453,0.830534389,14.75828199,2.249809988,18.27746315,3.020290773,34.9377061244741
39.83983984,12.89143428,0.844917926,14.74068503,2.219825596,18.20245027,2.969321058,35.0866978863637
39.93993994,12.86428086,0.858147063,14.71774227,2.197167882,18.15101609,2.8343587,35.3529323951732
40.04004004,12.83379409,0.867437156,14.68384873,2.172109894,18.06648208,2.748752638,35.6515038112272
40.14014014,12.78831,0.88664008,14.63070795,2.130588876,18.00370533,2.633104802,35.9500752272812
40.24024024,12.7573474,0.910280393,14.59020131,2.096431514,17.94025641,2.543376431,36.2486466433352
40.34034034,12.72619672,0.926260853,14.56935255,2.045910884,17.88088007,2.452336482,36.5472180593892
40.44044044,12.69872741,0.949212827,14.53617044,2.005139669,17.81247269,2.362666862,36.8457894754432
40.54054054,12.6632581,0.951333417,14.49622641,1.957654667,17.75133297,2.296708481,37.1443608914972
40.64064064,12.6347888,0.982057176,14.47584805,1.884950143,17.69842296,2.222637599,37.4429323075511
40.74074074,12.60231825,1.000595597,14.45999694,1.868463518,17.66720312,2.131157989,37.7415037236051
40.84084084,12.57008962,1.001893607,14.41577233,1.803458585,17.60847528,2.04178839,38.0526627959829
40.94094094,12.56428814,1.028664906,14.3959531,1.752283264,17.54905875,1.965586958,38.3656684149113
41.04104104,12.54277253,1.052642445,14.36646287,1.701732178,17.49190097,1.885508827,38.6786740338398
41.14114114,12.533443,1.086605209,14.36562896,1.667188759,17.43370766,1.803966226,38.9916796527683
41.24124124,12.5143397,1.092988897,14.37945155,1.624069819,17.38882952,1.730463216,39.3046852716967
41.34134134,12.50157403,1.118214421,14.33069595,1.536231229,17.35631848,1.666114915,39.6176908906252
41.44144144,12.49559197,1.125406251,14.3034446,1.493761952,17.32083385,1.635662986,39.9306965095536
41.54154154,12.48899769,1.138925118,14.28024814,1.469127931,17.3015264,1.580918852,40.2437021284821
41.64164164,12.4575486,1.160188781,14.27926223,1.46668592,17.27321894,1.483748319,40.5567077474106
41.74174174,12.4301842,1.165905697,14.25689126,1.436792484,17.25141149,1.43253972,41.0275826560551
41.84184184,12.43120685,1.178074274,14.2234579,1.398847238,17.22560404,1.360117932,41.5050535180107
41.94194194,12.42044205,1.176677245,14.19652821,1.356116745,17.20524205,1.305640374,41.9825243799664
42.04204204,12.43535006,1.194115414,14.1682436,1.296719809,17.18152976,1.224567672,42.459995241922
42.14214214,12.43630827,1.218135098,14.13741824,1.232880064,17.16031746,1.169657914,42.9374661038777
42.24224224,12.46954726,1.214556247,14.09863034,1.182785894,17.18060517,1.082928354,43.4149369658334
42.34234234,12.47205355,1.256135221,14.06227488,1.15493325,17.18839288,1.012462245,43.9081216055794
42.44244244,12.47747272,1.261401626,14.0393325,1.130632451,17.14568059,0.959673815,44.6120518631146
42.54254254,12.50121357,1.286272283,14.02919893,1.095798687,17.1459683,0.901228523,45.3159821206498
42.64264264,12.52311008,1.311431104,13.99657086,1.056040918,17.11347062,0.835257415,46.019912378185
42.74274274,12.51634272,1.330866802,13.9640995,1.031271152,17.09471249,0.753017872,46.7238426357202
42.84284284,12.50902695,1.271687997,13.94076794,0.987994556,17.07359851,0.70098007,47.4277728932554
42.94294294,12.4858203,1.236070677,13.90956383,0.945293526,17.06059564,0.66575569,47.9566126790754
43.04304304,12.4591201,1.199002376,13.88881685,0.900836567,17.02723041,0.604173716,48.4406204963503
43.14314314,12.40233425,1.159565136,13.87423503,0.877634833,17.02920001,0.574645124,48.9246283136251
43.24324324,12.38380779,1.136993297,13.85998654,0.841369094,17.0074459,0.551796884,49.4086361309
43.34334334,12.35909588,1.096442872,13.84613547,0.823787058,16.99959599,0.534642873,49.8926439481748
43.44344344,12.35230064,1.094266679,13.83870669,0.81137977,16.99700856,0.510875366,50.3766517654497
43.54354354,12.34667156,1.095331985,13.81122671,0.799176289,16.98892113,0.49347181,50.8606595827245
43.64364364,12.34050195,1.089983269,13.80185539,0.78385062,16.9758337,0.45626927,51.2450441061165
43.74374374,12.33490258,1.085918606,13.79528186,0.773175552,16.97774628,0.431794649,51.5298673792606
43.84384384,12.33267988,1.092317746,13.78747611,0.779027105,16.97765885,0.404491606,51.8146906524047
43.94394394,12.32522328,1.08487213,13.76879314,0.762567953,16.95707299,0.39769687,52.0995139255489
44.04404404,12.31499931,1.075136546,13.76288042,0.751433395,16.95411338,0.429722938,52.3843371986931
44.14414414,12.31479385,1.093696215,13.75628157,0.756094234,16.95626565,0.397951175,52.6691604718372
44.24424424,12.31399913,1.106614632,13.74861655,0.756746132,16.96541792,0.384564188,52.9539837449813
44.34434434,12.30941509,1.088678496,13.7487147,0.744471471,16.97507018,0.370470094,53.2388070181255
44.44444444,12.28712801,1.063311626,13.74914618,0.764256636,16.99138911,0.375232175,53.5236302912696
44.54454454,12.28601277,1.05634742,13.76224434,0.761629368,17.03443377,0.397352712,53.7924631981039
44.64464464,12.27212114,1.040263007,13.76233818,0.762116066,17.07715706,0.425008294,54.0501301182473
44.74474474,12.26973537,1.018136697,13.76242304,0.762615231,17.13928364,0.49489946,54.3077970383906
44.84484484,12.27845271,1.000293122,13.75675548,0.762070552,17.18490313,0.511767651,54.5654639585339
44.94494494,12.26893224,0.98548252,13.75421025,0.769485347,17.24457516,0.563916863,54.8231308786772
45.04504505,12.26740669,0.985676092,13.75525513,0.766698433,17.2797472,0.594145764,55.0807978245614
45.14514515,12.26164568,0.970768396,13.74025224,0.768991028,17.30041924,0.62508177,55.3384647447047
45.24524525,12.26766497,0.971227872,13.74579649,0.759274805,17.35809127,0.680059411,55.5961316648481
45.34534535,12.27057595,0.987651229,13.73147527,0.758274351,17.38556383,0.71495594,55.8537985849914
45.44544545,12.28050063,1.006751283,13.74382071,0.767663529,17.39640837,0.758598882,56.1517996618976
45.54554555,12.29410238,1.041586353,13.74416616,0.769408057,17.40238688,0.768111244,56.4689290808407
45.64564565,12.30617114,1.069882724,13.74835914,0.767986588,17.43036539,0.80873629,56.7860584997839
45.74574575,12.30950351,1.111204014,13.76211401,0.766045851,17.4358439,0.824612614,57.103187918727
45.84584585,12.3210254,1.141693169,13.75936021,0.767071509,17.42982241,0.810083339,57.4203173376702
45.94594595,12.31348137,1.154674313,13.76635104,0.773265345,17.42780092,0.836566254,57.7374467566133
46.04604605,12.3226649,1.14868449,13.77195434,0.782439864,17.42437114,0.832773282,58.0545761755564
46.14614615,12.30668285,1.147959031,13.76827669,0.772548481,17.43225245,0.820494484,58.3717055944996
46.24624625,12.29380013,1.150127577,13.77726004,0.764104742,17.4119262,0.821237137,58.6888350134427
46.34634635,12.28108491,1.141460865,13.77897309,0.764116891,17.39987522,0.837146842,58.9061541326557
46.44644645,12.28749515,1.14420219,13.78052427,0.769059792,17.40370513,0.864538724,59.0929848931986
46.54654655,12.25937418,1.127433151,13.77904797,0.744617401,17.40025225,0.889502082,59.2798156537414
46.64664665,12.229404,1.094722664,13.80052975,0.76681436,17.42175603,0.948345264,59.4666464142842
46.74674675,12.20007034,1.059584043,13.80034487,0.756293004,17.4274107,0.95790438,59.6534771748271
46.84684685,12.17497941,1.031878742,13.80715998,0.776185035,17.42661704,1.013352383,59.84030793537
46.94694695,12.15822181,0.99456884,13.82064176,0.776612501,17.43757482,1.029553913,60.0271386959128
47.04704705,12.12843174,0.948898125,13.82712354,0.766429679,17.44353261,1.011814311,60.2139694564557
47.14714715,12.1052837,0.913955219,13.81398238,0.76663605,17.46199039,0.983468115,60.4008002169985
47.24724725,12.11015924,0.911969249,13.82819555,0.746405585,17.44194818,0.982699081,60.5197678691225
47.34734735,12.09006491,0.901915261,13.82087599,0.746316202,17.44093644,0.981973156,60.627469699252
47.44744745,12.07684817,0.891722546,13.8091577,0.745214896,17.43202887,0.998365104,60.7351715293815
47.54754755,12.07129809,0.901161564,13.80877275,0.742577757,17.44110801,1.011834193,60.8428733595109
47.64764765,12.06308135,0.901215842,13.80905446,0.732027289,17.43791151,1.007534365,60.9505751896404
47.74774775,12.05832575,0.881564485,13.80733617,0.73389811,17.43609871,1.039132499,61.0582770197699
47.84784785,12.04786403,0.877953983,13.78793669,0.74309717,17.43626223,1.057591251,61.1659788498994
47.94794795,12.05076119,0.859419721,13.78894823,0.736016813,17.43016699,1.068055233,61.2736806800288
48.04804805,12.03510123,0.868532141,13.79429443,0.762822692,17.43778131,1.098611053,61.3813825101583
48.14814815,12.02458576,0.870784929,13.78823323,0.782302379,17.42494042,1.10060263,61.165818016795
48.24824825,12.0359972,0.850486309,13.79565351,0.771324393,17.39233639,1.090069594,60.9338184039539
48.34834835,12.0437381,0.859575729,13.79124596,0.777190066,17.3846132,1.09951096,60.7018187911128
48.44844845,12.03581903,0.842359463,13.80593482,0.794798229,17.37138078,1.116743573,60.4698191782718
48.54854855,12.03717498,0.841731235,13.79585123,0.800756202,17.36314836,1.098620839,60.2378195654307
48.64864865,12.03725352,0.835702827,13.79004422,0.784492415,17.37491594,1.087569178,60.0058199525896
48.74874875,12.02266539,0.839626337,13.78145246,0.801872284,17.37103384,1.055799756,59.7738203397485
48.84884885,12.00642061,0.827743064,13.76194178,0.813655141,17.36954878,1.026006041,59.5418207269075
48.94894895,11.99682247,0.835516294,13.76843109,0.821298652,17.37056373,1.02803212,59.3158238087166
49.04904905,11.98520367,0.830851999,13.76696412,0.827476146,17.3501461,0.998143048,59.1914000540729
49.14914915,11.97056903,0.825026159,13.7557501,0.830172791,17.34628111,0.964643988,59.0669762994291
49.24924925,11.97234361,0.827574756,13.73624768,0.85939637,17.31681552,0.976964599,58.9425525447854
49.34934935,11.97078485,0.82475552,13.72983842,0.868813327,17.30605114,0.987448439,58.8181287901417
49.44944945,11.9512261,0.831756953,13.72284538,0.878518539,17.32452534,1.012411837,58.6937050354979
49.54954955,11.92566734,0.82100928,13.717519,0.865757429,17.3226875,1.055535292,58.5692812808542
49.64964965,11.93210858,0.81967559,13.72385929,0.885251872,17.33162844,1.091035584,58.4448575262105
49.74974975,11.91337499,0.83946206,13.70886625,0.878123905,17.33958035,1.116670413,58.3204337715668
49.84984985,11.92587167,0.838269607,13.72153987,0.897758917,17.34860849,1.135141941,58.2334761026422
49.94994995,11.91598931,0.8504945,13.70356217,0.891503559,17.33873573,1.169580345,58.3480603955596
50.05005005,11.91497615,0.849152617,13.70299507,0.8860078,17.34874931,1.184059024,58.462644688477
50.15015015,11.91269505,0.840743405,13.70304761,0.895809144,17.34762274,1.211067411,58.5772289813943
50.25025025,11.8992241,0.854195116,13.70081219,0.929746111,17.3512349,1.216493117,58.6918132743117
50.35035035,11.89431128,0.845256832,13.68700136,0.942631631,17.32676848,1.265648319,58.8063975672291
50.45045045,11.8745008,0.848385963,13.67548611,0.971694341,17.32595652,1.270184592,58.9209818601465
50.55055055,11.86601954,0.829204852,13.6570506,0.989154199,17.32518957,1.290200815,59.0355661530639
50.65065065,11.85253829,0.827522361,13.66249264,1.002158841,17.32391712,1.288288936,59.1501504459812
50.75075075,11.83905703,0.82695804,13.65618192,1.034493726,17.31168772,1.29916588,59.2289381010723
50.85085085,11.83190911,0.829213547,13.6566688,1.054783758,17.30456556,1.317265528,59.2006460026126
50.95095095,11.82656838,0.818571482,13.657489,1.055707175,17.2950485,1.30369402,59.1723539041529
51.05105105,11.82521048,0.807518903,13.6516025,1.06607127,17.28603143,1.317699671,59.1440618056932
51.15115115,11.81848957,0.809357658,13.6523704,1.067069476,17.28422332,1.342723544,59.1157697072336
51.25125125,11.79243533,0.818189049,13.63794045,1.070662173,17.27752294,1.33223971,59.0874776087739
51.35135135,11.78571442,0.807783177,13.62990622,1.069919469,17.27144418,1.336433124,59.0591855103142
51.45145145,11.77325711,0.818504826,13.63444857,1.070266701,17.27928683,1.359588176,59.0308934118545
51.55155155,11.77240096,0.815231988,13.62607698,1.047686171,17.26962825,1.344920816,59.0026013133949
51.65165165,11.77231439,0.823903091,13.62227654,1.038418751,17.25046967,1.345102698,58.9166389939156
51.75175175,11.76838919,0.804912321,13.6155863,1.027684786,17.23131109,1.317000313,58.7229204726798
51.85185185,11.761564,0.823466556,13.61056273,1.015565939,17.20196292,1.275023912,58.5292019514439
51.95195195,11.74851861,0.812911383,13.60920582,1.006228437,17.16301064,1.246629772,58.3354834302081
52.05205205,11.74185492,0.813638317,13.61884892,1.005036799,17.14308395,1.246556101,58.1417649089723
52.15215215,11.7309349,0.797194203,13.61549202,0.996260579,17.12414084,1.219589131,57.9480463877365
52.25225225,11.71499111,0.807301015,13.6108788,1.014789713,17.09569773,1.234341467,57.7543278665007
52.35235235,11.69866037,0.806967387,13.60920176,1.029163626,17.07625461,1.234951667,57.5606093452649
52.45245245,11.68002225,0.804867241,13.6041878,1.040292176,17.0648115,1.218591311,57.3668908240291
52.55255255,11.67978248,0.785377692,13.59659927,1.053605196,17.0674691,1.221887513,57.1965296685163
52.65265265,11.67987605,0.785235737,13.5972463,1.06134069,17.0372665,1.205187004,57.0545267348875
52.75275275,11.67369815,0.795171567,13.59787764,1.070751285,17.03982578,1.20794875,56.9125238012587
52.85285285,11.66898924,0.784176963,13.58681063,1.10416681,17.03747731,1.176899815,56.7705208676299
52.95295295,11.66135868,0.784943304,13.58245651,1.13118381,17.03012883,1.165649867,56.6285179340011
53.05305305,11.64171412,0.797109789,13.57424393,1.126645415,17.01609216,1.158201589,56.4865150003723
53.15315315,11.63538554,0.788810252,13.56869501,1.135597415,16.99893188,1.146685498,56.3445120667435
53.25325325,11.62327251,0.778769314,13.5471461,1.174582163,16.98223091,1.121791922,56.2025091331148
53.35335335,11.59693327,0.769882142,13.5535972,1.173300433,16.99224712,1.107197793,56.060506199486
53.45345345,11.5841123,0.779469222,13.54071495,1.17217426,16.95386716,1.077901266,55.9766373109884
53.55355355,11.55824248,0.783191517,13.55499191,1.168064451,16.95209763,1.101793921,55.9397338013313
53.65365365,11.53229312,0.800945972,13.5471922,1.158912276,16.92332811,1.087502805,55.9028302916743
53.75375375,11.50737658,0.799903709,13.55390071,1.146754877,16.92605858,1.089475144,55.8659267820173
53.85385385,11.4961776,0.823167625,13.55860897,1.145419658,16.90528906,1.085083524,55.8290232723602
53.95395395,11.46695365,0.807121765,13.56217176,1.144207014,16.89844176,1.073730818,55.7921197627032
54.05405405,11.45428708,0.826846581,13.54400348,1.127836949,16.89647294,1.069621042,55.7552162530462
54.15415415,11.45430552,0.834160427,13.55547919,1.111855106,16.88993574,1.05905061,55.7183127433891
54.25425425,11.43820349,0.850528739,13.54715802,1.101421486,16.89738177,1.068255447,55.6814092337321
54.35435435,11.43700985,0.861327917,13.54679003,1.121075649,16.9173278,1.068267888,55.7095622000299
54.45445445,11.44226782,0.843867919,13.5534036,1.13038169,16.92027383,1.071108763,55.7725202914274
54.55455455,11.45049813,0.85523192,13.54767539,1.132414415,16.93021985,1.083849133,55.8354783828249
54.65465465,11.43613141,0.843640665,13.54503994,1.165162367,16.93809886,1.093855855,55.8984364742224
54.75475475,11.42343136,0.846571912,13.5613074,1.19048014,16.9507038,1.111516666,55.9613945656198
54.85485485,11.42542641,0.849838819,13.56137992,1.210195174,16.96661613,1.138642467,56.0243526570173
54.95495495,11.41715874,0.840539564,13.55383499,1.247113884,16.96191384,1.153909549,56.0873107484148
55.05505506,11.41450207,0.841688603,13.55218828,1.265335494,16.94251886,1.15459989,56.1502688461018
55.15515516,11.40715857,0.831929895,13.54497477,1.288679337,16.93362387,1.197009539,56.2132269374993
