GaitPhase,pMMGMean_1,pMMGMean_2,pMMGStd_1,pMMGStd_2,ThetaMean_1,ThetaMean_2
24.8248248248248,1.15614224661461,11.1925895091842,0.609781441691065,2.25359253815494,90.3932421582182,90.3932421582182
24.9249249249249,1.14455483483483,11.3019719854279,0.622304287260673,2.25034273473532,89.7519541921471,89.7519541921471
25.025025025025,1.1624674235961,11.4028544639204,0.64826216102376,2.23648633243412,89.1106662057708,89.1106662057708
25.1251251251251,1.16056356114214,11.5237847017818,0.67447961338186,2.24956753064429,88.47483084005,88.47483084005
25.2252252252252,1.18808509853153,11.6441955295045,0.687376822236988,2.26338571551706,87.8367793526577,87.8367793526577
25.3253253253253,1.24421260765115,11.8063798408108,0.68588788946903,2.2302960086954,87.1954380069519,87.1954380069519
25.4254254254254,1.25173100766166,11.940118711001,0.69767968196173,2.18102000381997,86.5540966631882,86.5540966631882
25.5255255255255,1.26846762589039,12.0836283459159,0.695637945994462,2.11020662201581,85.9127553195345,85.9127553195345
25.6256256256256,1.29772826802703,12.2342235691792,0.68302358350059,2.02820055777354,85.2714139784935,85.2714139784935
25.7257257257257,1.30563906004605,12.4131055828478,0.668500245567803,2.01448232740607,84.6300726324975,84.6300726324975
25.8258258258258,1.34033831041291,12.5937655005405,0.617383889860402,1.94379952042852,84.0173723962162,84.0173723962162
25.9259259259259,1.39853839862963,12.76762031,0.58984071532981,1.96482740226115,83.4140639783333,83.4140639783333
26.026026026026,1.46032407193193,12.9525291735135,0.557226757742139,1.97729355874319,82.8107555604504,82.8107555604504
26.1261261261261,1.52493857356306,13.1568299255405,0.54748228903709,2.03163190804567,82.2074471425676,82.2074471425676
26.2262262262262,1.6112602834014,13.3506712198649,0.591892007240749,2.13470328978334,81.6041387246847,81.6041387246847
26.3263263263263,1.70546938012713,13.5663143176126,0.629389916623701,2.2069422654354,81.0008303018018,81.0008303018018
26.4264264264264,1.77166045933483,13.7750294864865,0.696611791434831,2.31726308330753,80.3975218839189,80.3975218839189
26.5265265265265,1.84259080441842,13.9549370286086,0.763695302001835,2.38548950528397,79.8161745256707,79.8161745256707
26.6266266266266,1.88161675393293,14.136369451021,0.821138662852982,2.45731893982145,79.2376672542392,79.2376672542392
26.7267267267267,1.91914270326727,14.2573018703003,0.880703342888288,2.52702705378888,78.6591599828078,78.6591599828078
26.8268268268268,1.9386686531016,14.3282342908759,0.882285267573405,2.52461028364181,78.0806527113764,78.0806527113764
26.9269269269269,1.92869460243594,14.4046311744294,0.870432164123084,2.50305136352647,77.5021454349449,77.5021454349449
27.027027027027,1.94608541663514,14.464991022027,0.812426008540564,2.48568271843143,76.9236381635135,76.9236381635135
27.1271271271271,1.94323280298649,14.54848892002,0.776611518649557,2.41898801387249,76.3460918238138,76.3460918238138
27.2272272272272,1.95991245945496,14.6211305140991,0.722035172811837,2.36351624040659,75.7856360748949,75.7856360748949
27.3273273273273,1.94117509105405,14.7012546360811,0.639999006515071,2.32004055880205,75.2290130974775,75.2290130974775
27.4274274274274,1.9514377226036,14.7933787530631,0.60038924715957,2.26525117576959,74.6723901178528,74.6723901178528
27.5275275275275,1.95270035410711,14.908002880045,0.573507409520014,2.21399732664306,74.1157671385886,74.1157671385886
27.6276276276276,2.00246298554204,15.011627002027,0.561474814328553,2.16981453825733,73.5591441636036,73.5591441636036
27.7277277277277,2.04472561668418,15.121751119009,0.560048821268961,2.14613785359708,73.002521183979,73.002521183979
27.8278278278278,2.07734297161712,15.2624675518919,0.604790220961146,2.15980728808278,72.4564358180481,72.4564358180481
27.9279279279279,2.14347809276126,15.3718187104504,0.648405965232172,2.15728835267769,71.9257315046847,71.9257315046847
28.028028028028,2.18495587587688,15.5447590467067,0.733518500605452,2.18812953815579,71.4052065226226,71.4052065226226
28.1281281281281,2.26543365897397,15.6876993736436,0.845501093497485,2.19917173472328,70.8846815405606,70.8846815405606
28.2282282282282,2.31891144271171,15.8271397031832,0.913643065728035,2.21657789600209,70.3641565584985,70.3641565584985
28.3283283283283,2.39688922608759,15.9580800368368,1.0291611930604,2.24459065067481,69.8436315788138,69.8436315788138
28.4284284284284,2.42551198393243,16.0561026223624,1.09686456119722,2.22483700269677,69.3150132545095,69.3150132545095
28.5285285285285,2.43797648478228,16.1328441426577,1.14341715465599,2.20937099720321,68.7685353278529,68.7685353278529
28.6286286286286,2.45315456768268,16.235989636021,1.1655230614058,2.13649354532255,68.2350928749049,68.2350928749049
28.7287287287287,2.47654357458759,16.3129298507808,1.16184712456143,2.02239003632411,67.7176400341191,67.7176400341191
28.8288288288288,2.49664729670721,16.3372754702252,1.11307348785428,1.95579645340011,67.2001871885586,67.2001871885586
28.9289289289289,2.50669246026827,16.3490400073724,1.02337047214601,1.87163986697467,66.6827343406557,66.6827343406557
29.029029029029,2.53633221842392,16.3727865321722,0.96111084394541,1.81155039535829,66.1652814974374,66.1652814974374
29.1291291291291,2.58066016747147,16.4085493877928,0.878078976978774,1.72881040538845,65.6502076367417,65.6502076367417
29.2292292292292,2.61324192897297,16.4799683287588,0.817315581814228,1.67766948379132,65.1359830175676,65.1359830175676
29.3293293293293,2.67520902416717,16.5563641516617,0.787407167404519,1.64643499184656,64.6247751003203,64.6247751003203
29.4294294294294,2.76599205355706,16.6175140244294,0.805818590190704,1.6371233520719,64.1281712082883,64.1281712082883
29.5295295295295,2.84577508247548,16.6911638961962,0.869484847720279,1.58326399780899,63.6315673152553,63.6315673152553
29.6296296296296,2.9560581117037,16.793813772037,0.943757706934386,1.57183104203675,63.1349634222222,63.1349634222222
29.7297297297297,3.0788317917027,16.856961212027,1.02865038878263,1.53141015102483,62.6380817959459,62.6380817959459
